image, length, angle, x, y
9_10_17.tif,4.1231055,14.036247,3.8383837,2.5108223
9_10_17.tif,4.1231055,14.036247,4.5310245,3.275613
9_10_17.tif,4.1231055,14.036247,8.124098,3.4920633
9_10_17.tif,4.1231055,14.036247,9.206348,3.6219335
9_10_17.tif,4.1231055,75.96376,9.2352085,3.8816736
9_10_17.tif,4.1231055,14.036247,4.7907643,4.184704
9_10_17.tif,4.1231055,14.036247,7.8210673,4.256854
9_10_17.tif,4.1231055,75.96376,5.411255,7.258297
9_10_17.tif,4.1231055,14.036247,5.8874454,7.402597
9_10_17.tif,4.2426405,45,5.238095,1.9047618
9_10_17.tif,4.2426405,45,5.9451656,2.020202
9_10_17.tif,4.2426405,-45,6.450216,2.7994225
9_10_17.tif,4.2426405,45,5.7575755,3.1313128
9_10_17.tif,4.2426405,45,8.470418,3.275613
9_10_17.tif,4.2426405,-45,8.556998,3.275613
9_10_17.tif,4.2426405,45,3.174603,4.242424
9_10_17.tif,4.2426405,45,5.6854253,4.7041845
9_10_17.tif,4.2426405,-45,8.686868,4.7330446
9_10_17.tif,4.2426405,45,6.176046,4.7763343
9_10_17.tif,4.2426405,45,6.1327558,5.281385
9_10_17.tif,4.2426405,45,5.440115,6.709956
9_10_17.tif,4.2426405,-45,6.421356,8.051948
9_10_17.tif,4.2426405,45,6.724386,8.499278
9_10_17.tif,4.472136,-63.434948,5.8585854,0.028860027
9_10_17.tif,4.472136,26.565048,6.507936,0.6349206
9_10_17.tif,4.472136,-63.434948,6.291486,1.9624819
9_10_17.tif,4.472136,-26.565052,5.8730154,2.034632
9_10_17.tif,4.472136,63.43495,8.528138,3.203463
9_10_17.tif,4.472136,-26.565052,3.9971137,3.6507933
9_10_17.tif,4.472136,-26.565052,8.614718,4.4877343
9_10_17.tif,4.472136,-26.565052,8.946609,4.5165944
9_10_17.tif,4.472136,-26.565052,9.567099,4.8196244
9_10_17.tif,4.472136,-63.434948,8.643579,4.8629146
9_10_17.tif,4.472136,-26.565052,6.507936,5.5699854
9_10_17.tif,4.472136,-63.434948,6.1183257,5.9595957
9_10_17.tif,4.472136,-26.565052,4.386724,6.2626257
9_10_17.tif,4.472136,-26.565052,6.190476,7.777777
9_10_17.tif,4.472136,-63.434948,6.551226,8.037518
9_10_17.tif,4.472136,-26.565052,5.6998553,8.124098
9_10_17.tif,4.472136,-63.434948,6.7388163,8.398268
9_10_17.tif,4.472136,63.43495,5.7864356,8.441558
9_10_17.tif,4.472136,-63.434948,5.0216446,8.470418
9_10_17.tif,4.472136,63.43495,5.324675,11.154401
9_10_17.tif,4.472136,-26.565052,5.266955,12.481961
9_10_17.tif,5,36.869896,5.5844154,1.6017315
9_10_17.tif,5,-53.130104,7.1717167,2.4242423
9_10_17.tif,5,-36.869896,7.344877,2.8715727
9_10_17.tif,5,36.869896,8.398268,3.8383837
9_10_17.tif,5,-36.869896,9.321789,3.8383837
9_10_17.tif,5,-53.130104,8.975469,4.458874
9_10_17.tif,5,-53.130104,6.291486,4.4877343
9_10_17.tif,5,-36.869896,6.219336,4.8629146
9_10_17.tif,5,36.869896,7.561327,5.7287154
9_10_17.tif,5,53.130096,5.2236648,7.575757
9_10_17.tif,5,36.869896,6.4357862,7.9509373
9_10_17.tif,5,-36.869896,5.512265,8.643579
9_10_17.tif,5.0990195,78.69006,6.1183257,2.049062
9_10_17.tif,5.0990195,11.309929,4.5310245,3.160173
9_10_17.tif,5.0990195,78.69006,7.070707,4.025974
9_10_17.tif,5.0990195,78.69006,7.0418468,4.170274
9_10_17.tif,5.0990195,11.309929,7.344877,4.242424
9_10_17.tif,5.0990195,11.309929,5.7720056,5.613275
9_10_17.tif,5.0990195,78.69006,5.497835,9.552669
9_10_17.tif,5.3851647,-68.19859,6.147186,0.0144300135
9_10_17.tif,5.3851647,68.19859,6.421356,0.11544011
9_10_17.tif,5.3851647,21.801407,5.9451656,1.3708513
9_10_17.tif,5.3851647,-68.19859,6.219336,1.3708513
9_10_17.tif,5.3851647,-68.19859,5.2092347,3.001443
9_10_17.tif,5.3851647,21.801407,3.4487731,3.0303028
9_10_17.tif,5.3851647,21.801407,5.093795,3.5209234
9_10_17.tif,5.3851647,21.801407,4.083694,3.6507933
9_10_17.tif,5.3851647,68.19859,9.119768,3.8672435
9_10_17.tif,5.3851647,68.19859,6.421356,5.9307356
9_10_17.tif,5.3851647,-21.801407,5.3823953,12.034631
9_10_17.tif,5.656854,-45,6.522366,0.5483405
9_10_17.tif,5.656854,45,6.1038957,2.4531024
9_10_17.tif,5.656854,45,3.9826837,2.5974023
9_10_17.tif,5.656854,-45,9.119768,3.5786433
9_10_17.tif,5.656854,-45,2.3520923,4.949495
9_10_17.tif,5.8309517,-30.963757,6.2337656,1.9913418
9_10_17.tif,5.8309517,30.963753,5.5699854,2.8282826
9_10_17.tif,5.8309517,-59.036243,8.412698,3.145743
9_10_17.tif,5.8309517,30.963753,5.310245,3.160173
9_10_17.tif,5.8309517,-59.036243,9.2352085,3.9971137
9_10_17.tif,5.8309517,-30.963757,8.686868,4.329004
9_10_17.tif,5.8309517,59.03624,6.8831162,5.9163055
9_10_17.tif,5.8309517,-59.036243,5.5844154,7.6767673
9_10_17.tif,5.8309517,30.963753,10.5772,11.702741
9_10_17.tif,6.0827627,9.462318,5.281385,3.333333
9_10_17.tif,6.0827627,9.462318,5.295815,3.434343
9_10_17.tif,6.0827627,9.462318,9.220778,3.7806635
9_10_17.tif,6.0827627,9.462318,7.0274167,4.054834
9_10_17.tif,6.0827627,9.462318,7.1428566,4.069264
9_10_17.tif,6.0827627,9.462318,6.219336,4.415584
9_10_17.tif,6.0827627,9.462318,3.3044732,23.809523
9_10_17.tif,6.3245554,-18.434952,4.242424,4.0115438
9_10_17.tif,6.3245554,-18.434952,6.8253965,4.025974
9_10_17.tif,6.3245554,-18.434952,5.8008657,5.7431455
9_10_17.tif,6.3245554,-71.56505,5.9163055,7.344877
9_10_17.tif,6.4031243,-38.65981,5.9307356,1.9191918
9_10_17.tif,6.4031243,51.340195,8.917748,3.5930734
9_10_17.tif,6.4031243,-51.34019,6.1183257,5.1803746
9_10_17.tif,6.4031243,38.659805,5.6854253,8.311687
9_10_17.tif,6.4031243,-38.65981,5.5411253,9.595959
9_10_17.tif,6.708204,26.565048,4.213564,2.4963923
9_10_17.tif,6.708204,63.43495,8.556998,4.357864
9_10_17.tif,6.708204,26.565048,4.8773446,5.9451656
9_10_17.tif,6.708204,-63.434948,5.425685,9.696969
9_10_17.tif,7.071068,45,6.349206,0.028860027
9_10_17.tif,7.071068,-45,6.421356,0.7359307
9_10_17.tif,7.071068,8.130104,6.176046,2.6118324
9_10_17.tif,7.071068,81.8699,7.070707,2.6839826
9_10_17.tif,7.071068,-45,8.427128,3.7373736
9_10_17.tif,7.071068,-45,9.422799,3.8816736
9_10_17.tif,7.071068,81.8699,6.0894656,4.5165944
9_10_17.tif,7.071068,45,5.7431455,6.652236
9_10_17.tif,7.071068,8.130104,5.8585854,8.513708
9_10_17.tif,7.071068,45,5.165945,12.467531
9_10_17.tif,7.071068,45,5.0072145,13.102452
9_10_17.tif,7.2111025,-33.690067,7.489177,4.256854
9_10_17.tif,7.2111025,56.309937,6.204906,5.7287154
9_10_17.tif,7.2111025,56.309937,4.4733043,6.176046
9_10_17.tif,7.28011,15.945396,6.378066,0.14430013
9_10_17.tif,7.28011,74.05461,5.8730154,6.8109665
9_10_17.tif,7.615773,66.80141,6.305916,1.7316016
9_10_17.tif,7.615773,-66.80141,5.9451656,5.0360746
9_10_17.tif,7.615773,23.198593,5.9018755,7.489177
9_10_17.tif,7.81025,-50.194427,5.238095,1.7893217
9_10_17.tif,7.81025,39.805573,4.285714,3.434343
9_10_17.tif,7.81025,-39.805573,5.8585854,6.652236
9_10_17.tif,7.81025,50.194427,5.512265,9.379509
9_10_17.tif,7.81025,39.805573,5.396825,12.135641
9_10_17.tif,8.062258,7.1250153,6.2626257,1.8326117
9_10_17.tif,8.062258,-60.25512,8.484848,3.8672435
9_10_17.tif,8.062258,7.1250153,6.219336,4.9783545
9_10_17.tif,8.062258,29.74488,6.334776,5.8008657
9_10_17.tif,8.246211,-75.96376,6.507936,0.41847038
9_10_17.tif,8.246211,14.036247,6.450216,0.49062046
9_10_17.tif,8.246211,75.96376,5.454545,2.5108223
9_10_17.tif,8.246211,14.036247,6.2770557,4.545454
9_10_17.tif,8.485281,-45,7.734487,2.8138525
9_10_17.tif,8.5440035,69.443954,6.5945163,0.88023084
9_10_17.tif,8.5440035,-20.556046,6.204906,2.4098122
9_10_17.tif,8.5440035,-20.556046,5.411255,11.904761
9_10_17.tif,8.5440035,-20.556046,5.310245,12.150071
9_10_17.tif,8.602325,54.462326,7.0418468,2.3809521
9_10_17.tif,8.602325,-54.462322,8.297257,3.2178931
9_10_17.tif,8.602325,35.53768,6.536796,8.095238
9_10_17.tif,8.602325,54.462326,5.5555553,9.985569
9_10_17.tif,8.944272,-63.434948,6.291486,3.5786433
9_10_17.tif,8.944272,-26.565052,8.080808,4.170274
9_10_17.tif,8.944272,-63.434948,4.242424,6.2337656
9_10_17.tif,9.055386,6.3401947,7.6623373,2.7417026
9_10_17.tif,9.055386,83.659805,6.2626257,2.7561326
9_10_17.tif,9.219544,12.528809,6.536796,0.7215007
9_10_17.tif,9.219544,-40.601295,8.9321785,3.4632032
9_10_17.tif,9.219544,12.528809,9.379509,4.0115438
9_10_17.tif,9.219544,-77.47119,7.6767673,4.213564
9_10_17.tif,9.219544,77.47119,8.730158,4.8484845
9_10_17.tif,9.219544,-49.398705,6.0750356,4.9206347
9_10_17.tif,9.219544,-49.398705,4.603174,6.161616
9_10_17.tif,9.219544,-77.47119,5.670995,9.552669
9_10_17.tif,9.433981,-57.994617,6.464646,0.89466083
9_10_17.tif,9.433981,57.994614,7.734487,2.9437227
9_10_17.tif,9.486833,-18.434952,5.5411253,2.6551225
9_10_17.tif,9.486833,-18.434952,6.2626257,4.7041845
9_10_17.tif,9.486833,-18.434952,5.281385,12.308802
9_10_17.tif,9.848858,-66.03751,5.7287154,1.4285713
9_10_17.tif,9.848858,23.962486,6.363636,6.551226
9_10_17.tif,9.848858,23.962486,5.8874454,7.633477
9_10_17.tif,9.899495,-45,7.272727,2.6118324
9_10_17.tif,10,53.130096,7.6767673,4.271284
9_10_17.tif,10.049875,84.28941,6.536796,2.7705626
9_10_17.tif,10.049875,84.28941,6.8831162,3.9971137
9_10_17.tif,10.198039,78.69006,5.6998553,7.6767673
9_10_17.tif,10.198039,11.309929,5.598845,9.307359
9_10_17.tif,10.29563,60.94539,8.556998,3.4199133
9_10_17.tif,10.630146,-48.814075,5.339105,1.6738815
9_10_17.tif,10.630146,-48.814075,5.9740257,5.281385
9_10_17.tif,10.630146,-48.814075,5.627705,8.455988
9_10_17.tif,10.816654,-33.690067,9.119768,3.7085135
9_10_17.tif,11.045361,5.1944275,6.1038957,2.9725828
9_10_17.tif,11.18034,10.304848,6.2770557,3.6652234
9_10_17.tif,11.18034,-10.304848,5.8585854,4.6176043
9_10_17.tif,11.18034,10.304848,6.349206,6.349206
9_10_17.tif,11.18034,26.565048,6.6233764,8.239537
9_10_17.tif,11.313708,-45,6.0750356,4.386724
9_10_17.tif,11.401754,74.74489,6.2626257,0.9090909
9_10_17.tif,11.401754,-74.74488,5.9163055,3.145743
9_10_17.tif,11.401754,-15.255119,5.7287154,6.450216
9_10_17.tif,11.661903,-59.036243,5.512265,6.666666
9_10_17.tif,11.7046995,19.983109,9.018759,3.6796534
9_10_17.tif,11.7046995,70.01689,7.1572866,4.184704
9_10_17.tif,11.7046995,-70.01689,5.8874454,4.5310245
9_10_17.tif,12.083046,-65.556046,5.093795,3.4199133
9_10_17.tif,12.165525,80.537674,6.8253965,4.1414137
9_10_17.tif,12.165525,80.537674,8.759018,4.4733043
9_10_17.tif,12.165525,-9.462318,5.9451656,5.440115
9_10_17.tif,12.369317,75.96376,7.373737,4.184704
9_10_17.tif,12.369317,14.036247,5.7720056,8.816738
9_10_17.tif,12.529964,61.38954,7.258297,2.7417026
9_10_17.tif,12.649111,18.434952,7.1717167,2.4963923
9_10_17.tif,12.649111,71.56505,7.8354974,4.343434
9_10_17.tif,12.649111,71.56505,6.161616,6.493506
9_10_17.tif,12.727922,45,5.411255,7.561327
9_10_17.tif,13,-67.380135,4.025974,3.9971137
9_10_17.tif,13,67.38014,7.8499274,4.227994
9_10_17.tif,13,-67.380135,4.7474747,6.0750356
9_10_17.tif,13.038404,4.3987045,5.8585854,7.0995665
9_10_17.tif,13.038404,4.3987045,5.353535,7.272727
9_10_17.tif,13.341664,12.994614,6.450216,0.2164502
9_10_17.tif,13.341664,12.994614,6.190476,2.092352
9_10_17.tif,13.416408,-63.434948,5.670995,4.588744
9_10_17.tif,13.453624,-41.987213,5.425685,7.3304467
9_10_17.tif,13.453624,-48.012787,5.7142854,7.489177
9_10_17.tif,13.601471,53.972626,7.1861467,4.040404
9_10_17.tif,13.928389,-21.037514,6.0317454,2.7561326
9_10_17.tif,14.142136,-8.130104,6.305916,1.4141413
9_10_17.tif,14.142136,-45,5.7864356,5.425685
9_10_17.tif,14.142136,-8.130104,5.8297253,6.8542566
9_10_17.tif,14.21267,50.710587,7.633477,5.8008657
9_10_17.tif,14.3178215,-24.775139,6.2481956,4.1414137
9_10_17.tif,14.3178215,65.22485,5.9740257,5.642135
9_10_17.tif,14.56022,-15.945396,7.2871566,7.0129867
9_10_17.tif,14.56022,15.945396,5.324675,7.575757
9_10_17.tif,14.764823,61.69925,7.344877,5.598845
9_10_17.tif,14.764823,-28.300755,5.642135,8.903318
9_10_17.tif,14.866069,-70.346176,6.0173154,1.8181818
9_10_17.tif,14.866069,-70.346176,3.9826837,2.4819622
9_10_17.tif,15.231546,-23.198593,5.7431455,8.658008
9_10_17.tif,15.524175,75.06859,7.431457,2.8427126
9_10_17.tif,15.811388,-55.304848,5.0072145,3.0447328
9_10_17.tif,16.124516,-82.874985,5.367965,3.232323
9_10_17.tif,16.124516,-82.874985,4.285714,3.362193
9_10_17.tif,16.124516,7.1250153,6.320346,3.8672435
9_10_17.tif,16.124516,60.25511,6.2337656,7.777777
9_10_17.tif,16.27882,79.38034,6.320346,1.6161615
9_10_17.tif,16.492422,14.036247,5.8585854,4.8196244
9_10_17.tif,16.763054,17.354027,5.411255,11.19769
9_10_17.tif,16.970562,45,6.8542566,2.4963923
9_10_17.tif,17.029387,-49.76364,5.310245,2.8138525
9_10_17.tif,17.029387,-40.23636,4.083694,3.4199133
9_10_17.tif,17.029387,3.3664627,5.5411253,9.711399
9_10_17.tif,17.20465,54.462326,8.196248,3.6507933
9_10_17.tif,17.464249,-76.75948,2.4098122,4.8629146
9_10_17.tif,18.027756,3.1798325,5.9018755,5.093795
9_10_17.tif,18.384777,67.61986,5.9595957,7.633477
9_10_17.tif,18.601076,-53.746162,2.9148626,4.227994
9_10_17.tif,19.104973,-6.0090027,5.7864356,8.124098
9_10_17.tif,19.104973,-6.0090027,5.339105,10.31746
9_10_17.tif,19.723083,30.465546,5.9307356,5.7287154
9_10_17.tif,20.59126,-60.945396,5.425685,8.095238
9_10_17.tif,20.615528,-14.036247,5.8008657,7.748917
9_10_17.tif,21.189621,70.70996,5.8874454,8.470418
9_10_17.tif,21.377558,-79.2157,6.724386,2.7128425
9_10_17.tif,22.022715,-39.47246,2.7561326,4.6608944
9_10_17.tif,22.203604,35.837654,8.051948,25.093794
9_10_17.tif,22.561028,77.19574,5.8008657,6.421356
9_10_17.tif,22.825424,-28.810795,5.353535,9.985569
9_10_17.tif,23.345236,-46.735706,5.5844154,7.0995665
9_10_17.tif,23.43075,-50.194427,5.122655,8.253967
9_10_17.tif,24.083189,85.23636,8.095238,4.300144
9_10_17.tif,24.083189,-48.36646,5.0360746,7.6623373
9_10_17.tif,25.553865,-59.420773,5.295815,9.119768
9_10_17.tif,25.612497,51.340195,7.8932176,3.0303028
9_10_17.tif,25.612497,38.659805,6.580086,5.5411253
9_10_17.tif,25.612497,-51.34019,3.9105337,6.305916
9_10_17.tif,25.806976,-54.462322,3.6796534,3.6219335
9_10_17.tif,26.172504,-6.5819473,6.363636,5.9451656
9_10_17.tif,26.627054,34.28688,6.1038957,6.002886
9_10_17.tif,27.294687,-8.426971,5.440115,11.471861
9_10_17.tif,27.45906,56.888657,6.334776,4.6897545
9_10_17.tif,27.658634,40.601288,8.6291485,3.261183
9_10_17.tif,28.01785,55.175507,6.4357862,6.709956
9_10_17.tif,28.635643,12.094757,8.470418,3.9393938
9_10_17.tif,28.79236,69.676865,9.422799,3.9826837
9_10_17.tif,29.017237,88.02507,6.363636,4.098124
9_10_17.tif,29.068884,26.565048,7.8499274,3.0591629
9_10_17.tif,29.12044,15.945396,6.378066,6.724386
9_10_17.tif,29.15476,-59.036243,4.7763343,1.9191918
9_10_17.tif,29.410883,-17.818886,6.334776,0.9812409
9_10_17.tif,30.610456,51.632507,5.8730154,8.6291485
9_10_17.tif,31.320919,-16.699242,5.353535,6.7965364
9_10_17.tif,31.622776,-55.304848,3.6075034,4.083694
9_10_17.tif,32.01562,75.52971,6.349206,3.8239536
9_10_17.tif,32.280025,16.189209,6.1038957,3.174603
9_10_17.tif,32.31099,-68.19859,4.559884,3.189033
9_10_17.tif,32.649654,40.03026,6.2337656,5.1803746
9_10_17.tif,33.37664,81.38435,6.334776,2.3809521
9_10_17.tif,34.132095,-31.827446,5.613275,2.121212
9_10_17.tif,35.057095,-3.270485,5.310245,10.62049
9_10_17.tif,38.052597,-3.0127869,5.7720056,5.8585854
9_10_17.tif,40.5216,-15.751175,5.108225,12.582972
9_10_17.tif,41.14608,-64.05771,3.0303028,4.343434
9_10_17.tif,41.4367,-19.746834,5.497835,6.681096
9_10_17.tif,41.617306,-54.782406,3.174603,3.8528135
9_10_17.tif,42.154476,-67.693794,5.5844154,2.5829725
9_10_17.tif,43.60046,-53.392925,4.227994,2.092352
9_10_17.tif,46.75468,-41.531773,5.252525,5.8585854
9_10_17.tif,48.703182,-70.82099,5.0360746,5.815295
9_10_17.tif,49.09175,56.633636,8.051948,4.386724
9_10_17.tif,52.40229,-48.09406,4.6608944,6.378066
9_10_17.tif,53.66563,63.43495,8.903318,4.8773446
9_10_17.tif,54.81788,38.333344,6.551226,1.7316016
9_10_17.tif,60.827625,43.667786,6.695526,4.935065
9_10_17.tif,63.812225,-57.804268,4.271284,3.5064933
9_10_17.tif,69.77106,27.299576,6.8542566,6.0461755
9_10_17.tif,85,-61.927513,4.559884,4.7041845
9_10_18.tif,1.4142135,45,6.522366,0.14430013
9_10_18.tif,1.4142135,45,6.2770557,1.3852813
9_10_18.tif,1.4142135,45,5.497835,1.5873015
9_10_18.tif,1.4142135,45,5.512265,1.6305915
9_10_18.tif,1.4142135,45,6.6233764,1.9624819
9_10_18.tif,1.4142135,45,5.6998553,2.6839826
9_10_18.tif,1.4142135,45,3.3044732,2.7561326
9_10_18.tif,1.4142135,45,7.590187,2.9148626
9_10_18.tif,1.4142135,45,7.8643575,3.0591629
9_10_18.tif,1.4142135,45,4.7907643,3.232323
9_10_18.tif,1.4142135,45,8.787878,3.232323
9_10_18.tif,1.4142135,45,8.470418,3.261183
9_10_18.tif,1.4142135,45,4.5310245,3.290043
9_10_18.tif,1.4142135,45,4.4733043,3.347763
9_10_18.tif,1.4142135,45,6.2337656,3.6363635
9_10_18.tif,1.4142135,45,4.256854,4.025974
9_10_18.tif,1.4142135,45,6.6233764,4.054834
9_10_18.tif,1.4142135,45,7.0274167,4.054834
9_10_18.tif,1.4142135,45,6.2770557,4.170274
9_10_18.tif,1.4142135,45,8.0230875,4.3145742
9_10_18.tif,1.4142135,45,7.8499274,4.357864
9_10_18.tif,1.4142135,45,6.0750356,4.5021644
9_10_18.tif,1.4142135,45,9.278499,4.545454
9_10_18.tif,1.4142135,45,5.670995,4.588744
9_10_18.tif,1.4142135,45,2.4819622,4.7186146
9_10_18.tif,1.4142135,45,2.5252523,4.7330446
9_10_18.tif,1.4142135,45,9.769119,4.7619042
9_10_18.tif,1.4142135,45,9.826839,4.7763343
9_10_18.tif,1.4142135,45,9.725829,4.8196244
9_10_18.tif,1.4142135,45,10.7215,5.0360746
9_10_18.tif,1.4142135,45,4.242424,5.5844154
9_10_18.tif,1.4142135,45,6.406926,5.9307356
9_10_18.tif,1.4142135,45,6.406926,6.1327558
9_10_18.tif,1.4142135,45,3.5930734,6.9552665
9_10_18.tif,1.4142135,45,5.468975,7.0995665
9_10_18.tif,1.4142135,45,7.3304467,7.3160167
9_10_18.tif,1.4142135,45,7.344877,7.445887
9_10_18.tif,1.4142135,45,6.421356,7.546897
9_10_18.tif,1.4142135,45,5.295815,7.7922072
9_10_18.tif,1.4142135,45,5.5844154,8.080808
9_10_18.tif,1.4142135,45,5.815295,8.080808
9_10_18.tif,1.4142135,45,6.9841266,8.975469
9_10_18.tif,1.4142135,45,6.176046,9.105338
9_10_18.tif,1.4142135,45,5.512265,9.2352085
9_10_18.tif,1.4142135,45,5.8730154,9.639249
9_10_18.tif,1.4142135,45,5.165945,11.096681
9_10_18.tif,1.4142135,45,5.425685,11.832611
9_10_18.tif,1.4142135,45,5.0649347,13.001442
9_10_18.tif,1.4142135,45,5.093795,14.155843
9_10_18.tif,2.236068,63.43495,5.5699854,0.07215007
9_10_18.tif,2.236068,63.43495,6.450216,0.12987012
9_10_18.tif,2.236068,26.565048,8.138528,3.174603
9_10_18.tif,2.236068,26.565048,6.291486,3.8095236
9_10_18.tif,2.236068,26.565048,6.291486,3.8816736
9_10_18.tif,2.236068,26.565048,9.365079,4.025974
9_10_18.tif,2.236068,63.43495,6.406926,4.1414137
9_10_18.tif,2.236068,63.43495,6.305916,4.213564
9_10_18.tif,2.236068,63.43495,8.3261175,4.271284
9_10_18.tif,2.236068,26.565048,3.1168828,4.285714
9_10_18.tif,2.236068,63.43495,9.927849,4.372294
9_10_18.tif,2.236068,26.565048,2.6984124,4.444444
9_10_18.tif,2.236068,26.565048,5.7720056,4.545454
9_10_18.tif,2.236068,26.565048,3.174603,4.588744
9_10_18.tif,2.236068,26.565048,2.7994225,4.7907643
9_10_18.tif,2.236068,63.43495,9.769119,4.8051944
9_10_18.tif,2.236068,26.565048,9.8557,4.8484845
9_10_18.tif,2.236068,63.43495,2.0779219,4.9639244
9_10_18.tif,2.236068,63.43495,1.8903317,5.295815
9_10_18.tif,2.236068,26.565048,5.5555553,5.7575755
9_10_18.tif,2.236068,26.565048,5.281385,5.8441553
9_10_18.tif,2.236068,63.43495,6.7676764,6.0173154
9_10_18.tif,2.236068,63.43495,5.5266953,6.0461755
9_10_18.tif,2.236068,26.565048,5.1948047,6.305916
9_10_18.tif,2.236068,26.565048,5.8297253,7.0851364
9_10_18.tif,2.236068,26.565048,5.497835,7.1428566
9_10_18.tif,2.236068,63.43495,5.367965,7.1717167
9_10_18.tif,2.236068,63.43495,6.363636,7.2871566
9_10_18.tif,2.236068,26.565048,6.421356,7.3304467
9_10_18.tif,2.236068,63.43495,7.388167,7.3304467
9_10_18.tif,2.236068,63.43495,6.522366,7.546897
9_10_18.tif,2.236068,63.43495,7.388167,7.6767673
9_10_18.tif,2.236068,63.43495,7.561327,8.095238
9_10_18.tif,2.236068,63.43495,5.642135,8.109668
9_10_18.tif,2.236068,63.43495,5.8441553,8.109668
9_10_18.tif,2.236068,63.43495,4.415584,8.3261175
9_10_18.tif,2.236068,63.43495,5.7720056,8.903318
9_10_18.tif,2.236068,26.565048,4.6897545,9.797979
9_10_18.tif,2.236068,26.565048,4.9783545,9.797979
9_10_18.tif,2.236068,63.43495,5.8730154,10.086579
9_10_18.tif,2.236068,63.43495,0.92352086,12.236651
9_10_18.tif,2.236068,63.43495,5.108225,12.842712
9_10_18.tif,2.828427,-45,6.580086,0.11544011
9_10_18.tif,2.828427,-45,6.522366,1.6161615
9_10_18.tif,2.828427,45,7.258297,2.4675324
9_10_18.tif,2.828427,-45,8.744588,3.246753
9_10_18.tif,2.828427,-45,8.412698,3.275613
9_10_18.tif,2.828427,45,3.3766232,3.9538238
9_10_18.tif,2.828427,-45,7.3160167,4.242424
9_10_18.tif,2.828427,-45,6.2481956,5.0505047
9_10_18.tif,2.828427,45,6.2337656,5.2092347
9_10_18.tif,2.828427,-45,7.0129867,5.367965
9_10_18.tif,2.828427,45,5.425685,6.1183257
9_10_18.tif,2.828427,-45,5.2092347,6.378066
9_10_18.tif,2.828427,-45,4.4877343,7.070707
9_10_18.tif,2.828427,-45,5.440115,7.1861467
9_10_18.tif,2.828427,-45,6.406926,8.051948
9_10_18.tif,2.828427,45,4.5021644,8.773448
9_10_18.tif,2.828427,-45,6.190476,9.062049
9_10_18.tif,2.828427,45,5.238095,9.350649
9_10_18.tif,2.828427,-45,0.9956709,12.207791
9_10_18.tif,3.1622777,18.434952,6.392496,0.10101009
9_10_18.tif,3.1622777,18.434952,6.565656,0.17316017
9_10_18.tif,3.1622777,18.434952,5.5555553,1.5584414
9_10_18.tif,3.1622777,18.434952,6.291486,1.6450216
9_10_18.tif,3.1622777,71.56505,6.1183257,2.4386723
9_10_18.tif,3.1622777,71.56505,5.512265,2.5108223
9_10_18.tif,3.1622777,18.434952,4.025974,2.5685425
9_10_18.tif,3.1622777,18.434952,3.4920633,2.7561326
9_10_18.tif,3.1622777,18.434952,8.759018,3.160173
9_10_18.tif,3.1622777,71.56505,5.281385,3.434343
9_10_18.tif,3.1622777,18.434952,4.7619042,3.5497832
9_10_18.tif,3.1622777,18.434952,6.305916,3.9393938
9_10_18.tif,3.1622777,18.434952,7.1572866,4.1269836
9_10_18.tif,3.1622777,18.434952,7.8499274,4.271284
9_10_18.tif,3.1622777,18.434952,2.8715727,4.444444
9_10_18.tif,3.1622777,71.56505,9.206348,4.574314
9_10_18.tif,3.1622777,18.434952,5.339105,4.7474747
9_10_18.tif,3.1622777,18.434952,8.513708,4.7907643
9_10_18.tif,3.1622777,71.56505,2.4531024,4.8773446
9_10_18.tif,3.1622777,71.56505,5.815295,5.0360746
9_10_18.tif,3.1622777,18.434952,1.2121211,5.5555553
9_10_18.tif,3.1622777,18.434952,6.349206,5.8730154
9_10_18.tif,3.1622777,71.56505,7.070707,6.6089463
9_10_18.tif,3.1622777,18.434952,7.359307,7.373737
9_10_18.tif,3.1622777,71.56505,6.378066,7.9942274
9_10_18.tif,3.1622777,18.434952,5.1948047,9.350649
9_10_18.tif,3.1622777,71.56505,5.2236648,9.422799
9_10_18.tif,3.1622777,18.434952,5.137085,13.910533
9_10_18.tif,3.6055512,-33.690067,6.551226,0.0144300135
9_10_18.tif,3.6055512,-33.690067,6.522366,0.07215007
9_10_18.tif,3.6055512,33.69007,6.161616,0.8225108
9_10_18.tif,3.6055512,33.69007,4.9783545,2.0057719
9_10_18.tif,3.6055512,33.69007,4.559884,2.121212
9_10_18.tif,3.6055512,-33.690067,5.512265,2.6695526
9_10_18.tif,3.6055512,33.69007,6.421356,2.7128425
9_10_18.tif,3.6055512,-33.690067,6.6089463,2.7128425
9_10_18.tif,3.6055512,-56.309933,8.181818,3.203463
9_10_18.tif,3.6055512,33.69007,4.8484845,3.5064933
9_10_18.tif,3.6055512,-33.690067,8.9321785,3.8239536
9_10_18.tif,3.6055512,-33.690067,6.8253965,3.8816736
9_10_18.tif,3.6055512,-56.309933,8.369408,3.8961036
9_10_18.tif,3.6055512,-33.690067,6.4357862,4.054834
9_10_18.tif,3.6055512,56.309937,9.783549,4.357864
9_10_18.tif,3.6055512,33.69007,3.6075034,4.372294
9_10_18.tif,3.6055512,-56.309933,2.7272725,4.8340545
9_10_18.tif,3.6055512,33.69007,2.8138525,4.8484845
9_10_18.tif,3.6055512,-33.690067,10.67821,5.0505047
9_10_18.tif,3.6055512,56.309937,4.184704,5.512265
