image,depth, angle, count
60-20-col-wd-1-2.tif,10,-46,0.9635177255
60-20-col-wd-1-2.tif,10,-44,0.9029141665
60-20-col-wd-1-2.tif,10,-42,0.9356659651
60-20-col-wd-1-2.tif,10,-40,1.22374475
60-20-col-wd-1-2.tif,10,-38,1.7277799845
60-20-col-wd-1-2.tif,10,-36,2.0069375038
60-20-col-wd-1-2.tif,10,-34,1.0325760841
60-20-col-wd-1-2.tif,10,-32,0.7954207063
60-20-col-wd-1-2.tif,10,-30,1.449229598
60-20-col-wd-1-2.tif,10,-28,1.3141629696
60-20-col-wd-1-2.tif,10,-26,2.0724380016
60-20-col-wd-1-2.tif,10,-24,2.3491859436
60-20-col-wd-1-2.tif,10,-22,2.0541415215
60-20-col-wd-1-2.tif,10,-20,2.145829916
60-20-col-wd-1-2.tif,10,-18,2.2162024975
60-20-col-wd-1-2.tif,10,-16,2.8317117691
60-20-col-wd-1-2.tif,10,-14,2.3379635811
60-20-col-wd-1-2.tif,10,-12,1.8690283298
60-20-col-wd-1-2.tif,10,-10,1.795789361
60-20-col-wd-1-2.tif,10,-8,1.8670110703
60-20-col-wd-1-2.tif,10,-6,1.8050928116
60-20-col-wd-1-2.tif,10,-4,2.19658041
60-20-col-wd-1-2.tif,10,-2,3.0066275597
60-20-col-wd-1-2.tif,10,1.27222193825778E-013,2.3832564354
60-20-col-wd-1-2.tif,10,2,2.3150362968
60-20-col-wd-1-2.tif,10,4,1.4173166752
60-20-col-wd-1-2.tif,10,6,1.1131408215
60-20-col-wd-1-2.tif,10,8,1.9738289118
60-20-col-wd-1-2.tif,10,10,1.6955548525
60-20-col-wd-1-2.tif,10,12,2.4000663757
60-20-col-wd-1-2.tif,10,14,1.4490001202
60-20-col-wd-1-2.tif,10,16,1.2275383472
60-20-col-wd-1-2.tif,10,18,1.3343098164
60-20-col-wd-1-2.tif,10,20,1.1081423759
60-20-col-wd-1-2.tif,10,22,1.4399321079
60-20-col-wd-1-2.tif,10,24,1.7539875507
60-20-col-wd-1-2.tif,10,26,1.1140449047
60-20-col-wd-1-2.tif,10,28,0.912678659
60-20-col-wd-1-2.tif,10,30,1.6627979279
60-20-col-wd-1-2.tif,10,32,1.5674842596
60-20-col-wd-1-2.tif,10,34,1.9826418161
60-20-col-wd-1-2.tif,10,36,0.9809680581
60-20-col-wd-1-2.tif,10,38,1.2557600737
60-20-col-wd-1-2.tif,10,40,1.4527676105
60-20-col-wd-1-2.tif,10,42,0.7083463669
60-20-col-wd-1-2.tif,10,44,1.0381914377
60-20-col-wd-1-2.tif,10,46,1.0562906265
60-20-col-wd-1-2.tif,10,48,0.8028793931
60-20-col-wd-1-2.tif,10,50,0.6874412894
60-20-col-wd-1-2.tif,10,52,0.8037254214
60-20-col-wd-1-2.tif,10,54,1.7078795433
60-20-col-wd-1-2.tif,10,56,1.3132487535
60-20-col-wd-1-2.tif,10,58,0.6966927052
60-20-col-wd-1-2.tif,10,60,0.7042939067
60-20-col-wd-1-2.tif,10,62,0.7311571836
60-20-col-wd-1-2.tif,10,64,0.4432001412
60-20-col-wd-1-2.tif,10,66,1.0226583481
60-20-col-wd-1-2.tif,10,68,0.5293443799
60-20-col-wd-1-2.tif,10,70,0.4053390026
60-20-col-wd-1-2.tif,10,72,0.408887893
60-20-col-wd-1-2.tif,10,74,0.338411808
60-20-col-wd-1-2.tif,10,76,0.196328938
60-20-col-wd-1-2.tif,10,78,0.3154240549
60-20-col-wd-1-2.tif,10,80,0.4114582837
60-20-col-wd-1-2.tif,10,82,0.3396877646
60-20-col-wd-1-2.tif,10,84,0.1628019959
60-20-col-wd-1-2.tif,10,86,0.6039399505
60-20-col-wd-1-2.tif,10,88,0.3077377081
60-20-col-wd-1-2.tif,15,-90,1.1797378063
60-20-col-wd-1-2.tif,15,-88,0.08475703
60-20-col-wd-1-2.tif,15,-86,0
60-20-col-wd-1-2.tif,15,-84,0.0035756424
60-20-col-wd-1-2.tif,15,-82,0.01745582
60-20-col-wd-1-2.tif,15,-80,0.0020732076
60-20-col-wd-1-2.tif,15,-78,0.2103185952
60-20-col-wd-1-2.tif,15,-76,0.0301572233
60-20-col-wd-1-2.tif,15,-74,0.0071826056
60-20-col-wd-1-2.tif,15,-72,0.1523898244
60-20-col-wd-1-2.tif,15,-70,0.082547605
60-20-col-wd-1-2.tif,15,-68,0.1945991963
60-20-col-wd-1-2.tif,15,-66,0.3475991488
60-20-col-wd-1-2.tif,15,-64,0.2114453167
60-20-col-wd-1-2.tif,15,-62,0.282284677
60-20-col-wd-1-2.tif,15,-60,0.1861872077
60-20-col-wd-1-2.tif,15,-58,0.4146368504
60-20-col-wd-1-2.tif,15,-56,0.1604600847
60-20-col-wd-1-2.tif,15,-54,0.5197528601
60-20-col-wd-1-2.tif,15,-52,0.4799485803
60-20-col-wd-1-2.tif,15,-50,0.193994835
60-20-col-wd-1-2.tif,15,-48,0.4246031046
60-20-col-wd-1-2.tif,15,-46,0.1425275356
60-20-col-wd-1-2.tif,15,-44,0.0015204573
60-20-col-wd-1-2.tif,15,-42,0.2942388058
60-20-col-wd-1-2.tif,15,-40,0.3221360743
60-20-col-wd-1-2.tif,15,-38,0.0652625188
60-20-col-wd-1-2.tif,15,-36,1.2242203951
60-20-col-wd-1-2.tif,15,-34,0.5379670262
60-20-col-wd-1-2.tif,15,-32,1.2563589811
60-20-col-wd-1-2.tif,15,-30,0.0623762831
60-20-col-wd-1-2.tif,15,-28,0.6543018222
60-20-col-wd-1-2.tif,15,-26,1.9332972765
60-20-col-wd-1-2.tif,15,-24,0.8871375322
60-20-col-wd-1-2.tif,15,-22,1.2445687056
60-20-col-wd-1-2.tif,15,-20,2.3363008499
60-20-col-wd-1-2.tif,15,-18,1.4807485342
60-20-col-wd-1-2.tif,15,-16,2.0578262806
60-20-col-wd-1-2.tif,15,-14,2.2866971493
60-20-col-wd-1-2.tif,15,-12,1.2525507212
60-20-col-wd-1-2.tif,15,-10,4.6744642258
60-20-col-wd-1-2.tif,15,-8,4.641269207
60-20-col-wd-1-2.tif,15,-6,4.0693011284
60-20-col-wd-1-2.tif,15,-4,5.3555960655
60-20-col-wd-1-2.tif,15,-2,5.7728719711
60-20-col-wd-1-2.tif,15,1.27222193825778E-013,11.4005746841
60-20-col-wd-1-2.tif,15,2,5.5575060844
60-20-col-wd-1-2.tif,15,4,5.3775854111
60-20-col-wd-1-2.tif,15,6,3.0348420143
60-20-col-wd-1-2.tif,15,8,9.7145242691
60-20-col-wd-1-2.tif,15,10,3.8567590714
60-20-col-wd-1-2.tif,15,12,4.1009106636
60-20-col-wd-1-2.tif,15,14,2.5514240265
60-20-col-wd-1-2.tif,15,16,1.219850421
60-20-col-wd-1-2.tif,15,18,1.4770044088
60-20-col-wd-1-2.tif,15,20,0.1676422507
60-20-col-wd-1-2.tif,15,22,0.032980863
60-20-col-wd-1-2.tif,15,24,0.346000582
60-20-col-wd-1-2.tif,15,26,0.0482957587
60-20-col-wd-1-2.tif,15,28,0.017743174
60-20-col-wd-1-2.tif,15,30,0.0019501118
60-20-col-wd-1-2.tif,15,32,0.3936689496
60-20-col-wd-1-2.tif,15,34,0.5694311261
60-20-col-wd-1-2.tif,15,36,0.1502433419
60-20-col-wd-1-2.tif,15,38,0.0724510252
60-20-col-wd-1-2.tif,15,40,0.0185136385
60-20-col-wd-1-2.tif,15,42,0.0009597455
60-20-col-wd-1-2.tif,15,44,0.0719041824
60-20-col-wd-1-2.tif,15,46,0.3283085823
60-20-col-wd-1-2.tif,15,48,0.0185136385
60-20-col-wd-1-2.tif,15,50,0.0050345082
60-20-col-wd-1-2.tif,15,52,0.4100869
60-20-col-wd-1-2.tif,15,54,0.0879643932
60-20-col-wd-1-2.tif,15,56,0.248503685
60-20-col-wd-1-2.tif,15,58,0.0577624589
60-20-col-wd-1-2.tif,15,60,0
60-20-col-wd-1-2.tif,15,62,0.0516193882
60-20-col-wd-1-2.tif,15,64,0.3475991488
60-20-col-wd-1-2.tif,15,66,0.0490761064
60-20-col-wd-1-2.tif,15,68,0.0643427521
60-20-col-wd-1-2.tif,15,70,0.1679731756
60-20-col-wd-1-2.tif,15,72,0.0107739083
60-20-col-wd-1-2.tif,15,74,0.0301572233
60-20-col-wd-1-2.tif,15,76,0.0465427563
60-20-col-wd-1-2.tif,15,78,0.0020732076
60-20-col-wd-1-2.tif,15,80,0.01745582
60-20-col-wd-1-2.tif,15,82,0.0023560571
60-20-col-wd-1-2.tif,15,84,0.0774250403
60-20-col-wd-1-2.tif,15,86,0.054418575
60-20-col-wd-1-2.tif,15,88,0
60-20-col-wd-1-2.tif,20,-90,15.7171077728
60-20-col-wd-1-2.tif,20,-88,0
60-20-col-wd-1-2.tif,20,-86,0
60-20-col-wd-1-2.tif,20,-84,0
60-20-col-wd-1-2.tif,20,-82,0
60-20-col-wd-1-2.tif,20,-80,0
60-20-col-wd-1-2.tif,20,-78,0
60-20-col-wd-1-2.tif,20,-76,0.2995630503
60-20-col-wd-1-2.tif,20,-74,0
60-20-col-wd-1-2.tif,20,-72,2.3122048378
60-20-col-wd-1-2.tif,20,-70,0
60-20-col-wd-1-2.tif,20,-68,0
60-20-col-wd-1-2.tif,20,-66,0
60-20-col-wd-1-2.tif,20,-64,7.2405281067
60-20-col-wd-1-2.tif,20,-62,0
60-20-col-wd-1-2.tif,20,-60,0
60-20-col-wd-1-2.tif,20,-58,0
60-20-col-wd-1-2.tif,20,-56,1.3580952883
60-20-col-wd-1-2.tif,20,-54,0
60-20-col-wd-1-2.tif,20,-52,0
60-20-col-wd-1-2.tif,20,-50,0
60-20-col-wd-1-2.tif,20,-48,0
60-20-col-wd-1-2.tif,20,-46,11.8621091843
60-20-col-wd-1-2.tif,20,-44,0
60-20-col-wd-1-2.tif,20,-42,0
60-20-col-wd-1-2.tif,20,-40,0
60-20-col-wd-1-2.tif,20,-38,0
60-20-col-wd-1-2.tif,20,-36,1.3580952883
60-20-col-wd-1-2.tif,20,-34,0
60-20-col-wd-1-2.tif,20,-32,0
60-20-col-wd-1-2.tif,20,-30,0
60-20-col-wd-1-2.tif,20,-28,7.2405281067
60-20-col-wd-1-2.tif,20,-26,0
60-20-col-wd-1-2.tif,20,-24,0
60-20-col-wd-1-2.tif,20,-22,0
60-20-col-wd-1-2.tif,20,-20,2.3122048378
60-20-col-wd-1-2.tif,20,-18,0
60-20-col-wd-1-2.tif,20,-16,0.2995630503
60-20-col-wd-1-2.tif,20,-14,0
60-20-col-wd-1-2.tif,20,-12,0
60-20-col-wd-1-2.tif,20,-10,0
60-20-col-wd-1-2.tif,20,-8,0
60-20-col-wd-1-2.tif,20,-6,0
60-20-col-wd-1-2.tif,20,-4,0
60-20-col-wd-1-2.tif,20,-2,0
60-20-col-wd-1-2.tif,20,1.27222193825778E-013,15.7171077728
60-20-col-wd-1-2.tif,20,2,0
60-20-col-wd-1-2.tif,20,4,0
60-20-col-wd-1-2.tif,20,6,0
60-20-col-wd-1-2.tif,20,8,0
60-20-col-wd-1-2.tif,20,10,0
60-20-col-wd-1-2.tif,20,12,0
60-20-col-wd-1-2.tif,20,14,0.2995630503
60-20-col-wd-1-2.tif,20,16,0
60-20-col-wd-1-2.tif,20,18,2.3122048378
60-20-col-wd-1-2.tif,20,20,0
60-20-col-wd-1-2.tif,20,22,0
60-20-col-wd-1-2.tif,20,24,0
60-20-col-wd-1-2.tif,20,26,7.2405281067
60-20-col-wd-1-2.tif,20,28,0
60-20-col-wd-1-2.tif,20,30,0
60-20-col-wd-1-2.tif,20,32,0
60-20-col-wd-1-2.tif,20,34,1.3580952883
60-20-col-wd-1-2.tif,20,36,0
60-20-col-wd-1-2.tif,20,38,0
60-20-col-wd-1-2.tif,20,40,0
60-20-col-wd-1-2.tif,20,42,0
60-20-col-wd-1-2.tif,20,44,11.8621091843
60-20-col-wd-1-2.tif,20,46,0
60-20-col-wd-1-2.tif,20,48,0
60-20-col-wd-1-2.tif,20,50,0
60-20-col-wd-1-2.tif,20,52,0
60-20-col-wd-1-2.tif,20,54,1.3580952883
60-20-col-wd-1-2.tif,20,56,0
60-20-col-wd-1-2.tif,20,58,0
60-20-col-wd-1-2.tif,20,60,0
60-20-col-wd-1-2.tif,20,62,7.2405281067
60-20-col-wd-1-2.tif,20,64,0
60-20-col-wd-1-2.tif,20,66,0
60-20-col-wd-1-2.tif,20,68,0
60-20-col-wd-1-2.tif,20,70,2.3122048378
60-20-col-wd-1-2.tif,20,72,0
60-20-col-wd-1-2.tif,20,74,0.2995630503
60-20-col-wd-1-2.tif,20,76,0
60-20-col-wd-1-2.tif,20,78,0
60-20-col-wd-1-2.tif,20,80,0
60-20-col-wd-1-2.tif,20,82,0
60-20-col-wd-1-2.tif,20,84,0
60-20-col-wd-1-2.tif,20,86,0
60-20-col-wd-1-2.tif,20,88,0
60-20-col-wd-1-2.tif,25,-90,15.0202732086
60-20-col-wd-1-2.tif,25,-88,0
60-20-col-wd-1-2.tif,25,-86,0
60-20-col-wd-1-2.tif,25,-84,0
60-20-col-wd-1-2.tif,25,-82,0
60-20-col-wd-1-2.tif,25,-80,0
60-20-col-wd-1-2.tif,25,-78,0
60-20-col-wd-1-2.tif,25,-76,0.0780748129
60-20-col-wd-1-2.tif,25,-74,1.1637229919
60-20-col-wd-1-2.tif,25,-72,0
60-20-col-wd-1-2.tif,25,-70,0
60-20-col-wd-1-2.tif,25,-68,4.7596859932
60-20-col-wd-1-2.tif,25,-66,0
60-20-col-wd-1-2.tif,25,-64,0.0408234298
60-20-col-wd-1-2.tif,25,-62,0
60-20-col-wd-1-2.tif,25,-60,0
60-20-col-wd-1-2.tif,25,-58,0.6383906007
60-20-col-wd-1-2.tif,25,-56,7.3466725349
60-20-col-wd-1-2.tif,25,-54,0
60-20-col-wd-1-2.tif,25,-52,0
60-20-col-wd-1-2.tif,25,-50,2.9995725155
60-20-col-wd-1-2.tif,25,-48,0.1554975808
60-20-col-wd-1-2.tif,25,-46,0.0010205858
60-20-col-wd-1-2.tif,25,-44,0
60-20-col-wd-1-2.tif,25,-42,0
60-20-col-wd-1-2.tif,25,-40,0.8156890273
60-20-col-wd-1-2.tif,25,-38,0.0165845193
60-20-col-wd-1-2.tif,25,-36,6.197365284
60-20-col-wd-1-2.tif,25,-34,0
60-20-col-wd-1-2.tif,25,-32,0.095283024
60-20-col-wd-1-2.tif,25,-30,0
60-20-col-wd-1-2.tif,25,-28,1.9720127583
60-20-col-wd-1-2.tif,25,-26,5.2085313797
60-20-col-wd-1-2.tif,25,-24,0
60-20-col-wd-1-2.tif,25,-22,0
60-20-col-wd-1-2.tif,25,-20,0.2501852512
60-20-col-wd-1-2.tif,25,-18,0
60-20-col-wd-1-2.tif,25,-16,0
60-20-col-wd-1-2.tif,25,-14,7.5408391953
60-20-col-wd-1-2.tif,25,-12,0
60-20-col-wd-1-2.tif,25,-10,2.8281848431
60-20-col-wd-1-2.tif,25,-8,0.3817274272
60-20-col-wd-1-2.tif,25,-6,0
60-20-col-wd-1-2.tif,25,-4,0
60-20-col-wd-1-2.tif,25,-2,0
60-20-col-wd-1-2.tif,25,1.27222193825778E-013,0
60-20-col-wd-1-2.tif,25,2,0
60-20-col-wd-1-2.tif,25,4,0
60-20-col-wd-1-2.tif,25,6,0.3817274272
60-20-col-wd-1-2.tif,25,8,2.8281848431
60-20-col-wd-1-2.tif,25,10,0
60-20-col-wd-1-2.tif,25,12,7.5408391953
60-20-col-wd-1-2.tif,25,14,0
60-20-col-wd-1-2.tif,25,16,0
60-20-col-wd-1-2.tif,25,18,0.2501852512
60-20-col-wd-1-2.tif,25,20,0
60-20-col-wd-1-2.tif,25,22,0
60-20-col-wd-1-2.tif,25,24,5.2085313797
60-20-col-wd-1-2.tif,25,26,1.9720127583
60-20-col-wd-1-2.tif,25,28,0
60-20-col-wd-1-2.tif,25,30,0.095283024
60-20-col-wd-1-2.tif,25,32,0
60-20-col-wd-1-2.tif,25,34,6.197365284
60-20-col-wd-1-2.tif,25,36,0.0165845193
60-20-col-wd-1-2.tif,25,38,0.8156890273
60-20-col-wd-1-2.tif,25,40,0
60-20-col-wd-1-2.tif,25,42,0
60-20-col-wd-1-2.tif,25,44,0.0010205858
60-20-col-wd-1-2.tif,25,46,0.1554975808
60-20-col-wd-1-2.tif,25,48,2.9995725155
60-20-col-wd-1-2.tif,25,50,0
60-20-col-wd-1-2.tif,25,52,0
60-20-col-wd-1-2.tif,25,54,7.3466725349
60-20-col-wd-1-2.tif,25,56,0.6383906007
60-20-col-wd-1-2.tif,25,58,0
60-20-col-wd-1-2.tif,25,60,0
60-20-col-wd-1-2.tif,25,62,0.0408234298
60-20-col-wd-1-2.tif,25,64,0
60-20-col-wd-1-2.tif,25,66,4.7596859932
60-20-col-wd-1-2.tif,25,68,0
60-20-col-wd-1-2.tif,25,70,0
60-20-col-wd-1-2.tif,25,72,1.1637229919
60-20-col-wd-1-2.tif,25,74,0.0780748129
60-20-col-wd-1-2.tif,25,76,0
60-20-col-wd-1-2.tif,25,78,0
60-20-col-wd-1-2.tif,25,80,0
60-20-col-wd-1-2.tif,25,82,0
60-20-col-wd-1-2.tif,25,84,0
60-20-col-wd-1-2.tif,25,86,0
60-20-col-wd-1-2.tif,25,88,0
60-20-col-ww-3-1.tif,0,-90,0.7948590517
60-20-col-ww-3-1.tif,0,-88,0.6067574024
60-20-col-ww-3-1.tif,0,-86,0.8638595343
60-20-col-ww-3-1.tif,0,-84,0.8086603284
60-20-col-ww-3-1.tif,0,-82,0.8943259716
60-20-col-ww-3-1.tif,0,-80,1.1199697256
60-20-col-ww-3-1.tif,0,-78,0.9605552554
60-20-col-ww-3-1.tif,0,-76,1.1719307899
60-20-col-ww-3-1.tif,0,-74,1.1090317965
60-20-col-ww-3-1.tif,0,-72,1.2298662663
60-20-col-ww-3-1.tif,0,-70,1.324002862
60-20-col-ww-3-1.tif,0,-68,1.0583132505
60-20-col-ww-3-1.tif,0,-66,1.188462019
60-20-col-ww-3-1.tif,0,-64,1.5293700695
60-20-col-ww-3-1.tif,0,-62,1.5742332935
60-20-col-ww-3-1.tif,0,-60,1.3107149601
60-20-col-ww-3-1.tif,0,-58,1.2706661224
60-20-col-ww-3-1.tif,0,-56,1.2432174683
60-20-col-ww-3-1.tif,0,-54,1.0699894428
60-20-col-ww-3-1.tif,0,-52,1.1031911373
60-20-col-ww-3-1.tif,0,-50,0.8789822459
60-20-col-ww-3-1.tif,0,-48,1.2017731667
60-20-col-ww-3-1.tif,0,-46,1.218547225
60-20-col-ww-3-1.tif,0,-44,1.1557650566
60-20-col-ww-3-1.tif,0,-42,0.9042363763
60-20-col-ww-3-1.tif,0,-40,0.8978022933
60-20-col-ww-3-1.tif,0,-38,0.810864985
60-20-col-ww-3-1.tif,0,-36,0.7669495344
60-20-col-ww-3-1.tif,0,-34,0.6314168572
60-20-col-ww-3-1.tif,0,-32,0.7519727945
60-20-col-ww-3-1.tif,0,-30,0.8303468823
60-20-col-ww-3-1.tif,0,-28,0.8332272768
60-20-col-ww-3-1.tif,0,-26,0.6281614304
60-20-col-ww-3-1.tif,0,-24,0.6167171597
60-20-col-ww-3-1.tif,0,-22,0.5481555462
60-20-col-ww-3-1.tif,0,-20,0.6567677855
60-20-col-ww-3-1.tif,0,-18,0.6241291165
60-20-col-ww-3-1.tif,0,-16,0.5942078829
60-20-col-ww-3-1.tif,0,-14,0.6173189282
60-20-col-ww-3-1.tif,0,-12,0.7039934993
60-20-col-ww-3-1.tif,0,-10,0.6048573256
60-20-col-ww-3-1.tif,0,-8,0.5495100617
60-20-col-ww-3-1.tif,0,-6,0.6279701591
60-20-col-ww-3-1.tif,0,-4,0.6791835427
60-20-col-ww-3-1.tif,0,-2,0.5039014816
60-20-col-ww-3-1.tif,0,1.27222193825778E-013,1.329729557
60-20-col-ww-3-1.tif,0,2,0.9130458236
60-20-col-ww-3-1.tif,0,4,0.6695531011
60-20-col-ww-3-1.tif,0,6,0.7968788743
60-20-col-ww-3-1.tif,0,8,0.8264564276
60-20-col-ww-3-1.tif,0,10,0.7544512749
60-20-col-ww-3-1.tif,0,12,1.0463422537
60-20-col-ww-3-1.tif,0,14,0.9555021524
60-20-col-ww-3-1.tif,0,16,0.8615397215
60-20-col-ww-3-1.tif,0,18,0.8900081515
60-20-col-ww-3-1.tif,0,20,0.8443875909
60-20-col-ww-3-1.tif,0,22,0.9717428684
60-20-col-ww-3-1.tif,0,24,0.942925334
60-20-col-ww-3-1.tif,0,26,0.8614318371
60-20-col-ww-3-1.tif,0,28,0.8384895921
60-20-col-ww-3-1.tif,0,30,1.0682344437
60-20-col-ww-3-1.tif,0,32,0.8287690878
60-20-col-ww-3-1.tif,0,34,1.0989326239
60-20-col-ww-3-1.tif,0,36,1.2988277674
60-20-col-ww-3-1.tif,0,38,1.2032446861
60-20-col-ww-3-1.tif,0,40,1.4631046057
60-20-col-ww-3-1.tif,0,42,1.69488585
60-20-col-ww-3-1.tif,0,44,1.9416105747
60-20-col-ww-3-1.tif,0,46,1.7426798344
60-20-col-ww-3-1.tif,0,48,2.0120089054
60-20-col-ww-3-1.tif,0,50,1.7150720358
60-20-col-ww-3-1.tif,0,52,1.8932929039
60-20-col-ww-3-1.tif,0,54,2.1238245964
60-20-col-ww-3-1.tif,0,56,1.9173808098
60-20-col-ww-3-1.tif,0,58,1.7130446434
60-20-col-ww-3-1.tif,0,60,1.6508692503
60-20-col-ww-3-1.tif,0,62,2.0222089291
60-20-col-ww-3-1.tif,0,64,1.9154131413
60-20-col-ww-3-1.tif,0,66,1.9866023064
60-20-col-ww-3-1.tif,0,68,1.9465210438
60-20-col-ww-3-1.tif,0,70,1.7561585903
60-20-col-ww-3-1.tif,0,72,1.604383707
60-20-col-ww-3-1.tif,0,74,1.6205123663
60-20-col-ww-3-1.tif,0,76,1.5746725798
60-20-col-ww-3-1.tif,0,78,1.1761171818
60-20-col-ww-3-1.tif,0,80,1.1465309858
60-20-col-ww-3-1.tif,0,82,1.1688290834
60-20-col-ww-3-1.tif,0,84,0.8508229852
60-20-col-ww-3-1.tif,0,86,0.7508378029
60-20-col-ww-3-1.tif,0,88,0.543386519
60-20-col-ww-3-1.tif,5,-90,0.8286714554
60-20-col-ww-3-1.tif,5,-88,0.7365356088
60-20-col-ww-3-1.tif,5,-86,0.6724322438
60-20-col-ww-3-1.tif,5,-84,0.8307896256
60-20-col-ww-3-1.tif,5,-82,1.026260972
60-20-col-ww-3-1.tif,5,-80,0.6961835027
60-20-col-ww-3-1.tif,5,-78,0.934093833
60-20-col-ww-3-1.tif,5,-76,0.9991948605
60-20-col-ww-3-1.tif,5,-74,0.9055708647
60-20-col-ww-3-1.tif,5,-72,1.1379779577
60-20-col-ww-3-1.tif,5,-70,1.1655882597
60-20-col-ww-3-1.tif,5,-68,0.9234825373
60-20-col-ww-3-1.tif,5,-66,1.0829563141
60-20-col-ww-3-1.tif,5,-64,0.8694733381
60-20-col-ww-3-1.tif,5,-62,0.9526211619
60-20-col-ww-3-1.tif,5,-60,0.9501722455
60-20-col-ww-3-1.tif,5,-58,1.1038322449
60-20-col-ww-3-1.tif,5,-56,1.2213767767
60-20-col-ww-3-1.tif,5,-54,0.9447906613
60-20-col-ww-3-1.tif,5,-52,1.2572740316
60-20-col-ww-3-1.tif,5,-50,1.1725801229
60-20-col-ww-3-1.tif,5,-48,1.3657485247
60-20-col-ww-3-1.tif,5,-46,1.257712245
60-20-col-ww-3-1.tif,5,-44,1.1103727818
60-20-col-ww-3-1.tif,5,-42,1.23668468
60-20-col-ww-3-1.tif,5,-40,0.9511390328
60-20-col-ww-3-1.tif,5,-38,0.9998177886
60-20-col-ww-3-1.tif,5,-36,1.3712002039
60-20-col-ww-3-1.tif,5,-34,1.0461285114
60-20-col-ww-3-1.tif,5,-32,1.0377988815
60-20-col-ww-3-1.tif,5,-30,0.8839088678
60-20-col-ww-3-1.tif,5,-28,0.9184553623
60-20-col-ww-3-1.tif,5,-26,0.8506122828
60-20-col-ww-3-1.tif,5,-24,0.731056571
60-20-col-ww-3-1.tif,5,-22,0.5155544877
60-20-col-ww-3-1.tif,5,-20,0.4626380801
60-20-col-ww-3-1.tif,5,-18,0.5249774456
60-20-col-ww-3-1.tif,5,-16,0.665897429
60-20-col-ww-3-1.tif,5,-14,0.633823514
60-20-col-ww-3-1.tif,5,-12,0.5341904163
60-20-col-ww-3-1.tif,5,-10,0.6091703773
60-20-col-ww-3-1.tif,5,-8,0.7081903815
60-20-col-ww-3-1.tif,5,-6,0.9036048651
60-20-col-ww-3-1.tif,5,-4,1.0563151836
60-20-col-ww-3-1.tif,5,-2,0.7791054249
60-20-col-ww-3-1.tif,5,1.27222193825778E-013,1.6787439585
60-20-col-ww-3-1.tif,5,2,1.1668769121
60-20-col-ww-3-1.tif,5,4,1.1433662176
60-20-col-ww-3-1.tif,5,6,0.8419421315
60-20-col-ww-3-1.tif,5,8,0.9218299985
60-20-col-ww-3-1.tif,5,10,0.9496817589
60-20-col-ww-3-1.tif,5,12,0.6554006934
60-20-col-ww-3-1.tif,5,14,0.8822101355
60-20-col-ww-3-1.tif,5,16,1.2193971872
60-20-col-ww-3-1.tif,5,18,1.107355237
60-20-col-ww-3-1.tif,5,20,1.4364709854
60-20-col-ww-3-1.tif,5,22,1.3769785166
60-20-col-ww-3-1.tif,5,24,1.0973495245
60-20-col-ww-3-1.tif,5,26,1.1267405748
60-20-col-ww-3-1.tif,5,28,1.3581783772
60-20-col-ww-3-1.tif,5,30,1.4065880775
60-20-col-ww-3-1.tif,5,32,1.4839459658
60-20-col-ww-3-1.tif,5,34,1.2557929754
60-20-col-ww-3-1.tif,5,36,1.0251200199
60-20-col-ww-3-1.tif,5,38,1.3827953339
60-20-col-ww-3-1.tif,5,40,1.4813176394
60-20-col-ww-3-1.tif,5,42,1.3986734152
60-20-col-ww-3-1.tif,5,44,1.853505373
60-20-col-ww-3-1.tif,5,46,1.5103075504
60-20-col-ww-3-1.tif,5,48,1.8707727194
60-20-col-ww-3-1.tif,5,50,1.5418404341
60-20-col-ww-3-1.tif,5,52,2.0996012688
60-20-col-ww-3-1.tif,5,54,2.2208154202
60-20-col-ww-3-1.tif,5,56,2.1054649353
60-20-col-ww-3-1.tif,5,58,1.618688345
60-20-col-ww-3-1.tif,5,60,1.5198947191
60-20-col-ww-3-1.tif,5,62,1.5530623198
60-20-col-ww-3-1.tif,5,64,1.579536438
60-20-col-ww-3-1.tif,5,66,1.6580411196
60-20-col-ww-3-1.tif,5,68,1.3670880795
60-20-col-ww-3-1.tif,5,70,1.5164282322
60-20-col-ww-3-1.tif,5,72,1.3241974115
60-20-col-ww-3-1.tif,5,74,1.1049067974
60-20-col-ww-3-1.tif,5,76,1.1262934208
60-20-col-ww-3-1.tif,5,78,0.9467293024
60-20-col-ww-3-1.tif,5,80,0.8914620876
60-20-col-ww-3-1.tif,5,82,0.6121767759
60-20-col-ww-3-1.tif,5,84,0.6104491949
60-20-col-ww-3-1.tif,5,86,0.8213556409
60-20-col-ww-3-1.tif,5,88,0.58466506
60-20-col-ww-3-1.tif,10,-90,0.8585175872
60-20-col-ww-3-1.tif,10,-88,1.7275317907
60-20-col-ww-3-1.tif,10,-86,0.5436307788
60-20-col-ww-3-1.tif,10,-84,1.1552050114
60-20-col-ww-3-1.tif,10,-82,1.2026348114
60-20-col-ww-3-1.tif,10,-80,0.9921431541
60-20-col-ww-3-1.tif,10,-78,0.7893394232
60-20-col-ww-3-1.tif,10,-76,1.1397455931
60-20-col-ww-3-1.tif,10,-74,1.008661747
60-20-col-ww-3-1.tif,10,-72,1.2233905792
60-20-col-ww-3-1.tif,10,-70,1.7732019424
60-20-col-ww-3-1.tif,10,-68,0.93004632
60-20-col-ww-3-1.tif,10,-66,1.0601499081
