image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,03aadc62-72df-446f-bb9c-847cc895a150,10.816654,56.309938012284704,1066,908,1075,914,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,11dd5d69-5789-4e4d-bae4-90f49ba173cf,8.485281,44.99999169020066,1086,908,1092,914,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,3659e609-fe69-4830-b212-27844f012b31,11.7046995,19.983111092217655,882,910,878,921,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,d27155a5-7efb-4e6f-8981-70b72126c485,14.3178215,24.775145859632573,1135,911,1141,924,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,86293179-4b3c-4131-85c1-2bbc525148b7,10.0,36.869906871617104,1085,912,1079,920,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,6b84113c-c25d-435f-a832-01352c317923,25.70992,76.50426655764113,785,913,810,919,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,0c858359-3b34-4183-9896-5c6c7b6ec93d,25.495098,25.559961916023724,905,913,916,936,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,7842bb87-6ca9-480d-8596-76ef7274a072,12.0415945,4.763647817979006,988,913,989,925,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a7ee1a8f-5786-4c87-9e0d-e7cec9184c02,15.0,36.869906871617104,877,915,868,927,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,6b1f0989-759f-4534-8409-00c8df38f1f3,11.401754,52.125025099813854,1120,918,1111,925,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a7437037-809a-46c4-9721-3a432220f1f0,58.249462,11.888655273326208,1189,918,1201,975,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,439fb28b-6f47-46f4-9c1d-28dc7a32a90d,23.194826,7.431410424759292,1231,918,1234,941,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,f8846ced-eb08-4ece-aa7e-ed699eefdde6,10.0,36.86990823810777,1098,919,1104,927,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,64068fab-4a82-4a63-b38c-de387844f09d,16.763054,17.354034676896333,1147,919,1142,935,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,239caf82-d2b0-4ced-a0ab-b7fde3b855c2,24.186773,29.744872095513244,810,920,798,941,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,7e38e950-6b12-483e-84a9-0fc4a8f238e4,35.510563,57.65256195781245,1072,921,1102,940,-1.0,-1,-1,-1,-1,-1,-1
