"","experiment","das","genotype","light","plant","aq","x","y","angle","count"
"2840","41","21","pht","light","2","1",0,0,8,2.000194073
"2841","41","21","pht","light","2","1",0,0,10,1.651162386
"2842","41","21","pht","light","2","1",0,0,12,2.430108309
"2843","41","21","pht","light","2","1",0,0,14,2.286392212
"2844","41","21","pht","light","2","1",0,0,16,1.667210102
"2845","41","21","pht","light","2","1",0,0,18,2.179000616
"2846","41","21","pht","light","2","1",0,0,20,1.778228045
"2847","41","21","pht","light","2","1",0,0,22,1.629381657
"2848","41","21","pht","light","2","1",0,0,24,2.611310482
"2849","41","21","pht","light","2","1",0,0,26,2.017225742
"2850","41","21","pht","light","2","1",0,0,28,1.228444934
"2851","41","21","pht","light","2","1",0,0,30,1.671445131
"2852","41","21","pht","light","2","1",0,0,32,1.480394483
"2853","41","21","pht","light","2","1",0,0,34,1.866848469
"2854","41","21","pht","light","2","1",0,0,36,1.485647798
"2855","41","21","pht","light","2","1",0,0,38,1.457546711
"2856","41","21","pht","light","2","1",0,0,40,1.263222456
"2857","41","21","pht","light","2","1",0,0,42,1.199695945
"2858","41","21","pht","light","2","1",0,0,44,1.874856949
"2859","41","21","pht","light","2","1",0,0,46,1.097354293
"2860","41","21","pht","light","2","1",0,0,48,1.117246628
"2861","41","21","pht","light","2","1",0,0,50,0.7957752347
"2862","41","21","pht","light","2","1",0,0,52,0.9298121333
"2863","41","21","pht","light","2","1",0,0,54,1.417414308
"2864","41","21","pht","light","2","1",0,0,56,0.7508135438
"2865","41","21","pht","light","2","1",0,0,58,0.6984013319
"2866","41","21","pht","light","2","1",0,0,60,0.5397928953
"2867","41","21","pht","light","2","1",0,0,62,0.7510643601
"2868","41","21","pht","light","2","1",0,0,64,0.7159451246
"2869","41","21","pht","light","2","1",0,0,66,0.771363616
"2870","41","21","pht","light","2","1",0,0,68,0.5488359928
"2871","41","21","pht","light","2","1",0,0,70,0.467105031
"2872","41","21","pht","light","2","1",0,0,72,0.5966770649
"2873","41","21","pht","light","2","1",0,0,74,0.3574278951
"2874","41","21","pht","light","2","1",0,0,76,0.5407008529
"2875","41","21","pht","light","2","1",0,0,78,0.07823270559
"2876","41","21","pht","light","2","1",0,0,80,0.3547439575
"2877","41","21","pht","light","2","1",0,0,82,0.398247093
"2878","41","21","pht","light","2","1",0,0,84,0.2438227087
"2879","41","21","pht","light","2","1",0,0,86,0.2332643569
"2880","41","21","pht","light","2","1",0,0,88,0.3468540013
"2881","41","21","pht","light","3","1",0,0,90,2.112767935
"2882","41","21","pht","light","3","1",0,0,88,0.3824462891
"2883","41","21","pht","light","3","1",0,0,86,0.3280508816
"2884","41","21","pht","light","3","1",0,0,84,0.3148037493
"2885","41","21","pht","light","3","1",0,0,82,0.4230239689
"2886","41","21","pht","light","3","1",0,0,80,0.4268625975
"2887","41","21","pht","light","3","1",0,0,78,0.2324984521
"2888","41","21","pht","light","3","1",0,0,76,0.5616768599
"2889","41","21","pht","light","3","1",0,0,74,0.4412617981
"2890","41","21","pht","light","3","1",0,0,72,0.803681016
"2891","41","21","pht","light","3","1",0,0,70,0.2456749529
"2892","41","21","pht","light","3","1",0,0,68,0.6512925625
"2893","41","21","pht","light","3","1",0,0,66,0.5451731086
"2894","41","21","pht","light","3","1",0,0,64,0.7828453779
"2895","41","21","pht","light","3","1",0,0,62,0.4710046053
"2896","41","21","pht","light","3","1",0,0,60,0.6331453919
"2897","41","21","pht","light","3","1",0,0,58,0.3163729608
"2898","41","21","pht","light","3","1",0,0,56,1.030978918
"2899","41","21","pht","light","3","1",0,0,54,0.8980068564
"2900","41","21","pht","light","3","1",0,0,52,0.6587414742
"2901","41","21","pht","light","3","1",0,0,50,1.022756815
"2902","41","21","pht","light","3","1",0,0,48,0.5523329973
"2903","41","21","pht","light","3","1",0,0,46,1.288798571
"2904","41","21","pht","light","3","1",0,0,44,0.4543594718
"2905","41","21","pht","light","3","1",0,0,42,0.6905103922
"2906","41","21","pht","light","3","1",0,0,40,0.9184014201
"2907","41","21","pht","light","3","1",0,0,38,0.6827834845
"2908","41","21","pht","light","3","1",0,0,36,1.060017228
"2909","41","21","pht","light","3","1",0,0,34,0.5553705096
"2910","41","21","pht","light","3","1",0,0,32,0.7596881986
"2911","41","21","pht","light","3","1",0,0,30,1.045913219
"2912","41","21","pht","light","3","1",0,0,28,1.414355397
"2913","41","21","pht","light","3","1",0,0,26,0.7802664638
"2914","41","21","pht","light","3","1",0,0,24,0.6788802147
"2915","41","21","pht","light","3","1",0,0,22,1.259005904
"2916","41","21","pht","light","3","1",0,0,20,1.450247407
"2917","41","21","pht","light","3","1",0,0,18,1.519375563
"2918","41","21","pht","light","3","1",0,0,16,1.344671845
"2919","41","21","pht","light","3","1",0,0,14,1.679504156
"2920","41","21","pht","light","3","1",0,0,12,1.115492463
"2921","41","21","pht","light","3","1",0,0,10,1.317817569
"2922","41","21","pht","light","3","1",0,0,8,1.340002894
"2923","41","21","pht","light","3","1",0,0,6,1.119064689
"2924","41","21","pht","light","3","1",0,0,4,1.280059814
"2925","41","21","pht","light","3","1",0,0,2,1.337099671
"2926","41","21","pht","light","3","1",0,0,1.27e-13,3.188353777
"2927","41","21","pht","light","3","1",0,0,2,1.532773614
"2928","41","21","pht","light","3","1",0,0,4,1.205827355
"2929","41","21","pht","light","3","1",0,0,6,1.674080729
"2930","41","21","pht","light","3","1",0,0,8,1.773993492
"2931","41","21","pht","light","3","1",0,0,10,1.773206472
"2932","41","21","pht","light","3","1",0,0,12,1.989531398
"2933","41","21","pht","light","3","1",0,0,14,1.940107584
"2934","41","21","pht","light","3","1",0,0,16,1.688970447
"2935","41","21","pht","light","3","1",0,0,18,1.741889119
"2936","41","21","pht","light","3","1",0,0,20,2.32785368
"2937","41","21","pht","light","3","1",0,0,22,1.857355714
"2938","41","21","pht","light","3","1",0,0,24,2.200780869
"2939","41","21","pht","light","3","1",0,0,26,2.100500822
"2940","41","21","pht","light","3","1",0,0,28,2.162893534
"2941","41","21","pht","light","3","1",0,0,30,1.789818883
"2942","41","21","pht","light","3","1",0,0,32,1.90864861
"2943","41","21","pht","light","3","1",0,0,34,2.235579491
"2944","41","21","pht","light","3","1",0,0,36,1.821441054
"2945","41","21","pht","light","3","1",0,0,38,1.650356174
"2946","41","21","pht","light","3","1",0,0,40,1.591166973
"2947","41","21","pht","light","3","1",0,0,42,1.591511965
"2948","41","21","pht","light","3","1",0,0,44,2.674836159
"2949","41","21","pht","light","3","1",0,0,46,1.375284076
"2950","41","21","pht","light","3","1",0,0,48,0.8300337195
"2951","41","21","pht","light","3","1",0,0,50,1.393170357
"2952","41","21","pht","light","3","1",0,0,52,0.6732492447
"2953","41","21","pht","light","3","1",0,0,54,1.736031413
"2954","41","21","pht","light","3","1",0,0,56,1.130702138
"2955","41","21","pht","light","3","1",0,0,58,0.964710176
"2956","41","21","pht","light","3","1",0,0,60,0.8463200927
"2957","41","21","pht","light","3","1",0,0,62,0.8542770743
"2958","41","21","pht","light","3","1",0,0,64,0.6802052259
"2959","41","21","pht","light","3","1",0,0,66,1.034407735
"2960","41","21","pht","light","3","1",0,0,68,0.6141510606
"2961","41","21","pht","light","3","1",0,0,70,0.6157656312
"2962","41","21","pht","light","3","1",0,0,72,0.5771048069
"2963","41","21","pht","light","3","1",0,0,74,0.6477259994
"2964","41","21","pht","light","3","1",0,0,76,0.7369965911
"2965","41","21","pht","light","3","1",0,0,78,0.3399956226
"2966","41","21","pht","light","3","1",0,0,80,0.3512239456
"2967","41","21","pht","light","3","1",0,0,82,0.2965456247
"2968","41","21","pht","light","3","1",0,0,84,0.284194082
"2969","41","21","pht","light","3","1",0,0,86,0.3066458404
"2970","41","21","pht","light","3","1",0,0,88,0.3626955748
"2971","41","21","pht","light","4","1",0,0,90,1.852895021
"2972","41","21","pht","light","4","1",0,0,88,0.2906226814
"2973","41","21","pht","light","4","1",0,0,86,0.2390374988
"2974","41","21","pht","light","4","1",0,0,84,0.1998321563
"2975","41","21","pht","light","4","1",0,0,82,0.3928567767
"2976","41","21","pht","light","4","1",0,0,80,0.3033306897
"2977","41","21","pht","light","4","1",0,0,78,0.3323879838
"2978","41","21","pht","light","4","1",0,0,76,0.3818949461
"2979","41","21","pht","light","4","1",0,0,74,0.2778687179
"2980","41","21","pht","light","4","1",0,0,72,0.392844528
"2981","41","21","pht","light","4","1",0,0,70,0.2422967553
"2982","41","21","pht","light","4","1",0,0,68,0.6706961989
"2983","41","21","pht","light","4","1",0,0,66,0.5087580085
"2984","41","21","pht","light","4","1",0,0,64,0.882555306
"2985","41","21","pht","light","4","1",0,0,62,0.4171606004
"2986","41","21","pht","light","4","1",0,0,60,0.658860445
"2987","41","21","pht","light","4","1",0,0,58,0.6632909775
"2988","41","21","pht","light","4","1",0,0,56,1.004029393
"2989","41","21","pht","light","4","1",0,0,54,0.4872632027
"2990","41","21","pht","light","4","1",0,0,52,0.6019192338
"2991","41","21","pht","light","4","1",0,0,50,0.8282002807
"2992","41","21","pht","light","4","1",0,0,48,0.6507088542
"2993","41","21","pht","light","4","1",0,0,46,1.421147466
"2994","41","21","pht","light","4","1",0,0,44,0.8371995091
"2995","41","21","pht","light","4","1",0,0,42,1.02716279
"2996","41","21","pht","light","4","1",0,0,40,0.9915560484
"2997","41","21","pht","light","4","1",0,0,38,0.6609769464
"2998","41","21","pht","light","4","1",0,0,36,1.537628531
"2999","41","21","pht","light","4","1",0,0,34,0.9578529
"3000","41","21","pht","light","4","1",0,0,32,1.051686049
"3001","41","21","pht","light","4","1",0,0,30,1.564739108
"3002","41","21","pht","light","4","1",0,0,28,1.602056742
"3003","41","21","pht","light","4","1",0,0,26,1.613138556
"3004","41","21","pht","light","4","1",0,0,24,1.943140745
"3005","41","21","pht","light","4","1",0,0,22,1.694694877
"3006","41","21","pht","light","4","1",0,0,20,1.763725996
"3007","41","21","pht","light","4","1",0,0,18,2.618354559
"3008","41","21","pht","light","4","1",0,0,16,1.791549087
"3009","41","21","pht","light","4","1",0,0,14,2.034813881
"3010","41","21","pht","light","4","1",0,0,12,2.384515524
"3011","41","21","pht","light","4","1",0,0,10,2.039245844
"3012","41","21","pht","light","4","1",0,0,8,1.54865551
"3013","41","21","pht","light","4","1",0,0,6,1.529747486
"3014","41","21","pht","light","4","1",0,0,4,1.163873196
"3015","41","21","pht","light","4","1",0,0,2,1.496018529
"3016","41","21","pht","light","4","1",0,0,1.27e-13,4.205378532
"3017","41","21","pht","light","4","1",0,0,2,2.084017992
"3018","41","21","pht","light","4","1",0,0,4,1.844152331
"3019","41","21","pht","light","4","1",0,0,6,1.494405627
"3020","41","21","pht","light","4","1",0,0,8,2.034563541
"3021","41","21","pht","light","4","1",0,0,10,1.475719333
"3022","41","21","pht","light","4","1",0,0,12,2.19244051
"3023","41","21","pht","light","4","1",0,0,14,1.771146178
"3024","41","21","pht","light","4","1",0,0,16,3.17558074
"3025","41","21","pht","light","4","1",0,0,18,2.074263811
"3026","41","21","pht","light","4","1",0,0,20,1.765444875
"3027","41","21","pht","light","4","1",0,0,22,2.199442387
"3028","41","21","pht","light","4","1",0,0,24,3.095227957
"3029","41","21","pht","light","4","1",0,0,26,2.294905901
"3030","41","21","pht","light","4","1",0,0,28,1.336778998
"3031","41","21","pht","light","4","1",0,0,30,1.324759126
"3032","41","21","pht","light","4","1",0,0,32,0.9918237925
"3033","41","21","pht","light","4","1",0,0,34,1.170452952
"3034","41","21","pht","light","4","1",0,0,36,0.9720689058
"3035","41","21","pht","light","4","1",0,0,38,0.7779693007
"3036","41","21","pht","light","4","1",0,0,40,0.6990416646
"3037","41","21","pht","light","4","1",0,0,42,0.6315059066
"3038","41","21","pht","light","4","1",0,0,44,1.404403448
"3039","41","21","pht","light","4","1",0,0,46,0.701081872
"3040","41","21","pht","light","4","1",0,0,48,0.5783022642
"3041","41","21","pht","light","4","1",0,0,50,0.8545411229
"3042","41","21","pht","light","4","1",0,0,52,0.9781807065
"3043","41","21","pht","light","4","1",0,0,54,0.8949231505
"3044","41","21","pht","light","4","1",0,0,56,0.3479709625
"3045","41","21","pht","light","4","1",0,0,58,0.5755249262
"3046","41","21","pht","light","4","1",0,0,60,0.4852972925
"3047","41","21","pht","light","4","1",0,0,62,1.020457983
"3048","41","21","pht","light","4","1",0,0,64,0.6795502901
"3049","41","21","pht","light","4","1",0,0,66,0.5824596882
"3050","41","21","pht","light","4","1",0,0,68,0.5016983151
"3051","41","21","pht","light","4","1",0,0,70,0.5252869129
"3052","41","21","pht","light","4","1",0,0,72,0.3864572942
"3053","41","21","pht","light","4","1",0,0,74,0.4658443332
"3054","41","21","pht","light","4","1",0,0,76,0.3585399091
"3055","41","21","pht","light","4","1",0,0,78,0.1346361339
"3056","41","21","pht","light","4","1",0,0,80,0.3077846169
"3057","41","21","pht","light","4","1",0,0,82,0.1436570883
"3058","41","21","pht","light","4","1",0,0,84,0.2812920213
"3059","41","21","pht","light","4","1",0,0,86,0.2899478376
"3060","41","21","pht","light","4","1",0,0,88,0.3382820189
"3061","41","21","pht","light","4","1",0,0,90,2.219690323
"3062","41","21","pht","light","4","1",0,0,88,0.1503059268
"3063","41","21","pht","light","4","1",0,0,86,0.3624383807
"3064","41","21","pht","light","4","1",0,0,84,0.1794748902
"3065","41","21","pht","light","4","1",0,0,82,0.3404459357
"3066","41","21","pht","light","4","1",0,0,80,0.232877776
"3067","41","21","pht","light","4","1",0,0,78,0.4953798354
"3068","41","21","pht","light","4","1",0,0,76,0.5467567444
"3069","41","21","pht","light","4","1",0,0,74,0.5324496031
"3070","41","21","pht","light","4","1",0,0,72,0.4223587215
"3071","41","21","pht","light","4","1",0,0,70,0.507221818
"3072","41","21","pht","light","4","1",0,0,68,0.9160048366
"3073","41","21","pht","light","4","1",0,0,66,0.4970325828
"3074","41","21","pht","light","4","1",0,0,64,1.259198666
"3075","41","21","pht","light","4","1",0,0,62,0.5254837871
"3076","41","21","pht","light","4","1",0,0,60,0.5965947509
"3077","41","21","pht","light","4","1",0,0,58,0.9118930101
"3078","41","21","pht","light","4","1",0,0,56,1.37669003
"3079","41","21","pht","light","4","1",0,0,54,1.238669515
"3080","41","21","pht","light","4","1",0,0,52,1.281741381
"3081","41","21","pht","light","4","1",0,0,50,0.805434525
"3082","41","21","pht","light","4","1",0,0,48,0.5994088054
"3083","41","21","pht","light","4","1",0,0,46,2.29882288
"3084","41","21","pht","light","4","1",0,0,44,1.01295054
"3085","41","21","pht","light","4","1",0,0,42,1.374538541
"3086","41","21","pht","light","4","1",0,0,40,1.997290969
"3087","41","21","pht","light","4","1",0,0,38,1.656484008
"3088","41","21","pht","light","4","1",0,0,36,2.227034569
"3089","41","21","pht","light","4","1",0,0,34,1.488981843
"3090","41","21","pht","light","4","1",0,0,32,2.021921396
"3091","41","21","pht","light","4","1",0,0,30,2.52448988
"3092","41","21","pht","light","4","1",0,0,28,2.824323416
"3093","41","21","pht","light","4","1",0,0,26,2.510957003
"3094","41","21","pht","light","4","1",0,0,24,2.181941271
"3095","41","21","pht","light","4","1",0,0,22,2.121199846
"3096","41","21","pht","light","4","1",0,0,20,1.76472044
"3097","41","21","pht","light","4","1",0,0,18,2.355831623
"3098","41","21","pht","light","4","1",0,0,16,2.335599899
"3099","41","21","pht","light","4","1",0,0,14,3.258786917
"3100","41","21","pht","light","4","1",0,0,12,1.970067263
"3101","41","21","pht","light","4","1",0,0,10,2.222910404
"3102","41","21","pht","light","4","1",0,0,8,2.146633387
"3103","41","21","pht","light","4","1",0,0,6,2.001224756
"3104","41","21","pht","light","4","1",0,0,4,1.710598469
"3105","41","21","pht","light","4","1",0,0,2,1.458324909
"3106","41","21","pht","light","4","1",0,0,1.27e-13,2.772764683
"3107","41","21","pht","light","4","1",0,0,2,1.806979775
"3108","41","21","pht","light","4","1",0,0,4,1.550029874
"3109","41","21","pht","light","4","1",0,0,6,1.637633324
"3110","41","21","pht","light","4","1",0,0,8,1.53059864
"3111","41","21","pht","light","4","1",0,0,10,1.576325655
"3112","41","21","pht","light","4","1",0,0,12,2.065186024
"3113","41","21","pht","light","4","1",0,0,14,1.341972709
"3114","41","21","pht","light","4","1",0,0,16,1.534146428
"3115","41","21","pht","light","4","1",0,0,18,1.311516404
"3116","41","21","pht","light","4","1",0,0,20,1.273150921
"3117","41","21","pht","light","4","1",0,0,22,1.041933894
"3118","41","21","pht","light","4","1",0,0,24,1.103323698
"3119","41","21","pht","light","4","1",0,0,26,1.471434712
"3120","41","21","pht","light","4","1",0,0,28,1.033372521
"3121","41","21","pht","light","4","1",0,0,30,0.5706558228
"3122","41","21","pht","light","4","1",0,0,32,0.3873212337
"3123","41","21","pht","light","4","1",0,0,34,0.9213981032
"3124","41","21","pht","light","4","1",0,0,36,0.4838363826
"3125","41","21","pht","light","4","1",0,0,38,0.944211781
"3126","41","21","pht","light","4","1",0,0,40,0.4376784563
"3127","41","21","pht","light","4","1",0,0,42,0.4616003633
"3128","41","21","pht","light","4","1",0,0,44,1.31086576
"3129","41","21","pht","light","4","1",0,0,46,0.5268946886
"3130","41","21","pht","light","4","1",0,0,48,0.4937556088
"3131","41","21","pht","light","4","1",0,0,50,0.3253374696
"3132","41","21","pht","light","4","1",0,0,52,0.2619511187
"3133","41","21","pht","light","4","1",0,0,54,0.9821285605
"3134","41","21","pht","light","4","1",0,0,56,0.2650574446
"3135","41","21","pht","light","4","1",0,0,58,0.3502610922
"3136","41","21","pht","light","4","1",0,0,60,0.3622294664
"3137","41","21","pht","light","4","1",0,0,62,0.6752479672
"3138","41","21","pht","light","4","1",0,0,64,0.2316655219
"3139","41","21","pht","light","4","1",0,0,66,0.5787197351
"3140","41","21","pht","light","4","1",0,0,68,0.1391998082
"3141","41","21","pht","light","4","1",0,0,70,0.5357961655
"3142","41","21","pht","light","4","1",0,0,72,0.2796182036
"3143","41","21","pht","light","4","1",0,0,74,0.3284124434
"3144","41","21","pht","light","4","1",0,0,76,0.2112867087
"3145","41","21","pht","light","4","1",0,0,78,0.1048684716
"3146","41","21","pht","light","4","1",0,0,80,0.405726999
"3147","41","21","pht","light","4","1",0,0,82,0.08938012272
"3148","41","21","pht","light","4","1",0,0,84,0.2275996506
"3149","41","21","pht","light","4","1",0,0,86,0.2340946645
"3150","41","21","pht","light","4","1",0,0,88,0.3596451283
"3151","41","21","pht","light","5","1",0,0,90,4.964985371
"3152","41","21","pht","light","5","1",0,0,88,0.3423394859
"3153","41","21","pht","light","5","1",0,0,86,0.0655002892
"3154","41","21","pht","light","5","1",0,0,84,0.2993285656
"3155","41","21","pht","light","5","1",0,0,82,0.4227600098
"3156","41","21","pht","light","5","1",0,0,80,0.2305794954
"3157","41","21","pht","light","5","1",0,0,78,1.1674577
"3158","41","21","pht","light","5","1",0,0,76,1.083566666
"3159","41","21","pht","light","5","1",0,0,74,0.8749728203
"3160","41","21","pht","light","5","1",0,0,72,0.8369310498
"3161","41","21","pht","light","5","1",0,0,70,0.2391612232
"3162","41","21","pht","light","5","1",0,0,68,1.176525354
"3163","41","21","pht","light","5","1",0,0,66,0.2251113206
"3164","41","21","pht","light","5","1",0,0,64,1.638685584
"3165","41","21","pht","light","5","1",0,0,62,0.474393934
"3166","41","21","pht","light","5","1",0,0,60,1.407503963
"3167","41","21","pht","light","5","1",0,0,58,1.279276848
"3168","41","21","pht","light","5","1",0,0,56,1.695629597
"3169","41","21","pht","light","5","1",0,0,54,0.5889873505
"3170","41","21","pht","light","5","1",0,0,52,1.01724422
"3171","41","21","pht","light","5","1",0,0,50,1.609402657
"3172","41","21","pht","light","5","1",0,0,48,0.7543429732
"3173","41","21","pht","light","5","1",0,0,46,3.447626352
"3174","41","21","pht","light","5","1",0,0,44,0.6121616364
"3175","41","21","pht","light","5","1",0,0,42,1.472972989
"3176","41","21","pht","light","5","1",0,0,40,2.166493654
"3177","41","21","pht","light","5","1",0,0,38,0.8201440573
"3178","41","21","pht","light","5","1",0,0,36,2.823087454
"3179","41","21","pht","light","5","1",0,0,34,1.145943999
"3180","41","21","pht","light","5","1",0,0,32,1.257262349
"3181","41","21","pht","light","5","1",0,0,30,1.89977634
"3182","41","21","pht","light","5","1",0,0,28,3.1103127
"3183","41","21","pht","light","5","1",0,0,26,1.710956216
"3184","41","21","pht","light","5","1",0,0,24,0.7715957165
"3185","41","21","pht","light","5","1",0,0,22,0.7526330352
"3186","41","21","pht","light","5","1",0,0,20,1.607931614
"3187","41","21","pht","light","5","1",0,0,18,1.483856678
"3188","41","21","pht","light","5","1",0,0,16,0.9884331226
"3189","41","21","pht","light","5","1",0,0,14,1.508499146
"3190","41","21","pht","light","5","1",0,0,12,0.4707688391
"3191","41","21","pht","light","5","1",0,0,10,0.8326650262
"3192","41","21","pht","light","5","1",0,0,8,0.6215658188
"3193","41","21","pht","light","5","1",0,0,6,2.185034275
"3194","41","21","pht","light","5","1",0,0,4,1.033779144
"3195","41","21","pht","light","5","1",0,0,2,0.2118016332
"3196","41","21","pht","light","5","1",0,0,1.27e-13,3.961730719
"3197","41","21","pht","light","5","1",0,0,2,0.6994518638
"3198","41","21","pht","light","5","1",0,0,4,0.9192078114
"3199","41","21","pht","light","5","1",0,0,6,0.6424398422
"3200","41","21","pht","light","5","1",0,0,8,1.624395847
"3201","41","21","pht","light","5","1",0,0,10,1.553137183
"3202","41","21","pht","light","5","1",0,0,12,2.566534281
"3203","41","21","pht","light","5","1",0,0,14,0.8747776151
"3204","41","21","pht","light","5","1",0,0,16,1.437214613
"3205","41","21","pht","light","5","1",0,0,18,1.440032959
"3206","41","21","pht","light","5","1",0,0,20,0.998765409
"3207","41","21","pht","light","5","1",0,0,22,0.9732729793
"3208","41","21","pht","light","5","1",0,0,24,1.241219163
"3209","41","21","pht","light","5","1",0,0,26,2.211547852
"3210","41","21","pht","light","5","1",0,0,28,1.147432685
"3211","41","21","pht","light","5","1",0,0,30,1.593059301
"3212","41","21","pht","light","5","1",0,0,32,0.9667766094
"3213","41","21","pht","light","5","1",0,0,34,1.567244053
"3214","41","21","pht","light","5","1",0,0,36,0.4489421546
"3215","41","21","pht","light","5","1",0,0,38,0.363137871
"3216","41","21","pht","light","5","1",0,0,40,0.56645298
"3217","41","21","pht","light","5","1",0,0,42,0.527749598
"3218","41","21","pht","light","5","1",0,0,44,2.227804661
"3219","41","21","pht","light","5","1",0,0,46,0.7659696341
"3220","41","21","pht","light","5","1",0,0,48,0.7461281419
"3221","41","21","pht","light","5","1",0,0,50,0.5010164976
"3222","41","21","pht","light","5","1",0,0,52,0.614667356
"3223","41","21","pht","light","5","1",0,0,54,1.743274331
"3224","41","21","pht","light","5","1",0,0,56,0.264516443
"3225","41","21","pht","light","5","1",0,0,58,0.6928959489
"3226","41","21","pht","light","5","1",0,0,60,0.3042976856
"3227","41","21","pht","light","5","1",0,0,62,1.530329466
"3228","41","21","pht","light","5","1",0,0,64,0.7255422473
"3229","41","21","pht","light","5","1",0,0,66,1.08867383
"3230","41","21","pht","light","5","1",0,0,68,0.1841972172
"3231","41","21","pht","light","5","1",0,0,70,0.8969142437
"3232","41","21","pht","light","5","1",0,0,72,0.4881315231
"3233","41","21","pht","light","5","1",0,0,74,0.3858886659
"3234","41","21","pht","light","5","1",0,0,76,0.4444145858
"3235","41","21","pht","light","5","1",0,0,78,0.6544719338
"3236","41","21","pht","light","5","1",0,0,80,0.3171459734
"3237","41","21","pht","light","5","1",0,0,82,0.3110781312
"3238","41","21","pht","light","5","1",0,0,84,0.6872426867
"3239","41","21","pht","light","5","1",0,0,86,0.3831236362
"3240","41","21","pht","light","5","1",0,0,88,0.3877640069
"3241","41","21","pht","light","6","1",0,0,90,1.527073145
"3242","41","21","pht","light","6","1",0,0,88,0.1593317688
"3243","41","21","pht","light","6","1",0,0,86,0.341832757
"3244","41","21","pht","light","6","1",0,0,84,0.135633409
"3245","41","21","pht","light","6","1",0,0,82,0.2225142568
"3246","41","21","pht","light","6","1",0,0,80,0.2941655219
"3247","41","21","pht","light","6","1",0,0,78,0.2325697988
"3248","41","21","pht","light","6","1",0,0,76,0.3693315387
"3249","41","21","pht","light","6","1",0,0,74,0.3181867599
"3250","41","21","pht","light","6","1",0,0,72,0.3081526756
"3251","41","21","pht","light","6","1",0,0,70,0.2530728877
"3252","41","21","pht","light","6","1",0,0,68,0.5144912004
"3253","41","21","pht","light","6","1",0,0,66,0.3457955122
"3254","41","21","pht","light","6","1",0,0,64,0.4618107975
"3255","41","21","pht","light","6","1",0,0,62,0.6162463427
"3256","41","21","pht","light","6","1",0,0,60,0.6265967488
"3257","41","21","pht","light","6","1",0,0,58,0.3888706863
"3258","41","21","pht","light","6","1",0,0,56,0.7930829525
"3259","41","21","pht","light","6","1",0,0,54,0.6708969474
"3260","41","21","pht","light","6","1",0,0,52,0.6973751187
"3261","41","21","pht","light","6","1",0,0,50,0.9422641397
"3262","41","21","pht","light","6","1",0,0,48,0.9855338335
"3263","41","21","pht","light","6","1",0,0,46,1.588331819
"3264","41","21","pht","light","6","1",0,0,44,1.020181298
"3265","41","21","pht","light","6","1",0,0,42,0.9670982361
"3266","41","21","pht","light","6","1",0,0,40,1.299610257
"3267","41","21","pht","light","6","1",0,0,38,1.078637838
"3268","41","21","pht","light","6","1",0,0,36,1.178168178
"3269","41","21","pht","light","6","1",0,0,34,0.880004406
"3270","41","21","pht","light","6","1",0,0,32,1.276286006
"3271","41","21","pht","light","6","1",0,0,30,1.528561592
"3272","41","21","pht","light","6","1",0,0,28,1.969466209
"3273","41","21","pht","light","6","1",0,0,26,2.009093046
"3274","41","21","pht","light","6","1",0,0,24,1.743314862
"3275","41","21","pht","light","6","1",0,0,22,1.333127856
"3276","41","21","pht","light","6","1",0,0,20,1.814369917
"3277","41","21","pht","light","6","1",0,0,18,2.208551168
"3278","41","21","pht","light","6","1",0,0,16,2.293637991
"3279","41","21","pht","light","6","1",0,0,14,2.42718029
"3280","41","21","pht","light","6","1",0,0,12,1.731236339
"3281","41","21","pht","light","6","1",0,0,10,1.479494214
"3282","41","21","pht","light","6","1",0,0,8,1.32751143
"3283","41","21","pht","light","6","1",0,0,6,1.392313957
"3284","41","21","pht","light","6","1",0,0,4,1.378213048
"3285","41","21","pht","light","6","1",0,0,2,1.859774113
"3286","41","21","pht","light","6","1",0,0,1.27e-13,4.313948631
"3287","41","21","pht","light","6","1",0,0,2,1.834342003
"3288","41","21","pht","light","6","1",0,0,4,1.685510874
"3289","41","21","pht","light","6","1",0,0,6,1.424328208
"3290","41","21","pht","light","6","1",0,0,8,1.71208775
"3291","41","21","pht","light","6","1",0,0,10,2.028628826
"3292","41","21","pht","light","6","1",0,0,12,2.204767704
"3293","41","21","pht","light","6","1",0,0,14,2.433877945
"3294","41","21","pht","light","6","1",0,0,16,2.882736206
"3295","41","21","pht","light","6","1",0,0,18,3.318439484
"3296","41","21","pht","light","6","1",0,0,20,2.100206852
"3297","41","21","pht","light","6","1",0,0,22,2.191073656
"3298","41","21","pht","light","6","1",0,0,24,2.181568384
"3299","41","21","pht","light","6","1",0,0,26,1.598420501
"3300","41","21","pht","light","6","1",0,0,28,1.845338225
"3301","41","21","pht","light","6","1",0,0,30,1.516366839
"3302","41","21","pht","light","6","1",0,0,32,1.733640552
"3303","41","21","pht","light","6","1",0,0,34,1.718694806
"3304","41","21","pht","light","6","1",0,0,36,1.467420936
"3305","41","21","pht","light","6","1",0,0,38,1.086634159
"3306","41","21","pht","light","6","1",0,0,40,0.7676855922
"3307","41","21","pht","light","6","1",0,0,42,0.8992160559
"3308","41","21","pht","light","6","1",0,0,44,1.30126071
"3309","41","21","pht","light","6","1",0,0,46,0.571728766
"3310","41","21","pht","light","6","1",0,0,48,0.6018865108
"3311","41","21","pht","light","6","1",0,0,50,0.6365045309
"3312","41","21","pht","light","6","1",0,0,52,0.46517241
