image,time_in_serie,segment_id,length,direction,startx,starty,endx,endy,apex_id,intensity,intensity_ratio,diameter,repx,repy
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,d52048ec-debb-4f60-8caf-e6dfc3a1fd33,37.589893,28.61045963664415,847,1385,829,1418,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,827bcb47-b256-459e-8bd5-bbc9f36611d1,50.566788,24.537728484082947,928,1390,949,1436,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,117a8b21-01b9-42b8-87ae-5ec4137d34a9,110.16805,8.350752520552362,805,1391,789,1500,4c2a7a9d-ac94-49b6-849f-e3d87ed3389f,11.06701,2.5687006,53.75872,801,1470
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,18fb5a5b-79f6-4019-959c-326f555083c2,24.738634,75.96375134099236,798,1392,774,1398,567e37e0-c114-4cc0-addf-e88ddc8339b7,5.136752,2.3627288,30.805843,802,1407
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,0fed18bd-7fb8-4134-9369-c7f656cb180f,22.671568,41.4236622931563,570,1393,555,1410,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,6e0a88f9-56f0-4457-98c3-2402df2e9e07,21.931713,24.227745812300412,774,1399,765,1419,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,a35598c3-2588-4906-9b00-4c3836d6e2eb,19.416489,34.50851923024692,1386,1400,1375,1416,9e3b4d23-1113-4abd-8a0a-47e4ebc0db70,8.081579,2.0618691,60.74537,1397,1384
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,30ae270e-a3ba-44db-8cb4-8086fac82d20,163.6704,57.475112276684854,769,1420,631,1508,215a6957-7af1-408e-9b3d-d44ffc10360b,5.581081,1.5569007,41.4367,663,1491
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,31b9dd27-499b-4ccb-8c91-9e185d61017a,67.11929,33.453311011484004,883,1425,920,1481,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,f8bdd84f-bc63-4d42-9018-8ada047ad0c1,50.08992,26.05348269820152,761,1448,739,1493,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,54f52f24-af02-4808-9065-5c277f91390a,50.803543,10.203974087673544,956,1452,947,1502,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,2d21440a-9e34-4b11-b58f-c2409ebb8b59,20.248457,20.22487246807944,507,1466,500,1485,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,e1a4c997-a2ef-4349-ba80-1564920cf0c7,31.112698,45.00000398408835,632,1467,610,1489,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,2e670d12-32f5-4c65-99bf-db38d02c68ad,26.400757,52.69605760167428,984,1473,1005,1489,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,b5b7e7e3-0092-404e-812a-a8a89d3fbaaa,38.013157,26.56503791276947,1505,1476,1522,1510,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,4e239e46-e5a0-4f82-9611-faecf6caaf43,46.173584,72.3498722968726,890,1482,934,1496,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,67e3ee88-4ba5-4dcd-a783-0e7d304d30bf,18.110771,83.65976397744328,1025,1490,1043,1492,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,aa5b72b5-55d9-42ae-81a3-209462d567b1,77.47257,23.58701942663987,1123,1497,1092,1568,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,8051725a-efd4-4802-95fc-a9c6f9777afe,26.400757,52.69605760167428,739,1501,760,1517,cad56bb3-e5c4-4ba0-b888-57bd63455185,8.782609,2.2779348,24.083189,753,1509
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,d1e90a24-ebd1-47fd-ab79-3b9bdbeae43e,53.740116,45.00000398408835,821,1508,783,1546,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,301c2694-243d-4f45-83d0-476c226ab080,22.090721,5.194440142819417,928,1512,926,1534,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,dfb0a20b-6c81-4817-a4c6-4eeaba25b862,106.51291,12.470449420337218,686,1520,663,1624,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,4c9a7dfa-0524-4b4e-8e9e-fb05df8544ab,142.12671,39.28940576244574,769,1520,679,1630,0f126333-791a-445a-b7f8-04a61cabf8c4,5.5545025,1.6143345,56.400356,697,1598
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,ddc0aa5b-d50e-4cd5-9dbc-7923bffd8ad6,52.34501,46.54816198212012,377,1529,339,1565,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,b3cccea8-35d8-43e3-b6d3-f774992cb996,158.8238,24.951501344002338,1535,1531,1602,1675,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,3f61df8c-f679-481b-aec3-b8535c45299c,42.520584,41.18593072890485,1153,1532,1125,1564,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,454d2591-121c-40a7-9cad-efb0a61b30b9,19.697716,23.96248858569379,930,1535,922,1553,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,6be1027a-9c07-4b6f-8585-90c1a00cf7d1,45.694637,23.198601595410253,965,1545,983,1587,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,b42cb753-4665-4d29-b656-af12fe3d3798,52.773098,27.050609721243973,783,1547,807,1594,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,39ffdbec-2c8a-4661-91e3-3bf546a89a2f,120.353645,8.601393142335155,908,1552,890,1671,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,d504e8e3-7a7d-4b8c-a63d-18b875a01d85,62.936478,45.643749313362036,851,1555,806,1599,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,2b206b5d-dde0-4a21-85b5-f580ea6ba953,69.115845,31.390264666569323,773,1559,737,1618,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,25c17704-c9c9-4c67-8d10-05cc395517ac,20.808653,54.7824058190557,1125,1565,1108,1577,85d42497-9a1c-47fd-b609-235c31d86934,9.315789,2.368039,21.260292,1121,1569
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,ec9cce0d-4dfe-4a26-92e8-fedc90d8af49,26.925823,31.32868368101248,1087,1578,1073,1601,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,79cbdbdf-468a-471a-93a8-b689d6f841f2,23.43075,50.19443251626541,1097,1584,1115,1599,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,67baacf3-b711-4fcf-873c-4e894460e54d,64.53681,12.528806556605844,915,1587,901,1650,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,c956f340-3d12-42c6-a527-219807813573,84.59315,6.788962831427909,977,1590,987,1674,e1586f67-d2a7-4285-a518-f51dd6e7ed15,12.831169,3.200607,47.042534,980,1636
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,7a88ee57-0a40-496c-aac8-c4fc06d86875,19.104973,83.99100083143219,859,1598,878,1600,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,76850639-a06b-430a-a7e2-8e7d9dccf865,34.48188,29.538792994366247,1072,1604,1089,1634,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,cdc9a817-45e4-4811-8340-f7a21ba290eb,32.24903,29.744872095513244,773,1610,757,1638,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,30de85fe-d91e-471d-b92c-8e0c8603a39f,29.206163,38.047050360424464,798,1610,816,1633,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,c0545073-6856-4f53-b182-b579c2271c27,41.109608,18.434954460676522,1118,1612,1131,1651,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,bc5320c3-d451-46d3-a802-e45f40cabe69,35.468296,40.42608721060992,1171,1625,1194,1652,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,767fff3e-7486-4285-be37-a1f05033dcc8,60.74537,57.09475270218519,1087,1635,1036,1668,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,b873c86a-81e5-4258-b71d-d03869642546,72.718636,31.504275550685804,718,1652,756,1714,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,1446d088-87da-4d7a-9ece-1536fe1529f1,14.866069,42.27369299574272,904,1664,894,1675,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,1b3a73df-dcf4-44eb-b5fb-83bd58752448,100.49876,5.7105838780189515,891,1674,881,1774,3a3ef47a-a305-445e-aaa8-81fa53a9a095,12.079365,2.8830488,24.083189,890,1679
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,eea8b1b1-e8f2-49c4-a8fd-4b1ce719915c,76.941536,8.972627584103634,901,1690,889,1766,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,86183641-856e-47af-8d01-ecb3bc27d1c3,29.966648,25.709952870197185,1005,1691,1018,1718,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,511d4369-68e2-4d9f-af8f-6c4aed9833ae,60.876926,42.33701021583943,1310,1693,1351,1738,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,a749dd16-b54d-4ec0-a4df-4f241e3b1959,26.0,22.61986464016607,820,1696,810,1720,1055a0c4-a0e5-41a2-899b-aaa412c674a7,10.59396,2.5764966,42.544094,813,1713
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,ebdc8716-3b76-49fd-bf5e-f51fd3fc5357,31.016125,20.77224382816425,1199,1704,1188,1733,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,dba7284c-82cb-43dd-8a2a-bff694936def,129.84991,54.718804463995184,1025,1713,1131,1788,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,8bbbb801-160f-4a98-8943-9deb19b6dba4,32.449963,56.309938012284704,1280,1719,1307,1737,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,dd4be8d1-18d2-485c-9a3c-a61489ba0c18,33.30165,41.34778025796811,1439,1722,1461,1747,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,eca7e0d2-7f85-40f7-82dc-3b386c2b47f8,30.232433,34.215695360150136,987,1733,970,1758,597cabc7-0e97-41c2-ad73-a86183990662,12.646826,2.6557891,27.45906,982,1742
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,ca02a451-c022-49a4-8562-31b3e11d0805,48.166378,41.633528052084785,1308,1735,1340,1771,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,a9c598df-af24-4397-ac02-c51cef9db041,56.63921,42.13759601283169,1199,1744,1237,1786,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,2e5c302b-8539-4ac0-abb0-b32d96b9fc83,27.018513,38.990982503720204,905,1767,922,1788,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,325b7972-8fa0-432c-bca8-b65a98409136,54.81788,14.79675721013021,889,1773,875,1826,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,28a57008-6b64-4c76-b26b-4672aae280c9,69.354164,24.717444421524306,1073,1773,1102,1836,d782d94e-33b0-4cc5-ab28-5e494160e2b9,9.472492,2.691493,38.587563,1092,1810
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,779c75db-1c7f-4cb0-9cfd-5fe2cb080a6a,32.01562,75.52970784610704,1511,1779,1542,1787,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,9cb45596-51ec-451e-9463-2254395ea4e4,24.698177,21.370624407461378,946,1782,955,1805,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,9cc66980-3656-48e7-901f-4426d5e40155,23.769728,14.62086754511472,923,1785,929,1808,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,410fef2e-f360-4109-b0d7-b22c8fe09069,27.802877,37.694230108658246,1250,1798,1267,1820,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,89720a7c-80c6-4e72-883b-7e8908114b11,12.727922,44.99999169020066,1147,1799,1156,1808,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,b1eb1ddd-5502-401d-93a8-2e4dde2aa645,20.248457,69.7751368665879,1156,1806,1175,1813,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,db29bb61-5d92-401d-b22b-af3186ea3e0f,39.40812,54.29331099946006,1154,1807,1186,1830,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,39226b6c-d9f6-4a81-b8c8-9b566538bfbd,54.405884,17.102739723443904,928,1809,944,1861,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,d0bf6767-80e2-4c2c-bf8f-b202a440a7e8,37.215588,6.17017364689076,928,1811,924,1848,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,c3f625e5-f6e7-47b8-a238-b696efe35322,20.808653,35.21760351561164,1184,1817,1196,1834,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,cbba5de1-993d-4697-93d8-eaeb45dfad51,52.35456,61.47686683637261,1030,1820,1076,1845,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,b3136b30-c09a-4389-b788-d224880f0c47,39.357338,62.7838904694556,890,1824,855,1842,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,d50450a4-749b-4f0e-8b8b-8c26736bae75,58.796257,48.44737940960283,969,1825,1013,1864,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,ab0198b1-8404-4d0e-8559-9b20550ea0eb,81.8352,32.52489569149182,854,1842,810,1911,1e7fcefe-ed16-46a7-a099-29c6adeb9f5f,7.2537313,2.0781894,27.513634,819,1901
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,9c2537e5-7894-46ec-9a38-bb1029630196,38.013157,63.43494410114121,828,1847,794,1864,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,21612e32-dc80-464e-a1a0-af0f56b5387e,31.890438,41.185932095395515,1209,1847,1230,1871,fb60ed50-3c83-4ee1-bf4a-be342fd8d19d,6.1654677,1.7771295,27.58623,1215,1853
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,21211c4e-0cb0-47b5-97a3-c7b40aa47bcd,141.82384,61.808704747008505,1090,1855,1215,1922,74640aac-0c55-42ce-b35c-389161385eb8,6.5588236,1.8262333,41.340054,1183,1903
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,cff953d3-c85d-4339-8a4e-5758cec2647b,44.777225,60.572548423772275,895,1864,856,1886,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,41ab60a8-0103-45f5-b841-15e3440c026a,28.442924,10.124661931031369,924,1874,919,1902,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,06dc419d-0a84-4b14-8e18-789fcbbca969,29.529646,28.30075290540975,1293,1884,1307,1910,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,f3b80a25-d9af-4eb3-8f6c-b89fbeb759e0,106.78015,56.45875417392091,1060,1898,1149,1957,f287f3af-2a8b-43e0-a1ae-d1549982d859,5.926316,1.8259325,18.601076,1134,1951
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,ec081850-ac2b-4f3e-b022-a7d58c11df34,49.20366,37.568580582196034,808,1911,778,1950,6d9bd9e8-0874-4088-89db-be1e9afba620,9.327338,2.3991516,42.544094,794,1932
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,1ddd9659-ed03-49db-a8cf-fa71e65b64e2,42.154476,67.69379927507595,918,1911,879,1927,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,f04e8d9d-2e98-4073-91c8-1899f36b01d5,20.59126,60.945394790184935,855,1941,837,1951,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,b174fd8b-8cd4-4493-8554-6644812702ec,40.261642,75.61862188223162,826,1954,787,1964,b797f3fb-ec60-4561-a2ca-f3ecc129e7c0,7.341772,2.337931,21.023796,801,1959
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,e8afe402-1c2e-4f25-be9e-196964dff224,28.635643,77.9052476394375,980,1974,1008,1980,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,21e11012-18df-4b4b-8daa-9d91c8008829,54.08327,56.30992298541568,889,1982,844,2012,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,0441aea5-c490-4ae5-a8dd-46b7c85ad061,27.784887,59.74356836420782,923,1999,899,2013,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,8b514410-ec85-43be-8dd5-fa6040462767,23.853722,56.97612597668041,898,2012,878,2025,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,6415f803-608c-465a-b31d-c73ba602618f,203.53133,9.0457939369835,929,2016,961,2217,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,0c605eec-418a-469b-804e-843344354964,61.269894,63.85317024439942,877,2019,822,2046,d036d50c-f7a2-4615-9017-a3f22e08e904,7.0,1.5714285,18.788294,834,2038
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,09973aea-eb5f-4ad1-bb80-017811d9b3bc,28.42534,39.28940576244574,884,2026,866,2048,7c79dbca-7477-40d8-b1e0-0f6b517eef38,6.3030305,1.9971154,24.839485,883,2028
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,fcb02abb-07d2-475b-96c7-cb4089111e8c,90.97253,56.65928716146183,918,2031,842,2081,aee53343-9e48-43ce-9929-55bdfca032a3,8.703704,2.081915,18.027756,856,2072
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,a2f8323a-5061-4618-b20c-7d9912f21b6b,120.10412,39.25585587324264,921,2057,845,2150,22002b18-6717-4a65-8dd5-76570bf68c60,6.839416,1.8922092,23.259407,853,2129
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,27406cfe-c901-4103-8f5d-50e9b4a3b52f,28.01785,55.17551052654662,903,2157,880,2173,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,2c1f1209-83a6-45b1-b896-15a3a655b0d6,18.248287,80.53768450783042,1028,2163,1046,2166,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,281e7fa7-5095-4e53-9978-bd95f674ffd3,25.942244,62.447189464130645,894,2188,871,2200,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,b7ea0ed2-456a-4152-b258-d360a70853a0,28.635643,65.22484981465641,941,2232,915,2244,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,9152ecec-c18d-47ae-83c9-83b4139dfa93,22.472204,32.27564842829972,914,2244,902,2263,9ed9132c-2067-4f3f-adbf-a537a718a211,6.826389,1.8138353,18.601076,911,2243
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,dfd0a839-cced-4217-a69a-8a15950b7139,21.587032,76.60751169713507,968,2268,989,2273,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,47daa818-a723-4a83-b046-e05ff4a3e282,31.400637,37.234831585083214,939,2293,958,2318,d2d7950a-995d-4ed7-95d6-38bc0ca273fd,6.736,1.9216152,20.615528,946,2302
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,ae9acb43-9ada-438d-9955-d20114f84ec5,29.681644,57.380760043490284,913,2325,888,2341,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,378e44ac-a921-4e13-9a49-b679ce1d0c0f,20.396078,11.309919684572662,903,2401,907,2421,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,0ca750e1-9313-47ee-85d9-a0e583899df3,21.095022,58.5704423931231,902,2412,884,2423,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,9042772b-4079-4279-b67b-1a81c7c49750,63.06346,27.377692453726894,926,2422,897,2478,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR3-FLT542-C-AQ1.tif,2,380ea286-9d79-43af-9f75-d4a9c2dbf88b,101.43471,9.648051330747876,890,2523,873,2623,066fd8ca-9952-4081-afaa-0816ae86cbbd,5.423497,1.6473552,75.70998,880,2588
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,c762528e-81f2-40b7-aa45-2fce9f75d3aa,27.294687,8.426977431689693,999,5,995,32,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,2c66c9e3-ca5d-40c3-8eda-bc98c5b015cf,117.15375,2.935670630030188,1025,27,1031,144,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,2eb688f6-02de-4109-b09b-565a50838284,54.147945,4.236384534810725,1030,145,1034,199,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,7daf436b-df7f-49ba-b775-f4ee20dbae53,42.43819,34.4389879044962,986,180,962,215,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,3a8d1120-c0b2-4ea3-995c-84ff9c8ec241,38.600517,53.426969805135684,1033,212,1064,235,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,879c7878-2a93-4fb1-a34c-6d58aefb9a5c,73.24616,4.698677692103217,1033,214,1027,287,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,f062bc48-96ea-48ec-a136-abf2176c1c55,32.649654,40.03026272133869,1004,284,983,309,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,7b919988-71f0-4447-987c-5e916d9c581b,156.73225,15.543679377006129,1062,288,1020,439,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,97990f79-1dd1-48c6-a5ea-b6cf47b0c928,50.219517,54.72758672077717,809,334,768,363,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,c745bfdc-2c40-4e5a-9158-1848a2df3422,46.389652,7.431410424759292,875,338,881,384,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,5eeaf1cf-6525-4f3d-9dfd-1536584dc741,37.536648,48.239699311208796,852,339,824,364,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,6a3c77e7-a3eb-49e6-9dc3-5c7d6ecc4127,30.364452,17.241445838617864,725,360,716,389,e820d8e6-8737-42e9-a55d-fe592847174c,7.0833335,1.8999999,22.472204,713,388
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,e5b1e43d-ab20-417d-a85b-5a81e2327d24,48.82622,55.007979646584545,727,385,687,413,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,d0390791-6bd7-41ee-a895-e62f57237799,46.957428,63.43494410114121,994,402,952,423,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,5f77dd31-a65a-412d-8e3a-2fc86ef7ebd7,32.202484,53.84180680807489,679,435,653,454,8a162c01-57f0-4dd0-b354-8bb8f7067bf4,5.723214,1.5335414,29.410883,662,444
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,45dfc1d8-c3f9-477f-ae13-e0056ee175b8,16.40122,52.431400065223954,1038,440,1025,450,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,e5daf0e3-0291-4727-845e-11bd5a343bb3,28.79236,20.323146596348238,729,445,739,472,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,b47e16ad-9c8d-42cf-9f77-94798e10badd,28.86174,75.96375270748302,623,455,651,462,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,e23cdfe9-79f6-460c-b495-69239b0a917d,83.21658,32.735238197171554,556,512,511,582,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,0452466e-c73e-4e7a-ae17-dcad38fd9057,36.124783,48.36645532831653,682,514,709,538,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR5-FLT542-C-AQ2.tif,3,78c9d9ae-d7cc-475f-9942-184a300ffaa3,161.60754,4.969754239882661,1012,529,998,690,-1,-1,-1,-1,-1,-1
