id,label,envi,x,y,group,time_in_serie,hum
2685,60-19-col-ww-3.tif,38.41,1296.66,1730.67,1,4,67.3533
2686,60-19-col-ww-3.tif,38.26,1283.07,1880.93,1,4,67.9338
2687,60-19-col-ww-3.tif,37.59,1303.91,2035.06,1,4,70.5267
2688,60-19-col-ww-3.tif,37.15,1301.05,2198.12,1,4,72.2295
2689,60-19-col-ww-3.tif,38.43,1292.80,2344.75,1,4,67.2759
2690,60-19-col-ww-3.tif,39.9,1275.99,2489.72,1,4,61.587
2691,60-19-col-ww-3.tif,40.21,1289.25,2632.82,1,4,60.3873
2692,60-19-col-ww-3.tif,38.61,1290.70,2799.22,1,4,66.5793
2693,60-19-col-ww-3.tif,40.97,1298.63,2951.36,1,4,57.4461
2694,60-19-col-ww-3.tif,39.71,1281.55,3091.78,1,4,62.3223
2695,60-19-col-ww-3.tif,38.27,1278.85,3249.50,1,4,67.8951
2696,60-19-col-ww-3.tif,39.79,1281.00,3386.47,1,4,62.0127
2697,60-19-col-ww-3.tif,40.59,1279.76,3547.58,1,4,58.9167
2698,60-19-col-ww-3.tif,40.01,1285.06,3703.60,1,4,61.1613
2699,60-19-col-ww-3.tif,40.12,1286.88,3848.28,1,4,60.7356
2700,60-19-col-ww-3.tif,41.9,1282.17,3991.64,1,4,53.847
2701,60-19-col-ww-3.tif,48.49,1428.38,84.27,1,4,28.3437
2702,60-19-col-ww-3.tif,35.89,1434.20,234.16,1,4,77.1057
2703,60-19-col-ww-3.tif,36.77,1442.27,397.33,1,4,73.7001
2704,60-19-col-ww-3.tif,37.27,1427.93,547.06,1,4,71.7651
2705,60-19-col-ww-3.tif,36.39,1437.81,675.75,1,4,75.1707
2706,60-19-col-ww-3.tif,38.38,1452.88,847.26,1,4,67.4694
2707,60-19-col-ww-3.tif,38.09,1433.27,976.32,1,4,68.5917
2708,60-19-col-ww-3.tif,37.14,1453.06,1137.07,1,4,72.2682
2709,60-19-col-ww-3.tif,37.5,1444.06,1303.05,1,4,70.875
2710,60-19-col-ww-3.tif,37.8,1436.19,1452.90,1,4,69.714
2711,60-19-col-ww-3.tif,38.35,1451.57,1596.75,1,4,67.5855
2712,60-19-col-ww-3.tif,38.35,1434.13,1750.87,1,4,67.5855
2713,60-19-col-ww-3.tif,37.59,1447.04,1889.95,1,4,70.5267
2714,60-19-col-ww-3.tif,37.8,1447.06,2028.44,1,4,69.714
2715,60-19-col-ww-3.tif,38.72,1437.94,2190.29,1,4,66.1536
2716,60-19-col-ww-3.tif,38.66,1426.25,2328.29,1,4,66.3858
2717,60-19-col-ww-3.tif,38.47,1433.50,2496.82,1,4,67.1211
2718,60-19-col-ww-3.tif,38.23,1455.32,2635.08,1,4,68.0499
2719,60-19-col-ww-3.tif,38.33,1441.97,2786.72,1,4,67.6629
2720,60-19-col-ww-3.tif,38.8,1438.57,2935.24,1,4,65.844
2721,60-19-col-ww-3.tif,38.56,1451.91,3078.86,1,4,66.7728
2722,60-19-col-ww-3.tif,39.45,1453.36,3243.34,1,4,63.3285
2723,60-19-col-ww-3.tif,39.16,1441.72,3385.06,1,4,64.4508
2724,60-19-col-ww-3.tif,39.11,1448.30,3541.81,1,4,64.6443
2725,60-19-col-ww-3.tif,39.5,1428.01,3698.95,1,4,63.135
2726,60-19-col-ww-3.tif,39.98,1430.02,3844.76,1,4,61.2774
2727,60-19-col-ww-3.tif,40.02,1454.71,3997.32,1,4,61.1226
2728,60-19-col-ww-3.tif,46.61,1589.97,94.08,1,4,35.6193
2729,60-19-col-ww-3.tif,36.75,1593.86,250.41,1,4,73.7775
2730,60-19-col-ww-3.tif,35.78,1591.82,405.05,1,4,77.5314
2731,60-19-col-ww-3.tif,36.94,1590.42,544.78,1,4,73.0422
2732,60-19-col-ww-3.tif,36.76,1585.38,681.06,1,4,73.7388
2733,60-19-col-ww-3.tif,37.75,1587.12,842.64,1,4,69.9075
2734,60-19-col-ww-3.tif,36.12,1578.62,980.06,1,4,76.2156
2735,60-19-col-ww-3.tif,35.97,1584.67,1137.26,1,4,76.7961
2736,60-19-col-ww-3.tif,37.9,1592.40,1285.29,1,4,69.327
2737,60-19-col-ww-3.tif,37.23,1579.00,1434.38,1,4,71.9199
2738,60-19-col-ww-3.tif,38.5,1579.99,1576.56,1,4,67.005
2739,60-19-col-ww-3.tif,38.27,1601.14,1746.11,1,4,67.8951
2740,60-19-col-ww-3.tif,39.02,1584.12,1896.58,1,4,64.9926
2741,60-19-col-ww-3.tif,37.53,1576.97,2052.78,1,4,70.7589
2742,60-19-col-ww-3.tif,37.8,1590.42,2182.95,1,4,69.714
2743,60-19-col-ww-3.tif,38.87,1598.93,2341.86,1,4,65.5731
2744,60-19-col-ww-3.tif,39.13,1594.89,2486.53,1,4,64.5669
2745,60-19-col-ww-3.tif,38.06,1585.79,2654.35,1,4,68.7078
2746,60-19-col-ww-3.tif,37.23,1593.82,2782.49,1,4,71.9199
2747,60-19-col-ww-3.tif,38.46,1581.29,2949.72,1,4,67.1598
2748,60-19-col-ww-3.tif,37.87,1596.99,3087.43,1,4,69.4431
2749,60-19-col-ww-3.tif,39.63,1603.84,3238.78,1,4,62.6319
2750,60-19-col-ww-3.tif,40.02,1587.72,3398.62,1,4,61.1226
2751,60-19-col-ww-3.tif,40.37,1592.53,3535.53,1,4,59.7681
2752,60-19-col-ww-3.tif,39.54,1587.73,3694.67,1,4,62.9802
2753,60-19-col-ww-3.tif,38.24,1599.28,3853.46,1,4,68.0112
2754,60-19-col-ww-3.tif,39.42,1590.39,3987.08,1,4,63.4446
2755,60-19-col-ww-3.tif,45.18,1750.94,95.87,1,4,41.1534
2756,60-19-col-ww-3.tif,36.01,1751.82,247.20,1,4,76.6413
2757,60-19-col-ww-3.tif,36.9,1753.40,387.28,1,4,73.197
2758,60-19-col-ww-3.tif,38.44,1744.03,532.42,1,4,67.2372
2759,60-19-col-ww-3.tif,36.8,1742.46,682.89,1,4,73.584
2760,60-19-col-ww-3.tif,37.36,1744.37,825.31,1,4,71.4168
2761,60-19-col-ww-3.tif,36.74,1747.18,996.26,1,4,73.8162
2762,60-19-col-ww-3.tif,37.41,1729.72,1152.79,1,4,71.2233
2763,60-19-col-ww-3.tif,36.77,1729.60,1291.30,1,4,73.7001
2764,60-19-col-ww-3.tif,39.03,1735.41,1428.39,1,4,64.9539
2765,60-19-col-ww-3.tif,38.4,1729.74,1584.93,1,4,67.392
2766,60-19-col-ww-3.tif,38.14,1734.84,1731.59,1,4,68.3982
2767,60-19-col-ww-3.tif,38.84,1747.19,1893.52,1,4,65.6892
2768,60-19-col-ww-3.tif,37.16,1750.70,2036.47,1,4,72.1908
2769,60-19-col-ww-3.tif,39.41,1734.90,2181.71,1,4,63.4833
2770,60-19-col-ww-3.tif,39.17,1729.85,2331.25,1,4,64.4121
2771,60-19-col-ww-3.tif,37.61,1751.21,2500.76,1,4,70.4493
2772,60-19-col-ww-3.tif,39.96,1730.64,2626.57,1,4,61.3548
2773,60-19-col-ww-3.tif,38.09,1753.42,2776.81,1,4,68.5917
2774,60-19-col-ww-3.tif,40.62,1740.06,2926.81,1,4,58.8006
2775,60-19-col-ww-3.tif,38.45,1724.23,3102.05,1,4,67.1985
2776,60-19-col-ww-3.tif,40.39,1748.92,3232.88,1,4,59.6907
2777,60-19-col-ww-3.tif,38.71,1749.43,3395.31,1,4,66.1923
2778,60-19-col-ww-3.tif,38.43,1749.39,3551.58,1,4,67.2759
2779,60-19-col-ww-3.tif,37.98,1740.77,3697.54,1,4,69.0174
2780,60-19-col-ww-3.tif,39.19,1733.28,3827.11,1,4,64.3347
2781,60-19-col-ww-3.tif,38.57,1741.99,3983.15,1,4,66.7341
2782,60-19-col-ww-3.tif,41.3,1882.62,80.19,1,4,56.169
2783,60-19-col-ww-3.tif,38.36,1887.51,238.70,1,4,67.5468
2784,60-19-col-ww-3.tif,40.74,1905.49,381.42,1,4,58.3362
2785,60-19-col-ww-3.tif,40.24,1893.87,532.10,1,4,60.2712
2786,60-19-col-ww-3.tif,39.5,1884.09,700.01,1,4,63.135
2787,60-19-col-ww-3.tif,40.77,1901.67,849.42,1,4,58.2201
2788,60-19-col-ww-3.tif,40.7,1900.08,1003.54,1,4,58.491
2789,60-19-col-ww-3.tif,39.2,1891.55,1125.08,1,4,64.296
2790,60-19-col-ww-3.tif,40.35,1898.19,1296.06,1,4,59.8455
2791,60-19-col-ww-3.tif,40.91,1905.44,1447.86,1,4,57.6783
2792,60-19-col-ww-3.tif,40.69,1901.65,1601.71,1,4,58.5297
2793,60-19-col-ww-3.tif,40.53,1905.30,1751.33,1,4,59.1489
2794,60-19-col-ww-3.tif,40.94,1909.40,1877.88,1,4,57.5622
2795,60-19-col-ww-3.tif,38.85,1884.05,2033.88,1,4,65.6505
2796,60-19-col-ww-3.tif,37.99,1888.50,2195.18,1,4,68.9787
2797,60-19-col-ww-3.tif,37.68,1890.02,2327.83,1,4,70.1784
2798,60-19-col-ww-3.tif,38.55,1897.61,2483.82,1,4,66.8115
2799,60-19-col-ww-3.tif,38.35,1900.55,2626.15,1,4,67.5855
2800,60-19-col-ww-3.tif,38.72,1884.61,2804.57,1,4,66.1536
2801,60-19-col-ww-3.tif,38.05,1895.04,2934.43,1,4,68.7465
2802,60-19-col-ww-3.tif,37.51,1878.65,3098.37,1,4,70.8363
2803,60-19-col-ww-3.tif,38.36,1880.79,3246.86,1,4,67.5468
2804,60-19-col-ww-3.tif,37.45,1880.52,3389.02,1,4,71.0685
2805,60-19-col-ww-3.tif,38.19,1899.76,3547.14,1,4,68.2047
2806,60-19-col-ww-3.tif,39,1904.45,3679.38,1,4,65.07
2807,60-19-col-ww-3.tif,39.45,1901.33,3845.89,1,4,63.3285
2808,60-19-col-ww-3.tif,39.3,1901.11,3996.70,1,4,63.909
2809,60-20-col-wd-1.tif,44.27,89.91,91.41,2,5,44.6751
2810,60-20-col-wd-1.tif,43.76,86.33,244.95,2,5,46.6488
2811,60-20-col-wd-1.tif,43.8,83.30,403.94,2,5,46.494
2812,60-20-col-wd-1.tif,43.36,86.38,550.08,2,5,48.1968
2813,60-20-col-wd-1.tif,43.5,85.03,682.86,2,5,47.655
2814,60-20-col-wd-1.tif,42.74,90.81,850.92,2,5,50.5962
2815,60-20-col-wd-1.tif,42.98,91.76,984.97,2,5,49.6674
2816,60-20-col-wd-1.tif,44.22,80.60,1138.08,2,5,44.8686
2817,60-20-col-wd-1.tif,43.05,92.56,1301.23,2,5,49.3965
2818,60-20-col-wd-1.tif,47.28,81.60,1451.96,2,5,33.0264
2819,60-20-col-wd-1.tif,44.95,84.64,1595.67,2,5,42.0435
2820,60-20-col-wd-1.tif,43.14,86.10,1751.00,2,5,49.0482
2821,60-20-col-wd-1.tif,44.11,74.43,1897.76,2,5,45.2943
2822,60-20-col-wd-1.tif,42.26,94.13,2044.11,2,5,52.4538
2823,60-20-col-wd-1.tif,41.29,98.78,2189.98,2,5,56.2077
2824,60-20-col-wd-1.tif,41.93,85.16,2341.99,2,5,53.7309
2825,60-20-col-wd-1.tif,41.7,91.03,2488.03,2,5,54.621
2826,60-20-col-wd-1.tif,43.2,73.39,2635.82,2,5,48.816
2827,60-20-col-wd-1.tif,42,80.25,2789.77,2,5,53.46
2828,60-20-col-wd-1.tif,42.78,74.85,2925.17,2,5,50.4414
2829,60-20-col-wd-1.tif,41.79,85.92,3076.88,2,5,54.2727
2830,60-20-col-wd-1.tif,42.32,78.47,3227.12,2,5,52.2216
2831,60-20-col-wd-1.tif,42.35,82.38,3379.99,2,5,52.1055
2832,60-20-col-wd-1.tif,42.54,84.82,3541.69,2,5,51.3702
2833,60-20-col-wd-1.tif,41.77,97.36,3678.00,2,5,54.3501
2834,60-20-col-wd-1.tif,64.91,62.67,3843.49,2,5,-35.2017
2835,60-20-col-wd-1.tif,61.03,84.19,3985.53,2,5,-20.1861
2836,60-20-col-wd-1.tif,44.16,246.42,82.02,2,5,45.1008
2837,60-20-col-wd-1.tif,42.3,247.80,231.65,2,5,52.299
2838,60-20-col-wd-1.tif,43.07,253.80,385.42,2,5,49.3191
2839,60-20-col-wd-1.tif,41.86,252.86,525.40,2,5,54.0018
2840,60-20-col-wd-1.tif,41.35,232.22,689.81,2,5,55.9755
2841,60-20-col-wd-1.tif,40.78,241.06,849.44,2,5,58.1814
2842,60-20-col-wd-1.tif,39.85,239.61,990.30,2,5,61.7805
2843,60-20-col-wd-1.tif,39.95,234.27,1126.90,2,5,61.3935
2844,60-20-col-wd-1.tif,40.78,238.13,1287.70,2,5,58.1814
2845,60-20-col-wd-1.tif,39.86,227.78,1452.78,2,5,61.7418
2846,60-20-col-wd-1.tif,41.06,248.56,1587.92,2,5,57.0978
2847,60-20-col-wd-1.tif,40.31,227.84,1749.84,2,5,60.0003
2848,60-20-col-wd-1.tif,42.57,245.82,1893.26,2,5,51.2541
2849,60-20-col-wd-1.tif,41.52,228.24,2027.46,2,5,55.3176
2850,60-20-col-wd-1.tif,40.96,247.48,2182.99,2,5,57.4848
2851,60-20-col-wd-1.tif,40.78,242.13,2350.01,2,5,58.1814
2852,60-20-col-wd-1.tif,40.43,228.79,2499.17,2,5,59.5359
2853,60-20-col-wd-1.tif,40.97,244.45,2629.99,2,5,57.4461
2854,60-20-col-wd-1.tif,42.11,250.97,2788.00,2,5,53.0343
2855,60-20-col-wd-1.tif,41.68,229.54,2947.38,2,5,54.6984
2856,60-20-col-wd-1.tif,41.28,236.42,3082.74,2,5,56.2464
2857,60-20-col-wd-1.tif,43.13,254.19,3241.80,2,5,49.0869
2858,60-20-col-wd-1.tif,43.89,245.43,3396.76,2,5,46.1457
2859,60-20-col-wd-1.tif,46.24,250.21,3546.07,2,5,37.0512
2860,60-20-col-wd-1.tif,49.39,241.63,3698.73,2,5,24.8607
2861,60-20-col-wd-1.tif,51.71,233.09,3834.37,2,5,15.8823
2862,60-20-col-wd-1.tif,53.26,245.80,3975.63,2,5,9.8838
2863,60-20-col-wd-1.tif,44.43,391.30,93.05,2,5,44.0559
2864,60-20-col-wd-1.tif,42.64,382.71,251.47,2,5,50.9832
2865,60-20-col-wd-1.tif,43.54,378.23,391.89,2,5,47.5002
2866,60-20-col-wd-1.tif,42.5,403.64,533.34,2,5,51.525
2867,60-20-col-wd-1.tif,43.13,391.70,702.61,2,5,49.0869
2868,60-20-col-wd-1.tif,42.45,403.18,830.13,2,5,51.7185
2869,60-20-col-wd-1.tif,41.74,389.56,989.28,2,5,54.4662
2870,60-20-col-wd-1.tif,41.57,389.84,1129.75,2,5,55.1241
2871,60-20-col-wd-1.tif,42.17,374.46,1299.14,2,5,52.8021
2872,60-20-col-wd-1.tif,42.65,378.85,1451.19,2,5,50.9445
2873,60-20-col-wd-1.tif,42.77,382.19,1586.88,2,5,50.4801
2874,60-20-col-wd-1.tif,42.85,404.22,1737.73,2,5,50.1705
2875,60-20-col-wd-1.tif,43.26,395.36,1892.67,2,5,48.5838
2876,60-20-col-wd-1.tif,44.24,400.43,2041.75,2,5,44.7912
2877,60-20-col-wd-1.tif,44.27,388.19,2185.74,2,5,44.6751
2878,60-20-col-wd-1.tif,43.92,377.03,2343.62,2,5,46.0296
2879,60-20-col-wd-1.tif,41.27,382.77,2503.49,2,5,56.2851
2880,60-20-col-wd-1.tif,41.41,389.98,2641.97,2,5,55.7433
2881,60-20-col-wd-1.tif,41.77,395.81,2778.78,2,5,54.3501
2882,60-20-col-wd-1.tif,41.98,379.67,2934.55,2,5,53.5374
2883,60-20-col-wd-1.tif,43.6,379.91,3104.32,2,5,47.268
2884,60-20-col-wd-1.tif,43.04,398.02,3249.22,2,5,49.4352
2885,60-20-col-wd-1.tif,44.91,388.55,3402.11,2,5,42.1983
2886,60-20-col-wd-1.tif,45.93,378.16,3533.07,2,5,38.2509
2887,60-20-col-wd-1.tif,51.23,374.00,3707.14,2,5,17.7399
2888,60-20-col-wd-1.tif,56.09,395.13,3849.47,2,5,-1.0683
2889,60-20-col-wd-1.tif,55.24,397.24,3992.83,2,5,2.2212
2890,60-20-col-wd-1.tif,44.04,543.03,80.69,2,5,45.5652
2891,60-20-col-wd-1.tif,42.33,551.74,245.91,2,5,52.1829
2892,60-20-col-wd-1.tif,43.71,552.14,392.35,2,5,46.8423
2893,60-20-col-wd-1.tif,43.97,544.56,533.05,2,5,45.8361
2894,60-20-col-wd-1.tif,42.17,532.78,687.81,2,5,52.8021
2895,60-20-col-wd-1.tif,41.87,538.41,838.93,2,5,53.9631
2896,60-20-col-wd-1.tif,42.85,549.91,995.09,2,5,50.1705
2897,60-20-col-wd-1.tif,42.41,524.97,1128.99,2,5,51.8733
2898,60-20-col-wd-1.tif,42.25,529.58,1297.10,2,5,52.4925
2899,60-20-col-wd-1.tif,42.66,544.73,1427.44,2,5,50.9058
2900,60-20-col-wd-1.tif,41.95,528.15,1594.96,2,5,53.6535
2901,60-20-col-wd-1.tif,42.35,553.10,1740.22,2,5,52.1055
2902,60-20-col-wd-1.tif,43.96,526.99,1895.26,2,5,45.8748
2903,60-20-col-wd-1.tif,42.94,536.01,2049.83,2,5,49.8222
2904,60-20-col-wd-1.tif,42.89,534.07,2180.44,2,5,50.0157
2905,60-20-col-wd-1.tif,43.09,532.12,2324.05,2,5,49.2417
2906,60-20-col-wd-1.tif,42.3,549.86,2487.54,2,5,52.299
2907,60-20-col-wd-1.tif,42.17,542.37,2645.11,2,5,52.8021
2908,60-20-col-wd-1.tif,43.35,537.90,2781.77,2,5,48.2355
2909,60-20-col-wd-1.tif,42.78,544.12,2945.92,2,5,50.4414
2910,60-20-col-wd-1.tif,42.51,530.65,3094.16,2,5,51.4863
2911,60-20-col-wd-1.tif,43.37,544.67,3235.09,2,5,48.1581
2912,60-20-col-wd-1.tif,45.32,534.77,3391.69,2,5,40.6116
2913,60-20-col-wd-1.tif,46.03,544.86,3540.83,2,5,37.8639
2914,60-20-col-wd-1.tif,48.66,543.52,3696.60,2,5,27.6858
2915,60-20-col-wd-1.tif,55.86,549.45,3854.67,2,5,-0.1782
2916,60-20-col-wd-1.tif,54.9,531.83,3976.52,2,5,3.537
2917,60-20-col-wd-1.tif,43.75,703.75,95.21,2,5,46.6875
2918,60-20-col-wd-1.tif,43.01,677.70,241.12,2,5,49.5513
2919,60-20-col-wd-1.tif,43.18,688.99,390.63,2,5,48.8934
2920,60-20-col-wd-1.tif,42.65,696.76,552.23,2,5,50.9445
2921,60-20-col-wd-1.tif,42.43,684.53,692.34,2,5,51.7959
2922,60-20-col-wd-1.tif,40.93,694.79,842.04,2,5,57.6009
2923,60-20-col-wd-1.tif,42.72,689.93,1000.50,2,5,50.6736
2924,60-20-col-wd-1.tif,41.89,702.98,1142.04,2,5,53.8857
2925,60-20-col-wd-1.tif,43.54,682.04,1277.23,2,5,47.5002
2926,60-20-col-wd-1.tif,43.25,688.37,1447.01,2,5,48.6225
2927,60-20-col-wd-1.tif,41.34,702.84,1585.46,2,5,56.0142
2928,60-20-col-wd-1.tif,42.23,680.14,1739.74,2,5,52.5699
2929,60-20-col-wd-1.tif,43.06,699.89,1881.19,2,5,49.3578
2930,60-20-col-wd-1.tif,42.86,678.92,2030.58,2,5,50.1318
2931,60-20-col-wd-1.tif,42.35,699.98,2203.06,2,5,52.1055
2932,60-20-col-wd-1.tif,41.78,692.04,2353.71,2,5,54.3114
2933,60-20-col-wd-1.tif,42.3,678.30,2499.01,2,5,52.299
2934,60-20-col-wd-1.tif,42.75,695.68,2632.44,2,5,50.5575
2935,60-20-col-wd-1.tif,42.37,681.46,2788.04,2,5,52.0281
2936,60-20-col-wd-1.tif,42.08,701.81,2947.76,2,5,53.1504
2937,60-20-col-wd-1.tif,43.15,695.52,3091.60,2,5,49.0095
2938,60-20-col-wd-1.tif,44.63,693.37,3228.54,2,5,43.2819
2939,60-20-col-wd-1.tif,44.01,679.26,3403.94,2,5,45.6813
2940,60-20-col-wd-1.tif,46.3,675.70,3537.82,2,5,36.819
2941,60-20-col-wd-1.tif,47.11,692.16,3678.23,2,5,33.6843
2942,60-20-col-wd-1.tif,55.94,680.15,3846.32,2,5,-0.4878
2943,60-20-col-wd-1.tif,54.67,687.68,3987.15,2,5,4.4271
2944,60-20-col-wd-1.tif,48.05,846.74,72.49,2,5,30.0465
2945,60-20-col-wd-1.tif,42.92,844.70,233.31,2,5,49.8996
2946,60-20-col-wd-1.tif,42.16,835.47,404.19,2,5,52.8408
2947,60-20-col-wd-1.tif,41.78,850.44,550.13,2,5,54.3114
2948,60-20-col-wd-1.tif,41.94,850.42,679.23,2,5,53.6922
2949,60-20-col-wd-1.tif,42.22,832.52,834.72,2,5,52.6086
2950,60-20-col-wd-1.tif,42.67,853.03,975.54,2,5,50.8671
2951,60-20-col-wd-1.tif,41.54,846.31,1137.59,2,5,55.2402
2952,60-20-col-wd-1.tif,41.74,836.37,1283.94,2,5,54.4662
2953,60-20-col-wd-1.tif,42.37,834.43,1433.43,2,5,52.0281
2954,60-20-col-wd-1.tif,42.58,831.46,1580.28,2,5,51.2154
2955,60-20-col-wd-1.tif,41.81,833.43,1735.10,2,5,54.1953
2956,60-20-col-wd-1.tif,41.75,848.23,1887.45,2,5,54.4275
2957,60-20-col-wd-1.tif,42.17,824.51,2038.04,2,5,52.8021
2958,60-20-col-wd-1.tif,43.57,843.91,2191.91,2,5,47.3841
2959,60-20-col-wd-1.tif,42.26,834.21,2328.24,2,5,52.4538
2960,60-20-col-wd-1.tif,41.25,825.58,2480.28,2,5,56.3625
2961,60-20-col-wd-1.tif,41.12,848.11,2632.47,2,5,56.8656
2962,60-20-col-wd-1.tif,42.34,832.38,2787.89,2,5,52.1442
2963,60-20-col-wd-1.tif,43.37,845.44,2925.51,2,5,48.1581
2964,60-20-col-wd-1.tif,42.74,830.98,3075.96,2,5,50.5962
2965,60-20-col-wd-1.tif,44.41,852.12,3244.83,2,5,44.1333
2966,60-20-col-wd-1.tif,45.21,833.35,3389.30,2,5,41.0373
2967,60-20-col-wd-1.tif,46.26,838.52,3526.55,2,5,36.9738
2968,60-20-col-wd-1.tif,47.94,853.98,3701.25,2,5,30.4722
2969,60-20-col-wd-1.tif,51.76,839.25,3841.90,2,5,15.6888
2970,60-20-col-wd-1.tif,54.6,835.21,3989.62,2,5,4.698
2971,60-20-col-wd-1.tif,45.79,973.76,76.77,2,5,38.7927
2972,60-20-col-wd-1.tif,42.21,991.35,225.96,2,5,52.6473
2973,60-20-col-wd-1.tif,42.55,981.70,387.66,2,5,51.3315
2974,60-20-col-wd-1.tif,42.33,983.37,536.46,2,5,52.1829
2975,60-20-col-wd-1.tif,41.98,998.67,696.45,2,5,53.5374
2976,60-20-col-wd-1.tif,42.37,977.84,837.16,2,5,52.0281
2977,60-20-col-wd-1.tif,41.97,982.76,984.27,2,5,53.5761
2978,60-20-col-wd-1.tif,42.9,1000.09,1152.02,2,5,49.977
2979,60-20-col-wd-1.tif,42.56,1000.32,1280.95,2,5,51.2928
2980,60-20-col-wd-1.tif,41.28,990.57,1435.14,2,5,56.2464
2981,60-20-col-wd-1.tif,42.55,992.52,1592.77,2,5,51.3315
2982,60-20-col-wd-1.tif,42.35,974.15,1738.63,2,5,52.1055
2983,60-20-col-wd-1.tif,41.51,984.37,1876.48,2,5,55.3563
2984,60-20-col-wd-1.tif,42.45,991.65,2028.39,2,5,51.7185
2985,60-20-col-wd-1.tif,41.79,992.24,2190.88,2,5,54.2727
2986,60-20-col-wd-1.tif,40.99,978.85,2349.64,2,5,57.3687
2987,60-20-col-wd-1.tif,42.05,1002.12,2486.04,2,5,53.2665
2988,60-20-col-wd-1.tif,42.67,976.34,2638.33,2,5,50.8671
2989,60-20-col-wd-1.tif,43.57,977.44,2790.72,2,5,47.3841
2990,60-20-col-wd-1.tif,42.17,989.07,2946.19,2,5,52.8021
2991,60-20-col-wd-1.tif,42.09,992.66,3090.46,2,5,53.1117
2992,60-20-col-wd-1.tif,43.12,1000.18,3232.79,2,5,49.1256
2993,60-20-col-wd-1.tif,44.68,999.18,3383.05,2,5,43.0884
2994,60-20-col-wd-1.tif,43.9,980.73,3548.88,2,5,46.107
2995,60-20-col-wd-1.tif,46.78,1001.29,3678.98,2,5,34.9614
2996,60-20-col-wd-1.tif,51.8,976.45,3850.14,2,5,15.534
2997,60-20-col-wd-1.tif,52.68,984.92,3976.66,2,5,12.1284
2998,60-20-col-wd-1.tif,44.15,1133.26,93.88,2,5,45.1395
2999,60-20-col-wd-1.tif,42.72,1125.99,235.84,2,5,50.6736
3000,60-20-col-wd-1.tif,42.23,1150.76,402.94,2,5,52.5699
3001,60-20-col-wd-1.tif,42.55,1145.19,529.21,2,5,51.3315
3002,60-20-col-wd-1.tif,42.14,1149.60,700.88,2,5,52.9182
3003,60-20-col-wd-1.tif,42.14,1153.04,829.39,2,5,52.9182
3004,60-20-col-wd-1.tif,42.84,1142.02,1003.97,2,5,50.2092
3005,60-20-col-wd-1.tif,41.63,1133.79,1133.04,2,5,54.8919
3006,60-20-col-wd-1.tif,42.66,1134.71,1300.05,2,5,50.9058
3007,60-20-col-wd-1.tif,42.51,1133.45,1429.16,2,5,51.4863
3008,60-20-col-wd-1.tif,42.94,1129.12,1593.52,2,5,49.8222
3009,60-20-col-wd-1.tif,42.57,1126.90,1734.45,2,5,51.2541
3010,60-20-col-wd-1.tif,41.82,1128.03,1901.34,2,5,54.1566
3011,60-20-col-wd-1.tif,41.4,1141.73,2036.00,2,5,55.782
3012,60-20-col-wd-1.tif,42.38,1148.16,2197.66,2,5,51.9894
3013,60-20-col-wd-1.tif,42.17,1126.93,2328.97,2,5,52.8021
3014,60-20-col-wd-1.tif,42.02,1134.45,2486.90,2,5,53.3826
3015,60-20-col-wd-1.tif,43.92,1129.72,2627.95,2,5,46.0296
3016,60-20-col-wd-1.tif,43.5,1131.16,2782.06,2,5,47.655
3017,60-20-col-wd-1.tif,42.49,1139.27,2943.73,2,5,51.5637
3018,60-20-col-wd-1.tif,42.67,1134.44,3082.67,2,5,50.8671
3019,60-20-col-wd-1.tif,43.32,1151.18,3244.28,2,5,48.3516
3020,60-20-col-wd-1.tif,46.43,1151.65,3386.77,2,5,36.3159
3021,60-20-col-wd-1.tif,45.53,1141.68,3544.18,2,5,39.7989
3022,60-20-col-wd-1.tif,47.38,1138.37,3690.38,2,5,32.6394
3023,60-20-col-wd-1.tif,52.48,1137.33,3829.46,2,5,12.9024
3024,60-20-col-wd-1.tif,52.5,1153.66,3978.23,2,5,12.825
3025,60-20-col-wd-1.tif,44.73,1300.83,96.43,2,5,42.8949
3026,60-20-col-wd-1.tif,44.06,1280.74,244.37,2,5,45.4878
3027,60-20-col-wd-1.tif,42.97,1282.97,376.07,2,5,49.7061
3028,60-20-col-wd-1.tif,42.61,1299.90,543.59,2,5,51.0993
3029,60-20-col-wd-1.tif,41.68,1282.99,688.74,2,5,54.6984
3030,60-20-col-wd-1.tif,41.33,1275.99,849.24,2,5,56.0529
3031,60-20-col-wd-1.tif,41.95,1297.15,999.98,2,5,53.6535
3032,60-20-col-wd-1.tif,40.51,1275.35,1126.34,2,5,59.2263
3033,60-20-col-wd-1.tif,42.36,1295.93,1292.51,2,5,52.0668
3034,60-20-col-wd-1.tif,41.84,1287.24,1443.82,2,5,54.0792
3035,60-20-col-wd-1.tif,42.85,1289.45,1588.86,2,5,50.1705
3036,60-20-col-wd-1.tif,42.58,1283.48,1725.90,2,5,51.2154
3037,60-20-col-wd-1.tif,42.54,1295.34,1881.25,2,5,51.3702
3038,60-20-col-wd-1.tif,42.69,1282.25,2025.75,2,5,50.7897
3039,60-20-col-wd-1.tif,42.33,1287.35,2185.30,2,5,52.1829
3040,60-20-col-wd-1.tif,41.82,1292.11,2334.59,2,5,54.1566
3041,60-20-col-wd-1.tif,41.32,1278.12,2495.44,2,5,56.0916
