"","experiment","das","genotype","light","plant","aq","x","y","angle","count"
"2235","32","20","col","light","18","1.tif",0,0,58,0.56392914056778
"2236","32","20","col","light","18","1.tif",0,0,60,0.469032257795334
"2237","32","20","col","light","18","1.tif",0,0,62,0.434971451759338
"2238","32","20","col","light","18","1.tif",0,0,64,0.526887357234955
"2239","32","20","col","light","18","1.tif",0,0,66,0.415998876094818
"2240","32","20","col","light","18","1.tif",0,0,68,0.351904004812241
"2241","32","20","col","light","18","1.tif",0,0,70,0.457422733306885
"2242","32","20","col","light","18","1.tif",0,0,72,0.366434782743454
"2243","32","20","col","light","18","1.tif",0,0,74,0.415573000907898
"2244","32","20","col","light","18","1.tif",0,0,76,0.33575838804245
"2245","32","20","col","light","18","1.tif",0,0,78,0.31828185915947
"2246","32","20","col","light","18","1.tif",0,0,80,0.333457440137863
"2247","32","20","col","light","18","1.tif",0,0,82,0.424836158752441
"2248","32","20","col","light","18","1.tif",0,0,84,0.355893045663834
"2249","32","20","col","light","18","1.tif",0,0,86,0.294349133968353
"2250","32","20","col","light","18","1.tif",0,0,88,0.315436869859695
"2251","32","20","col","light","18","1.tif",0,4.78355,90,0.338876128196716
"2252","32","20","col","light","18","1.tif",0,4.78355,88,0.345873087644577
"2253","32","20","col","light","18","1.tif",0,4.78355,86,0.321235746145248
"2254","32","20","col","light","18","1.tif",0,4.78355,84,0.447896689176559
"2255","32","20","col","light","18","1.tif",0,4.78355,82,0.427893668413162
"2256","32","20","col","light","18","1.tif",0,4.78355,80,0.367160618305206
"2257","32","20","col","light","18","1.tif",0,4.78355,78,0.595457017421722
"2258","32","20","col","light","18","1.tif",0,4.78355,76,0.480042487382889
"2259","32","20","col","light","18","1.tif",0,4.78355,74,0.477913379669189
"2260","32","20","col","light","18","1.tif",0,4.78355,72,0.474623620510101
"2261","32","20","col","light","18","1.tif",0,4.78355,70,0.429613292217255
"2262","32","20","col","light","18","1.tif",0,4.78355,68,0.50866025686264
"2263","32","20","col","light","18","1.tif",0,4.78355,66,0.446298688650131
"2264","32","20","col","light","18","1.tif",0,4.78355,64,0.506801962852478
"2265","32","20","col","light","18","1.tif",0,4.78355,62,0.51522171497345
"2266","32","20","col","light","18","1.tif",0,4.78355,60,0.596883177757263
"2267","32","20","col","light","18","1.tif",0,4.78355,58,0.524161100387573
"2268","32","20","col","light","18","1.tif",0,4.78355,56,0.66591203212738
"2269","32","20","col","light","18","1.tif",0,4.78355,54,0.717900514602661
"2270","32","20","col","light","18","1.tif",0,4.78355,52,0.783415675163269
"2271","32","20","col","light","18","1.tif",0,4.78355,50,1.01999545097351
"2272","32","20","col","light","18","1.tif",0,4.78355,48,1.03070747852325
"2273","32","20","col","light","18","1.tif",0,4.78355,46,1.44225895404816
"2274","32","20","col","light","18","1.tif",0,4.78355,44,1.30711114406586
"2275","32","20","col","light","18","1.tif",0,4.78355,42,1.34298264980316
"2276","32","20","col","light","18","1.tif",0,4.78355,40,1.14576697349548
"2277","32","20","col","light","18","1.tif",0,4.78355,38,1.39601397514343
"2278","32","20","col","light","18","1.tif",0,4.78355,36,1.31809389591217
"2279","32","20","col","light","18","1.tif",0,4.78355,34,1.3153612613678
"2280","32","20","col","light","18","1.tif",0,4.78355,32,1.31582355499268
"2281","32","20","col","light","18","1.tif",0,4.78355,30,1.15212798118591
"2282","32","20","col","light","18","1.tif",0,4.78355,28,1.23051047325134
"2283","32","20","col","light","18","1.tif",0,4.78355,26,1.2748875617981
"2284","32","20","col","light","18","1.tif",0,4.78355,24,1.20332431793213
"2285","32","20","col","light","18","1.tif",0,4.78355,22,1.06440806388855
"2286","32","20","col","light","18","1.tif",0,4.78355,20,1.01857590675354
"2287","32","20","col","light","18","1.tif",0,4.78355,18,1.04777884483337
"2288","32","20","col","light","18","1.tif",0,4.78355,16,1.1748948097229
"2289","32","20","col","light","18","1.tif",0,4.78355,14,1.09643340110779
"2290","32","20","col","light","18","1.tif",0,4.78355,12,1.09892225265503
"2291","32","20","col","light","18","1.tif",0,4.78355,10,1.03996360301971
"2292","32","20","col","light","18","1.tif",0,4.78355,8,1.09420025348663
"2293","32","20","col","light","18","1.tif",0,4.78355,6,1.2612419128418
"2294","32","20","col","light","18","1.tif",0,4.78355,4,1.64487254619598
"2295","32","20","col","light","18","1.tif",0,4.78355,2,1.56675064563751
"2296","32","20","col","light","18","1.tif",0,4.78355,1.27222193825778e-13,2.21456503868103
"2297","32","20","col","light","18","1.tif",0,4.78355,2,1.90693700313568
"2298","32","20","col","light","18","1.tif",0,4.78355,4,1.93773901462555
"2299","32","20","col","light","18","1.tif",0,4.78355,6,1.67513239383698
"2300","32","20","col","light","18","1.tif",0,4.78355,8,2.14999794960022
"2301","32","20","col","light","18","1.tif",0,4.78355,10,1.76543998718262
"2302","32","20","col","light","18","1.tif",0,4.78355,12,2.22226881980896
"2303","32","20","col","light","18","1.tif",0,4.78355,14,2.15403485298157
"2304","32","20","col","light","18","1.tif",0,4.78355,16,2.42205882072449
"2305","32","20","col","light","18","1.tif",0,4.78355,18,2.28142619132996
"2306","32","20","col","light","18","1.tif",0,4.78355,20,1.98627805709839
"2307","32","20","col","light","18","1.tif",0,4.78355,22,1.99805879592896
"2308","32","20","col","light","18","1.tif",0,4.78355,24,2.3398609161377
"2309","32","20","col","light","18","1.tif",0,4.78355,26,1.90981996059418
"2310","32","20","col","light","18","1.tif",0,4.78355,28,1.93192136287689
"2311","32","20","col","light","18","1.tif",0,4.78355,30,1.85477137565613
"2312","32","20","col","light","18","1.tif",0,4.78355,32,1.8951518535614
"2313","32","20","col","light","18","1.tif",0,4.78355,34,1.63471555709839
"2314","32","20","col","light","18","1.tif",0,4.78355,36,1.63962042331696
"2315","32","20","col","light","18","1.tif",0,4.78355,38,1.61574971675873
"2316","32","20","col","light","18","1.tif",0,4.78355,40,1.64421272277832
"2317","32","20","col","light","18","1.tif",0,4.78355,42,1.47595930099487
"2318","32","20","col","light","18","1.tif",0,4.78355,44,1.59629201889038
"2319","32","20","col","light","18","1.tif",0,4.78355,46,1.60419583320618
"2320","32","20","col","light","18","1.tif",0,4.78355,48,1.28447115421295
"2321","32","20","col","light","18","1.tif",0,4.78355,50,1.08598494529724
"2322","32","20","col","light","18","1.tif",0,4.78355,52,1.10184943675995
"2323","32","20","col","light","18","1.tif",0,4.78355,54,1.1203738451004
"2324","32","20","col","light","18","1.tif",0,4.78355,56,1.01237809658051
"2325","32","20","col","light","18","1.tif",0,4.78355,58,0.841139018535614
"2326","32","20","col","light","18","1.tif",0,4.78355,60,0.770574450492859
"2327","32","20","col","light","18","1.tif",0,4.78355,62,0.728744983673096
"2328","32","20","col","light","18","1.tif",0,4.78355,64,0.6622154712677
"2329","32","20","col","light","18","1.tif",0,4.78355,66,0.621251940727234
"2330","32","20","col","light","18","1.tif",0,4.78355,68,0.486770808696747
"2331","32","20","col","light","18","1.tif",0,4.78355,70,0.515100657939911
"2332","32","20","col","light","18","1.tif",0,4.78355,72,0.521490454673767
"2333","32","20","col","light","18","1.tif",0,4.78355,74,0.398881703615189
"2334","32","20","col","light","18","1.tif",0,4.78355,76,0.426454126834869
"2335","32","20","col","light","18","1.tif",0,4.78355,78,0.416719555854797
"2336","32","20","col","light","18","1.tif",0,4.78355,80,0.339431911706924
"2337","32","20","col","light","18","1.tif",0,4.78355,82,0.295264571905136
"2338","32","20","col","light","18","1.tif",0,4.78355,84,0.337237745523453
"2339","32","20","col","light","18","1.tif",0,4.78355,86,0.316650450229645
"2340","32","20","col","light","18","1.tif",0,4.78355,88,0.285957962274551
"2341","32","20","col","light","18","1.tif",0,9.5671,90,0.856145083904266
"2342","32","20","col","light","18","1.tif",0,9.5671,88,0.465829908847809
"2343","32","20","col","light","18","1.tif",0,9.5671,86,0.553421854972839
"2344","32","20","col","light","18","1.tif",0,9.5671,84,0.506637096405029
"2345","32","20","col","light","18","1.tif",0,9.5671,82,0.490787744522095
"2346","32","20","col","light","18","1.tif",0,9.5671,80,0.791771650314331
"2347","32","20","col","light","18","1.tif",0,9.5671,78,0.635789036750793
"2348","32","20","col","light","18","1.tif",0,9.5671,76,0.930426001548767
"2349","32","20","col","light","18","1.tif",0,9.5671,74,1.30531847476959
"2350","32","20","col","light","18","1.tif",0,9.5671,72,0.919510424137115
"2351","32","20","col","light","18","1.tif",0,9.5671,70,0.967493414878845
"2352","32","20","col","light","18","1.tif",0,9.5671,68,1.03479015827179
"2353","32","20","col","light","18","1.tif",0,9.5671,66,1.22944521903992
"2354","32","20","col","light","18","1.tif",0,9.5671,64,1.37989950180054
"2355","32","20","col","light","18","1.tif",0,9.5671,62,0.954246580600739
"2356","32","20","col","light","18","1.tif",0,9.5671,60,1.1055783033371
"2357","32","20","col","light","18","1.tif",0,9.5671,58,1.02794539928436
"2358","32","20","col","light","18","1.tif",0,9.5671,56,1.68371999263763
"2359","32","20","col","light","18","1.tif",0,9.5671,54,1.22957241535187
"2360","32","20","col","light","18","1.tif",0,9.5671,52,1.48523926734924
"2361","32","20","col","light","18","1.tif",0,9.5671,50,1.33305597305298
"2362","32","20","col","light","18","1.tif",0,9.5671,48,1.25884568691254
"2363","32","20","col","light","18","1.tif",0,9.5671,46,1.33556497097015
"2364","32","20","col","light","18","1.tif",0,9.5671,44,0.643032789230347
"2365","32","20","col","light","18","1.tif",0,9.5671,42,0.760076105594635
"2366","32","20","col","light","18","1.tif",0,9.5671,40,0.547571361064911
"2367","32","20","col","light","18","1.tif",0,9.5671,38,0.742730557918549
"2368","32","20","col","light","18","1.tif",0,9.5671,36,0.948830604553223
"2369","32","20","col","light","18","1.tif",0,9.5671,34,0.531815648078918
"2370","32","20","col","light","18","1.tif",0,9.5671,32,0.474174350500107
"2371","32","20","col","light","18","1.tif",0,9.5671,30,0.577384173870087
"2372","32","20","col","light","18","1.tif",0,9.5671,28,0.921649098396301
"2373","32","20","col","light","18","1.tif",0,9.5671,26,0.755459308624268
"2374","32","20","col","light","18","1.tif",0,9.5671,24,0.730904281139374
"2375","32","20","col","light","18","1.tif",0,9.5671,22,1.02603459358215
"2376","32","20","col","light","18","1.tif",0,9.5671,20,0.992531538009644
"2377","32","20","col","light","18","1.tif",0,9.5671,18,0.953402101993561
"2378","32","20","col","light","18","1.tif",0,9.5671,16,0.54343855381012
"2379","32","20","col","light","18","1.tif",0,9.5671,14,1.14755082130432
"2380","32","20","col","light","18","1.tif",0,9.5671,12,1.2014331817627
"2381","32","20","col","light","18","1.tif",0,9.5671,10,1.41841971874237
"2382","32","20","col","light","18","1.tif",0,9.5671,8,0.901286602020264
"2383","32","20","col","light","18","1.tif",0,9.5671,6,0.924689769744873
"2384","32","20","col","light","18","1.tif",0,9.5671,4,1.23898911476135
"2385","32","20","col","light","18","1.tif",0,9.5671,2,1.14552581310272
"2386","32","20","col","light","18","1.tif",0,9.5671,1.27222193825778e-13,2.01418495178223
"2387","32","20","col","light","18","1.tif",0,9.5671,2,1.72466218471527
"2388","32","20","col","light","18","1.tif",0,9.5671,4,1.61345076560974
"2389","32","20","col","light","18","1.tif",0,9.5671,6,1.46146583557129
"2390","32","20","col","light","18","1.tif",0,9.5671,8,1.56559240818024
"2391","32","20","col","light","18","1.tif",0,9.5671,10,1.44494342803955
"2392","32","20","col","light","18","1.tif",0,9.5671,12,1.08035016059875
"2393","32","20","col","light","18","1.tif",0,9.5671,14,0.893210709095001
"2394","32","20","col","light","18","1.tif",0,9.5671,16,1.73841965198517
"2395","32","20","col","light","18","1.tif",0,9.5671,18,1.81019484996796
"2396","32","20","col","light","18","1.tif",0,9.5671,20,1.6626193523407
"2397","32","20","col","light","18","1.tif",0,9.5671,22,1.49028968811035
"2398","32","20","col","light","18","1.tif",0,9.5671,24,1.18151926994324
"2399","32","20","col","light","18","1.tif",0,9.5671,26,1.28425061702728
"2400","32","20","col","light","18","1.tif",0,9.5671,28,1.14450061321259
"2401","32","20","col","light","18","1.tif",0,9.5671,30,0.783226132392883
"2402","32","20","col","light","18","1.tif",0,9.5671,32,0.670807480812073
"2403","32","20","col","light","18","1.tif",0,9.5671,34,0.560083150863647
"2404","32","20","col","light","18","1.tif",0,9.5671,36,0.631477177143097
"2405","32","20","col","light","18","1.tif",0,9.5671,38,0.745953917503357
"2406","32","20","col","light","18","1.tif",0,9.5671,40,0.561111450195312
"2407","32","20","col","light","18","1.tif",0,9.5671,42,0.696650326251984
"2408","32","20","col","light","18","1.tif",0,9.5671,44,1.00575375556946
"2409","32","20","col","light","18","1.tif",0,9.5671,46,0.941693365573883
"2410","32","20","col","light","18","1.tif",0,9.5671,48,0.982324004173279
"2411","32","20","col","light","18","1.tif",0,9.5671,50,1.50914394855499
"2412","32","20","col","light","18","1.tif",0,9.5671,52,1.52897894382477
"2413","32","20","col","light","18","1.tif",0,9.5671,54,1.33176338672638
"2414","32","20","col","light","18","1.tif",0,9.5671,56,1.52574050426483
"2415","32","20","col","light","18","1.tif",0,9.5671,58,1.42256474494934
"2416","32","20","col","light","18","1.tif",0,9.5671,60,1.88071072101593
"2417","32","20","col","light","18","1.tif",0,9.5671,62,1.82113516330719
"2418","32","20","col","light","18","1.tif",0,9.5671,64,1.92028307914734
"2419","32","20","col","light","18","1.tif",0,9.5671,66,1.69210159778595
"2420","32","20","col","light","18","1.tif",0,9.5671,68,1.76493799686432
"2421","32","20","col","light","18","1.tif",0,9.5671,70,1.49096810817719
"2422","32","20","col","light","18","1.tif",0,9.5671,72,1.48826003074646
"2423","32","20","col","light","18","1.tif",0,9.5671,74,1.80592691898346
"2424","32","20","col","light","18","1.tif",0,9.5671,76,1.97211730480194
"2425","32","20","col","light","18","1.tif",0,9.5671,78,0.968332171440125
"2426","32","20","col","light","18","1.tif",0,9.5671,80,0.976205050945282
"2427","32","20","col","light","18","1.tif",0,9.5671,82,0.768600285053253
"2428","32","20","col","light","18","1.tif",0,9.5671,84,0.658754289150238
"2429","32","20","col","light","18","1.tif",0,9.5671,86,0.563609719276428
"2430","32","20","col","light","18","1.tif",0,9.5671,88,0.613166093826294
"2431","32","20","col","light","18","1.tif",0,14.350649,90,0.0487193651497364
"2432","32","20","col","light","18","1.tif",0,14.350649,88,0.431053340435028
"2433","32","20","col","light","18","1.tif",0,14.350649,86,1.05029213428497
"2434","32","20","col","light","18","1.tif",0,14.350649,84,2.13585615158081
"2435","32","20","col","light","18","1.tif",0,14.350649,82,0.0125527074560523
"2436","32","20","col","light","18","1.tif",0,14.350649,80,2.37914729118347
"2437","32","20","col","light","18","1.tif",0,14.350649,78,0.839882373809814
"2438","32","20","col","light","18","1.tif",0,14.350649,76,0.00903046503663063
"2439","32","20","col","light","18","1.tif",0,14.350649,74,0
"2440","32","20","col","light","18","1.tif",0,14.350649,72,1.89209020137787
"2441","32","20","col","light","18","1.tif",0,14.350649,70,1.14396739006042
"2442","32","20","col","light","18","1.tif",0,14.350649,68,0.00339824263937771
"2443","32","20","col","light","18","1.tif",0,14.350649,66,0.552771687507629
"2444","32","20","col","light","18","1.tif",0,14.350649,64,0.000712814216967672
"2445","32","20","col","light","18","1.tif",0,14.350649,62,2.1200008392334
"2446","32","20","col","light","18","1.tif",0,14.350649,60,0.00100709754042327
"2447","32","20","col","light","18","1.tif",0,14.350649,58,1.288529753685
"2448","32","20","col","light","18","1.tif",0,14.350649,56,0.283008277416229
"2449","32","20","col","light","18","1.tif",0,14.350649,54,0.0156743638217449
"2450","32","20","col","light","18","1.tif",0,14.350649,52,0
"2451","32","20","col","light","18","1.tif",0,14.350649,50,0
"2452","32","20","col","light","18","1.tif",0,14.350649,48,0
"2453","32","20","col","light","18","1.tif",0,14.350649,46,2.67440795898438
"2454","32","20","col","light","18","1.tif",0,14.350649,44,1.52100348472595
"2455","32","20","col","light","18","1.tif",0,14.350649,42,0.0147280283272266
"2456","32","20","col","light","18","1.tif",0,14.350649,40,0
"2457","32","20","col","light","18","1.tif",0,14.350649,38,0.0156743638217449
"2458","32","20","col","light","18","1.tif",0,14.350649,36,0.276992678642273
"2459","32","20","col","light","18","1.tif",0,14.350649,34,1.288529753685
"2460","32","20","col","light","18","1.tif",0,14.350649,32,0.38747701048851
"2461","32","20","col","light","18","1.tif",0,14.350649,30,0.0501956082880497
"2462","32","20","col","light","18","1.tif",0,14.350649,28,1.95876049995422
"2463","32","20","col","light","18","1.tif",0,14.350649,26,0.576573014259338
"2464","32","20","col","light","18","1.tif",0,14.350649,24,0.00391503283753991
"2465","32","20","col","light","18","1.tif",0,14.350649,22,0
"2466","32","20","col","light","18","1.tif",0,14.350649,20,0.108370654284954
"2467","32","20","col","light","18","1.tif",0,14.350649,18,1.72854101657867
"2468","32","20","col","light","18","1.tif",0,14.350649,16,0.00766720762476325
"2469","32","20","col","light","18","1.tif",0,14.350649,14,0.805286109447479
"2470","32","20","col","light","18","1.tif",0,14.350649,12,1.16579592227936
"2471","32","20","col","light","18","1.tif",0,14.350649,10,0.165578454732895
"2472","32","20","col","light","18","1.tif",0,14.350649,8,0.012024037539959
"2473","32","20","col","light","18","1.tif",0,14.350649,6,2.04699516296387
"2474","32","20","col","light","18","1.tif",0,14.350649,4,0
"2475","32","20","col","light","18","1.tif",0,14.350649,2,2.84957098960876
"2476","32","20","col","light","18","1.tif",0,14.350649,1.27222193825778e-13,0.206265658140182
"2477","32","20","col","light","18","1.tif",0,14.350649,2,0.090810053050518
"2478","32","20","col","light","18","1.tif",0,14.350649,4,1.24867510795593
"2479","32","20","col","light","18","1.tif",0,14.350649,6,5.36155033111572
"2480","32","20","col","light","18","1.tif",0,14.350649,8,7.80123281478882
"2481","32","20","col","light","18","1.tif",0,14.350649,10,3.71552085876465
"2482","32","20","col","light","18","1.tif",0,14.350649,12,2.15180110931396
"2483","32","20","col","light","18","1.tif",0,14.350649,14,4.94546127319336
"2484","32","20","col","light","18","1.tif",0,14.350649,16,2.54763388633728
"2485","32","20","col","light","18","1.tif",0,14.350649,18,0.0915875881910324
"2486","32","20","col","light","18","1.tif",0,14.350649,20,3.74260473251343
"2487","32","20","col","light","18","1.tif",0,14.350649,22,3.15931582450867
"2488","32","20","col","light","18","1.tif",0,14.350649,24,0.671404898166656
"2489","32","20","col","light","18","1.tif",0,14.350649,26,1.68831253051758
"2490","32","20","col","light","18","1.tif",0,14.350649,28,0.388256043195724
"2491","32","20","col","light","18","1.tif",0,14.350649,30,1.44789052009583
"2492","32","20","col","light","18","1.tif",0,14.350649,32,2.25446152687073
"2493","32","20","col","light","18","1.tif",0,14.350649,34,1.0993264913559
"2494","32","20","col","light","18","1.tif",0,14.350649,36,0.000289580784738064
"2495","32","20","col","light","18","1.tif",0,14.350649,38,0.163985759019852
"2496","32","20","col","light","18","1.tif",0,14.350649,40,0.0147280283272266
"2497","32","20","col","light","18","1.tif",0,14.350649,42,0.0211530085653067
"2498","32","20","col","light","18","1.tif",0,14.350649,44,2.42123627662659
"2499","32","20","col","light","18","1.tif",0,14.350649,46,1.92876064777374
"2500","32","20","col","light","18","1.tif",0,14.350649,48,0.530681490898132
"2501","32","20","col","light","18","1.tif",0,14.350649,50,0.163985759019852
"2502","32","20","col","light","18","1.tif",0,14.350649,52,0.000289580784738064
"2503","32","20","col","light","18","1.tif",0,14.350649,54,1.10534203052521
"2504","32","20","col","light","18","1.tif",0,14.350649,56,0.0228418596088886
"2505","32","20","col","light","18","1.tif",0,14.350649,58,2.20161557197571
"2506","32","20","col","light","18","1.tif",0,14.350649,60,0.408033162355423
"2507","32","20","col","light","18","1.tif",0,14.350649,62,0.000712814216967672
"2508","32","20","col","light","18","1.tif",0,14.350649,64,1.5051441192627
"2509","32","20","col","light","18","1.tif",0,14.350649,66,1.64474248886108
"2510","32","20","col","light","18","1.tif",0,14.350649,68,0
"2511","32","20","col","light","18","1.tif",0,14.350649,70,0.687468826770782
"2512","32","20","col","light","18","1.tif",0,14.350649,72,2.45020484924316
"2513","32","20","col","light","18","1.tif",0,14.350649,74,0.00903046503663063
"2514","32","20","col","light","18","1.tif",0,14.350649,76,2.05984354019165
"2515","32","20","col","light","18","1.tif",0,14.350649,78,0.943324446678162
"2516","32","20","col","light","18","1.tif",0,14.350649,80,0.198852762579918
"2517","32","20","col","light","18","1.tif",0,14.350649,82,0
"2518","32","20","col","light","18","1.tif",0,14.350649,84,0
"2519","32","20","col","light","18","1.tif",0,14.350649,86,7.03984069824219
"2520","32","20","col","light","18","1.tif",0,14.350649,88,0
"2521","32","20","col","light","18","1.tif",0,19.1342,90,NA
"2522","32","20","col","light","18","1.tif",0,19.1342,88,NA
"2523","32","20","col","light","18","1.tif",0,19.1342,86,NA
"2524","32","20","col","light","18","1.tif",0,19.1342,84,NA
"2525","32","20","col","light","18","1.tif",0,19.1342,82,NA
"2526","32","20","col","light","18","1.tif",0,19.1342,80,NA
"2527","32","20","col","light","18","1.tif",0,19.1342,78,NA
"2528","32","20","col","light","18","1.tif",0,19.1342,76,NA
"2529","32","20","col","light","18","1.tif",0,19.1342,74,NA
"2530","32","20","col","light","18","1.tif",0,19.1342,72,NA
"2531","32","20","col","light","18","1.tif",0,19.1342,70,NA
"2532","32","20","col","light","18","1.tif",0,19.1342,68,NA
"2533","32","20","col","light","18","1.tif",0,19.1342,66,NA
"2534","32","20","col","light","18","1.tif",0,19.1342,64,NA
"2535","32","20","col","light","18","1.tif",0,19.1342,62,NA
"2536","32","20","col","light","18","1.tif",0,19.1342,60,NA
"2537","32","20","col","light","18","1.tif",0,19.1342,58,NA
"2538","32","20","col","light","18","1.tif",0,19.1342,56,NA
"2539","32","20","col","light","18","1.tif",0,19.1342,54,NA
"2540","32","20","col","light","18","1.tif",0,19.1342,52,NA
"2541","32","20","col","light","18","1.tif",0,19.1342,50,NA
"2542","32","20","col","light","18","1.tif",0,19.1342,48,NA
"2543","32","20","col","light","18","1.tif",0,19.1342,46,NA
"2544","32","20","col","light","18","1.tif",0,19.1342,44,NA
"2545","32","20","col","light","18","1.tif",0,19.1342,42,NA
"2546","32","20","col","light","18","1.tif",0,19.1342,40,NA
"2547","32","20","col","light","18","1.tif",0,19.1342,38,NA
"2548","32","20","col","light","18","1.tif",0,19.1342,36,NA
"2549","32","20","col","light","18","1.tif",0,19.1342,34,NA
"2550","32","20","col","light","18","1.tif",0,19.1342,32,NA
"2551","32","20","col","light","18","1.tif",0,19.1342,30,NA
"2552","32","20","col","light","18","1.tif",0,19.1342,28,NA
"2553","32","20","col","light","18","1.tif",0,19.1342,26,NA
"2554","32","20","col","light","18","1.tif",0,19.1342,24,NA
"2555","32","20","col","light","18","1.tif",0,19.1342,22,NA
"2556","32","20","col","light","18","1.tif",0,19.1342,20,NA
"2557","32","20","col","light","18","1.tif",0,19.1342,18,NA
"2558","32","20","col","light","18","1.tif",0,19.1342,16,NA
"2559","32","20","col","light","18","1.tif",0,19.1342,14,NA
"2560","32","20","col","light","18","1.tif",0,19.1342,12,NA
"2561","32","20","col","light","18","1.tif",0,19.1342,10,NA
"2562","32","20","col","light","18","1.tif",0,19.1342,8,NA
"2563","32","20","col","light","18","1.tif",0,19.1342,6,NA
"2564","32","20","col","light","18","1.tif",0,19.1342,4,NA
"2565","32","20","col","light","18","1.tif",0,19.1342,2,NA
"2566","32","20","col","light","18","1.tif",0,19.1342,1.27222193825778e-13,NA
"2567","32","20","col","light","18","1.tif",0,19.1342,2,NA
"2568","32","20","col","light","18","1.tif",0,19.1342,4,NA
"2569","32","20","col","light","18","1.tif",0,19.1342,6,NA
"2570","32","20","col","light","18","1.tif",0,19.1342,8,NA
"2571","32","20","col","light","18","1.tif",0,19.1342,10,NA
"2572","32","20","col","light","18","1.tif",0,19.1342,12,NA
"2573","32","20","col","light","18","1.tif",0,19.1342,14,NA
"2574","32","20","col","light","18","1.tif",0,19.1342,16,NA
"2575","32","20","col","light","18","1.tif",0,19.1342,18,NA
"2576","32","20","col","light","18","1.tif",0,19.1342,20,NA
"2577","32","20","col","light","18","1.tif",0,19.1342,22,NA
"2578","32","20","col","light","18","1.tif",0,19.1342,24,NA
"2579","32","20","col","light","18","1.tif",0,19.1342,26,NA
"2580","32","20","col","light","18","1.tif",0,19.1342,28,NA
"2581","32","20","col","light","18","1.tif",0,19.1342,30,NA
"2582","32","20","col","light","18","1.tif",0,19.1342,32,NA
"2583","32","20","col","light","18","1.tif",0,19.1342,34,NA
"2584","32","20","col","light","18","1.tif",0,19.1342,36,NA
"2585","32","20","col","light","18","1.tif",0,19.1342,38,NA
"2586","32","20","col","light","18","1.tif",0,19.1342,40,NA
"2587","32","20","col","light","18","1.tif",0,19.1342,42,NA
"2588","32","20","col","light","18","1.tif",0,19.1342,44,NA
"2589","32","20","col","light","18","1.tif",0,19.1342,46,NA
"2590","32","20","col","light","18","1.tif",0,19.1342,48,NA
"2591","32","20","col","light","18","1.tif",0,19.1342,50,NA
"2592","32","20","col","light","18","1.tif",0,19.1342,52,NA
"2593","32","20","col","light","18","1.tif",0,19.1342,54,NA
"2594","32","20","col","light","18","1.tif",0,19.1342,56,NA
"2595","32","20","col","light","18","1.tif",0,19.1342,58,NA
"2596","32","20","col","light","18","1.tif",0,19.1342,60,NA
"2597","32","20","col","light","18","1.tif",0,19.1342,62,NA
"2598","32","20","col","light","18","1.tif",0,19.1342,64,NA
"2599","32","20","col","light","18","1.tif",0,19.1342,66,NA
"2600","32","20","col","light","18","1.tif",0,19.1342,68,NA
"2601","32","20","col","light","18","1.tif",0,19.1342,70,NA
"2602","32","20","col","light","18","1.tif",0,19.1342,72,NA
"2603","32","20","col","light","18","1.tif",0,19.1342,74,NA
"2604","32","20","col","light","18","1.tif",0,19.1342,76,NA
"2605","32","20","col","light","18","1.tif",0,19.1342,78,NA
"2606","32","20","col","light","18","1.tif",0,19.1342,80,NA
"2607","32","20","col","light","18","1.tif",0,19.1342,82,NA
"2608","32","20","col","light","18","1.tif",0,19.1342,84,NA
"2609","32","20","col","light","18","1.tif",0,19.1342,86,NA
"2610","32","20","col","light","18","1.tif",0,19.1342,88,NA
"2611","32","20","col","light","18","1.tif",0,23.917747,90,NA
"2612","32","20","col","light","18","1.tif",0,23.917747,88,NA
"2613","32","20","col","light","18","1.tif",0,23.917747,86,NA
"2614","32","20","col","light","18","1.tif",0,23.917747,84,NA
"2615","32","20","col","light","18","1.tif",0,23.917747,82,NA
"2616","32","20","col","light","18","1.tif",0,23.917747,80,NA
"2617","32","20","col","light","18","1.tif",0,23.917747,78,NA
"2618","32","20","col","light","18","1.tif",0,23.917747,76,NA
"2619","32","20","col","light","18","1.tif",0,23.917747,74,NA
"2620","32","20","col","light","18","1.tif",0,23.917747,72,NA
"2621","32","20","col","light","18","1.tif",0,23.917747,70,NA
"2622","32","20","col","light","18","1.tif",0,23.917747,68,NA
"2623","32","20","col","light","18","1.tif",0,23.917747,66,NA
"2624","32","20","col","light","18","1.tif",0,23.917747,64,NA
"2625","32","20","col","light","18","1.tif",0,23.917747,62,NA
"2626","32","20","col","light","18","1.tif",0,23.917747,60,NA
"2627","32","20","col","light","18","1.tif",0,23.917747,58,NA
"2628","32","20","col","light","18","1.tif",0,23.917747,56,NA
"2629","32","20","col","light","18","1.tif",0,23.917747,54,NA
"2630","32","20","col","light","18","1.tif",0,23.917747,52,NA
"2631","32","20","col","light","18","1.tif",0,23.917747,50,NA
"2632","32","20","col","light","18","1.tif",0,23.917747,48,NA
"2633","32","20","col","light","18","1.tif",0,23.917747,46,NA
"2634","32","20","col","light","18","1.tif",0,23.917747,44,NA
"2635","32","20","col","light","18","1.tif",0,23.917747,42,NA
"2636","32","20","col","light","18","1.tif",0,23.917747,40,NA
"2637","32","20","col","light","18","1.tif",0,23.917747,38,NA
"2638","32","20","col","light","18","1.tif",0,23.917747,36,NA
"2639","32","20","col","light","18","1.tif",0,23.917747,34,NA
"2640","32","20","col","light","18","1.tif",0,23.917747,32,NA
