"","experiment","plant","das","angle","count"
"1440","9","6","15",88,0.478685408830643
"1441","9","6","16",90,0.615950167179108
"1442","9","6","16",88,0.769587755203247
"1443","9","6","16",86,0.791429221630096
"1444","9","6","16",84,0.593234241008759
"1445","9","6","16",82,0.646723508834839
"1446","9","6","16",80,0.865699410438538
"1447","9","6","16",78,0.836061775684357
"1448","9","6","16",76,1.10647749900818
"1449","9","6","16",74,1.26672041416168
"1450","9","6","16",72,1.11564838886261
"1451","9","6","16",70,1.14110350608826
"1452","9","6","16",68,1.11355769634247
"1453","9","6","16",66,1.13620042800903
"1454","9","6","16",64,1.00151646137238
"1455","9","6","16",62,0.982710301876068
"1456","9","6","16",60,1.28721189498901
"1457","9","6","16",58,1.09034168720245
"1458","9","6","16",56,1.27695000171661
"1459","9","6","16",54,1.20821797847748
"1460","9","6","16",52,1.06482017040253
"1461","9","6","16",50,1.07707798480988
"1462","9","6","16",48,1.17839205265045
"1463","9","6","16",46,1.33417773246765
"1464","9","6","16",44,1.02230834960938
"1465","9","6","16",42,1.01328349113464
"1466","9","6","16",40,1.00349223613739
"1467","9","6","16",38,1.01212811470032
"1468","9","6","16",36,0.820559978485107
"1469","9","6","16",34,0.871618747711182
"1470","9","6","16",32,0.789273917675018
"1471","9","6","16",30,0.809067726135254
"1472","9","6","16",28,0.903678417205811
"1473","9","6","16",26,0.999854147434235
"1474","9","6","16",24,0.828417837619781
"1475","9","6","16",22,0.984563529491425
"1476","9","6","16",20,0.844396770000458
"1477","9","6","16",18,0.803669810295105
"1478","9","6","16",16,0.854243814945221
"1479","9","6","16",14,1.05489933490753
"1480","9","6","16",12,0.929240345954895
"1481","9","6","16",10,0.968520164489746
"1482","9","6","16",8,0.885191559791565
"1483","9","6","16",6,0.880265712738037
"1484","9","6","16",4,0.902619183063507
"1485","9","6","16",2,0.822816252708435
"1486","9","6","16",1.27222193825778e-13,0.978393733501434
"1487","9","6","16",2,0.757250308990479
"1488","9","6","16",4,1.19500088691711
"1489","9","6","16",6,1.02181994915009
"1490","9","6","16",8,1.51489913463593
"1491","9","6","16",10,1.26188349723816
"1492","9","6","16",12,1.385382771492
"1493","9","6","16",14,1.321981549263
"1494","9","6","16",16,1.35039842128754
"1495","9","6","16",18,1.12132954597473
"1496","9","6","16",20,1.28490555286407
"1497","9","6","16",22,1.2054557800293
"1498","9","6","16",24,1.25726699829102
"1499","9","6","16",26,1.1798220872879
"1500","9","6","16",28,1.36209845542908
"1501","9","6","16",30,1.383624792099
"1502","9","6","16",32,1.81470680236816
"1503","9","6","16",34,1.31412017345428
"1504","9","6","16",36,1.53020143508911
"1505","9","6","16",38,1.53637599945068
"1506","9","6","16",40,1.7888331413269
"1507","9","6","16",42,1.69007396697998
"1508","9","6","16",44,1.91199707984924
"1509","9","6","16",46,1.70951986312866
"1510","9","6","16",48,1.65210771560669
"1511","9","6","16",50,1.31757974624634
"1512","9","6","16",52,1.27948331832886
"1513","9","6","16",54,1.26273787021637
"1514","9","6","16",56,1.3662360906601
"1515","9","6","16",58,1.30483603477478
"1516","9","6","16",60,1.2123875617981
"1517","9","6","16",62,1.48225951194763
"1518","9","6","16",64,1.65598237514496
"1519","9","6","16",66,1.51113653182983
"1520","9","6","16",68,1.35188841819763
"1521","9","6","16",70,0.980885982513428
"1522","9","6","16",72,0.794384717941284
"1523","9","6","16",74,0.823095142841339
"1524","9","6","16",76,0.985402166843414
"1525","9","6","16",78,0.755183458328247
"1526","9","6","16",80,0.898034572601318
"1527","9","6","16",82,0.690893173217773
"1528","9","6","16",84,0.893610298633575
"1529","9","6","16",86,0.691657423973083
"1530","9","6","16",88,0.708956062793732
"1531","9","6","17",90,0.724067568778992
"1532","9","6","17",88,0.576491057872772
"1533","9","6","17",86,0.893631994724274
"1534","9","6","17",84,0.825146555900574
"1535","9","6","17",82,0.914934098720551
"1536","9","6","17",80,0.808115005493164
"1537","9","6","17",78,0.950509190559387
"1538","9","6","17",76,1.02880096435547
"1539","9","6","17",74,1.16561436653137
"1540","9","6","17",72,1.13778841495514
"1541","9","6","17",70,1.28281021118164
"1542","9","6","17",68,1.22978091239929
"1543","9","6","17",66,1.40142369270325
"1544","9","6","17",64,1.27054607868195
"1545","9","6","17",62,1.3146185874939
"1546","9","6","17",60,1.1514196395874
"1547","9","6","17",58,1.58230781555176
"1548","9","6","17",56,1.4638911485672
"1549","9","6","17",54,1.57540190219879
"1550","9","6","17",52,1.02327287197113
"1551","9","6","17",50,1.28548061847687
"1552","9","6","17",48,1.04975819587708
"1553","9","6","17",46,1.29342031478882
"1554","9","6","17",44,0.976956844329834
"1555","9","6","17",42,1.05503666400909
"1556","9","6","17",40,1.09912395477295
"1557","9","6","17",38,1.26589608192444
"1558","9","6","17",36,1.21574461460114
"1559","9","6","17",34,1.20538687705994
"1560","9","6","17",32,0.971581339836121
"1561","9","6","17",30,0.810399889945984
"1562","9","6","17",28,0.72589111328125
"1563","9","6","17",26,0.921784162521362
"1564","9","6","17",24,0.773380815982819
"1565","9","6","17",22,0.826520264148712
"1566","9","6","17",20,0.821020603179932
"1567","9","6","17",18,0.930534362792969
"1568","9","6","17",16,1.13993835449219
"1569","9","6","17",14,1.33430635929108
"1570","9","6","17",12,1.09626567363739
"1571","9","6","17",10,1.49917817115784
"1572","9","6","17",8,0.903843343257904
"1573","9","6","17",6,1.03189551830292
"1574","9","6","17",4,1.07461810112
"1575","9","6","17",2,1.21208083629608
"1576","9","6","17",1.27222193825778e-13,1.37177121639252
"1577","9","6","17",2,0.794187068939209
"1578","9","6","17",4,0.817469477653503
"1579","9","6","17",6,0.743424892425537
"1580","9","6","17",8,1.00219917297363
"1581","9","6","17",10,0.846471607685089
"1582","9","6","17",12,0.961931347846985
"1583","9","6","17",14,0.902199983596802
"1584","9","6","17",16,1.07178783416748
"1585","9","6","17",18,1.00178825855255
"1586","9","6","17",20,0.938361763954163
"1587","9","6","17",22,1.06543517112732
"1588","9","6","17",24,1.44463634490967
"1589","9","6","17",26,1.4385039806366
"1590","9","6","17",28,1.38105368614197
"1591","9","6","17",30,1.27050614356995
"1592","9","6","17",32,1.39967954158783
"1593","9","6","17",34,1.48619365692139
"1594","9","6","17",36,1.43636584281921
"1595","9","6","17",38,1.40780878067017
"1596","9","6","17",40,1.3824462890625
"1597","9","6","17",42,1.61467528343201
"1598","9","6","17",44,1.72894501686096
"1599","9","6","17",46,1.47280430793762
"1600","9","6","17",48,1.29495322704315
"1601","9","6","17",50,1.16362273693085
"1602","9","6","17",52,1.43099391460419
"1603","9","6","17",54,1.36283779144287
"1604","9","6","17",56,1.4312356710434
"1605","9","6","17",58,1.43520033359528
"1606","9","6","17",60,1.36060154438019
"1607","9","6","17",62,1.3483110666275
"1608","9","6","17",64,1.46420633792877
"1609","9","6","17",66,1.01138460636139
"1610","9","6","17",68,1.00010275840759
"1611","9","6","17",70,1.00869500637054
"1612","9","6","17",72,0.93316650390625
"1613","9","6","17",74,0.631030917167664
"1614","9","6","17",76,0.905136346817017
"1615","9","6","17",78,0.743395268917084
"1616","9","6","17",80,0.894620418548584
"1617","9","6","17",82,0.67288076877594
"1618","9","6","17",84,0.84026575088501
"1619","9","6","17",86,0.632411658763885
"1620","9","6","17",88,0.613685548305511
"1621","9","6","18",90,0.662076890468597
"1622","9","6","18",88,0.581716239452362
"1623","9","6","18",86,0.560648739337921
"1624","9","6","18",84,0.571915805339813
"1625","9","6","18",82,0.558913290500641
"1626","9","6","18",80,0.607451736927032
"1627","9","6","18",78,0.817906856536865
"1628","9","6","18",76,0.879530727863312
"1629","9","6","18",74,0.897957921028137
"1630","9","6","18",72,0.940050780773163
"1631","9","6","18",70,1.0081239938736
"1632","9","6","18",68,0.859431028366089
"1633","9","6","18",66,0.82985532283783
"1634","9","6","18",64,0.787955343723297
"1635","9","6","18",62,0.748458623886108
"1636","9","6","18",60,0.872412860393524
"1637","9","6","18",58,0.809545576572418
"1638","9","6","18",56,0.963437914848328
"1639","9","6","18",54,0.872353374958038
"1640","9","6","18",52,0.885131895542145
"1641","9","6","18",50,0.970496356487274
"1642","9","6","18",48,1.07214796543121
"1643","9","6","18",46,1.48049283027649
"1644","9","6","18",44,1.10819959640503
"1645","9","6","18",42,0.961342453956604
"1646","9","6","18",40,0.72501665353775
"1647","9","6","18",38,0.916357338428497
"1648","9","6","18",36,0.90129941701889
"1649","9","6","18",34,0.839647769927979
"1650","9","6","18",32,0.839220702648163
"1651","9","6","18",30,0.773528575897217
"1652","9","6","18",28,0.74198180437088
"1653","9","6","18",26,1.10265791416168
"1654","9","6","18",24,0.84630823135376
"1655","9","6","18",22,1.0064457654953
"1656","9","6","18",20,0.977128744125366
"1657","9","6","18",18,1.03077507019043
"1658","9","6","18",16,1.12416875362396
"1659","9","6","18",14,1.6656688451767
"1660","9","6","18",12,1.18181729316711
"1661","9","6","18",10,1.11381506919861
"1662","9","6","18",8,0.979042768478394
"1663","9","6","18",6,1.18926513195038
"1664","9","6","18",4,0.995506525039673
"1665","9","6","18",2,1.21101260185242
"1666","9","6","18",1.27222193825778e-13,1.59454536437988
"1667","9","6","18",2,1.23677384853363
"1668","9","6","18",4,1.05109560489655
"1669","9","6","18",6,0.834998190402985
"1670","9","6","18",8,1.13674867153168
"1671","9","6","18",10,1.11617124080658
"1672","9","6","18",12,1.44219100475311
"1673","9","6","18",14,1.0448853969574
"1674","9","6","18",16,1.26568365097046
"1675","9","6","18",18,1.13607203960419
"1676","9","6","18",20,1.324871301651
"1677","9","6","18",22,1.39902663230896
"1678","9","6","18",24,1.42975437641144
"1679","9","6","18",26,1.35655605792999
"1680","9","6","18",28,1.39632701873779
"1681","9","6","18",30,1.46188509464264
"1682","9","6","18",32,1.60090029239655
"1683","9","6","18",34,1.46269512176514
"1684","9","6","18",36,1.58569610118866
"1685","9","6","18",38,1.40639555454254
"1686","9","6","18",40,1.55144429206848
"1687","9","6","18",42,1.51108205318451
"1688","9","6","18",44,1.92850613594055
"1689","9","6","18",46,1.53731000423431
"1690","9","6","18",48,1.70911312103271
"1691","9","6","18",50,1.40983986854553
"1692","9","6","18",52,1.64162158966064
"1693","9","6","18",54,1.59431862831116
"1694","9","6","18",56,1.71229493618011
"1695","9","6","18",58,1.79556429386139
"1696","9","6","18",60,1.67355072498322
"1697","9","6","18",62,1.85861241817474
"1698","9","6","18",64,1.63550651073456
"1699","9","6","18",66,1.34301030635834
"1700","9","6","18",68,1.13379788398743
"1701","9","6","18",70,1.17464399337769
"1702","9","6","18",72,1.23153293132782
"1703","9","6","18",74,0.897765517234802
"1704","9","6","18",76,0.824748814105988
"1705","9","6","18",78,0.787448942661285
"1706","9","6","18",80,0.732023239135742
"1707","9","6","18",82,0.698130428791046
"1708","9","6","18",84,0.623328626155853
"1709","9","6","18",86,0.624565601348877
"1710","9","6","18",88,0.618747770786285
"1711","9","6","19",90,0.662057101726532
"1712","9","6","19",88,0.501922130584717
"1713","9","6","19",86,0.44140487909317
"1714","9","6","19",84,0.549798965454102
"1715","9","6","19",82,0.504958868026733
"1716","9","6","19",80,0.534801542758942
"1717","9","6","19",78,0.714328765869141
"1718","9","6","19",76,0.613354504108429
"1719","9","6","19",74,0.787938594818115
"1720","9","6","19",72,0.851082861423492
"1721","9","6","19",70,0.936429738998413
"1722","9","6","19",68,0.788258373737335
"1723","9","6","19",66,0.858865320682526
"1724","9","6","19",64,0.82380872964859
"1725","9","6","19",62,0.798745393753052
"1726","9","6","19",60,0.837744951248169
"1727","9","6","19",58,0.805610954761505
"1728","9","6","19",56,0.850069880485535
"1729","9","6","19",54,0.685924351215363
"1730","9","6","19",52,0.697601199150085
"1731","9","6","19",50,0.805581152439117
"1732","9","6","19",48,0.708872735500336
"1733","9","6","19",46,1.10792124271393
"1734","9","6","19",44,0.859003722667694
"1735","9","6","19",42,0.908557593822479
"1736","9","6","19",40,0.903527319431305
"1737","9","6","19",38,0.892041385173798
"1738","9","6","19",36,1.00214767456055
"1739","9","6","19",34,0.867140233516693
"1740","9","6","19",32,0.917979121208191
"1741","9","6","19",30,0.99707156419754
"1742","9","6","19",28,0.821212410926819
"1743","9","6","19",26,0.880164623260498
"1744","9","6","19",24,0.880744516849518
"1745","9","6","19",22,0.77087789773941
"1746","9","6","19",20,0.943167448043823
"1747","9","6","19",18,1.20973896980286
"1748","9","6","19",16,1.07518899440765
"1749","9","6","19",14,1.61455142498016
"1750","9","6","19",12,1.43439590930939
"1751","9","6","19",10,1.52312767505646
"1752","9","6","19",8,1.04361164569855
"1753","9","6","19",6,1.10651051998138
"1754","9","6","19",4,1.21412062644958
"1755","9","6","19",2,1.69564712047577
"1756","9","6","19",1.27222193825778e-13,2.03794384002686
"1757","9","6","19",2,1.35675573348999
"1758","9","6","19",4,1.22623777389526
"1759","9","6","19",6,1.13992416858673
"1760","9","6","19",8,1.58763456344604
"1761","9","6","19",10,1.39270508289337
"1762","9","6","19",12,1.47570860385895
"1763","9","6","19",14,1.38868975639343
"1764","9","6","19",16,1.32540833950043
"1765","9","6","19",18,1.28251767158508
"1766","9","6","19",20,1.27788102626801
"1767","9","6","19",22,1.30163037776947
"1768","9","6","19",24,1.51569032669067
"1769","9","6","19",26,1.42253935337067
"1770","9","6","19",28,1.2929539680481
"1771","9","6","19",30,1.38702857494354
"1772","9","6","19",32,1.49286723136902
"1773","9","6","19",34,1.562739610672
"1774","9","6","19",36,1.55092346668243
"1775","9","6","19",38,1.36063098907471
"1776","9","6","19",40,1.78229260444641
"1777","9","6","19",42,1.5466001033783
"1778","9","6","19",44,1.99135327339172
"1779","9","6","19",46,1.74079990386963
"1780","9","6","19",48,1.7781023979187
"1781","9","6","19",50,1.40417861938477
"1782","9","6","19",52,1.69085776805878
"1783","9","6","19",54,1.97717499732971
"1784","9","6","19",56,2.19520545005798
"1785","9","6","19",58,1.47206664085388
"1786","9","6","19",60,1.35465264320374
"1787","9","6","19",62,1.39081823825836
"1788","9","6","19",64,1.46653926372528
"1789","9","6","19",66,1.22625195980072
"1790","9","6","19",68,0.93198174238205
"1791","9","6","19",70,1.11766850948334
"1792","9","6","19",72,0.882569491863251
"1793","9","6","19",74,0.853731274604797
"1794","9","6","19",76,0.757693648338318
"1795","9","6","19",78,0.750668227672577
"1796","9","6","19",80,0.615988612174988
"1797","9","6","19",82,0.562060713768005
"1798","9","6","19",84,0.593090653419495
"1799","9","6","19",86,0.541459679603577
"1800","9","6","19",88,0.570172727108002
"1801","9","6","20",90,1.1036776304245
"1802","9","6","20",88,0.651838839054108
"1803","9","6","20",86,0.702984750270844
"1804","9","6","20",84,0.592402756214142
"1805","9","6","20",82,0.692561984062195
"1806","9","6","20",80,0.728198707103729
"1807","9","6","20",78,0.864414274692535
"1808","9","6","20",76,0.962805271148682
"1809","9","6","20",74,1.06164538860321
"1810","9","6","20",72,1.06313371658325
"1811","9","6","20",70,1.16153585910797
"1812","9","6","20",68,1.01910853385925
"1813","9","6","20",66,0.974319934844971
"1814","9","6","20",64,1.01317524909973
"1815","9","6","20",62,0.899193406105042
"1816","9","6","20",60,0.910993039608002
"1817","9","6","20",58,0.952175676822662
"1818","9","6","20",56,0.955552875995636
"1819","9","6","20",54,0.749184310436249
"1820","9","6","20",52,0.640562117099762
"1821","9","6","20",50,1.03339314460754
"1822","9","6","20",48,0.82489937543869
"1823","9","6","20",46,1.23735797405243
"1824","9","6","20",44,0.796873331069946
"1825","9","6","20",42,0.930785298347473
"1826","9","6","20",40,0.734784662723541
"1827","9","6","20",38,0.806341588497162
"1828","9","6","20",36,0.868650674819946
"1829","9","6","20",34,0.87683492898941
"1830","9","6","20",32,0.847725212574005
"1831","9","6","20",30,0.87205171585083
"1832","9","6","20",28,0.998344719409943
"1833","9","6","20",26,1.0100189447403
"1834","9","6","20",24,0.908509612083435
"1835","9","6","20",22,1.01147186756134
"1836","9","6","20",20,0.998709380626678
"1837","9","6","20",18,0.906936943531036
"1838","9","6","20",16,0.947134792804718
"1839","9","6","20",14,1.18518948554993
"1840","9","6","20",12,1.01329755783081
"1841","9","6","20",10,1.3713800907135
"1842","9","6","20",8,1.00185215473175
"1843","9","6","20",6,1.18120813369751
"1844","9","6","20",4,1.23847305774689
"1845","9","6","20",2,1.12783908843994
"1846","9","6","20",1.27222193825778e-13,1.65515875816345
"1847","9","6","20",2,1.35540068149567
"1848","9","6","20",4,1.05351674556732
"1849","9","6","20",6,1.06561172008514
"1850","9","6","20",8,1.38347959518433
"1851","9","6","20",10,1.10465180873871
"1852","9","6","20",12,1.81071221828461
"1853","9","6","20",14,1.2806441783905
"1854","9","6","20",16,1.26594221591949
"1855","9","6","20",18,1.35017848014832
"1856","9","6","20",20,1.0386289358139
"1857","9","6","20",22,1.31339025497437
"1858","9","6","20",24,1.63543093204498
"1859","9","6","20",26,1.5538717508316
"1860","9","6","20",28,1.57267606258392
"1861","9","6","20",30,1.72629332542419
"1862","9","6","20",32,1.84059798717499
"1863","9","6","20",34,2.21487021446228
"1864","9","6","20",36,1.8109016418457
"1865","9","6","20",38,1.61562180519104
"1866","9","6","20",40,1.6260986328125
"1867","9","6","20",42,1.6326425075531
"1868","9","6","20",44,2.34256458282471
"1869","9","6","20",46,1.39048194885254
"1870","9","6","20",48,1.37610387802124
"1871","9","6","20",50,1.3002552986145
"1872","9","6","20",52,1.46690225601196
"1873","9","6","20",54,1.40981686115265
"1874","9","6","20",56,1.33022713661194
"1875","9","6","20",58,1.29094123840332
"1876","9","6","20",60,1.07035112380981
"1877","9","6","20",62,1.00543451309204
"1878","9","6","20",64,1.06710839271545
"1879","9","6","20",66,1.21689462661743
"1880","9","6","20",68,0.860562205314636
"1881","9","6","20",70,0.852770626544952
"1882","9","6","20",72,0.889629483222961
"1883","9","6","20",74,1.03012847900391
"1884","9","6","20",76,0.662720441818237
"1885","9","6","20",78,0.754017114639282
"1886","9","6","20",80,0.665976822376251
"1887","9","6","20",82,0.688815891742706
"1888","9","6","20",84,0.581910014152527
"1889","9","6","20",86,0.622229516506195
"1890","9","6","20",88,0.788308560848236
"1891","9","6","21",90,0.7277512550354
"1892","9","6","21",88,0.623127818107605
"1893","9","6","21",86,0.504454255104065
"1894","9","6","21",84,0.473653495311737
"1895","9","6","21",82,0.655411958694458
"1896","9","6","21",80,0.575765669345856
"1897","9","6","21",78,0.723575472831726
"1898","9","6","21",76,0.693990528583527
"1899","9","6","21",74,0.918605268001556
"1900","9","6","21",72,0.909603953361511
"1901","9","6","21",70,0.957906544208527
"1902","9","6","21",68,0.975732803344727
"1903","9","6","21",66,0.925966441631317
"1904","9","6","21",64,0.705657124519348
"1905","9","6","21",62,0.709647059440613
"1906","9","6","21",60,0.829672992229462
"1907","9","6","21",58,0.737776756286621
"1908","9","6","21",56,1.06054174900055
"1909","9","6","21",54,0.973307073116302
"1910","9","6","21",52,0.837654411792755
"1911","9","6","21",50,0.772542536258698
"1912","9","6","21",48,0.980165660381317
"1913","9","6","21",46,1.51963317394257
"1914","9","6","21",44,1.03953039646149
"1915","9","6","21",42,0.797235608100891
"1916","9","6","21",40,0.843360722064972
"1917","9","6","21",38,0.939623951911926
"1918","9","6","21",36,0.969740271568298
"1919","9","6","21",34,0.811694860458374
"1920","9","6","21",32,0.788645625114441
"1921","9","6","21",30,0.75506466627121
"1922","9","6","21",28,0.813497245311737
"1923","9","6","21",26,0.768666744232178
"1924","9","6","21",24,0.778808653354645
"1925","9","6","21",22,0.884355127811432
"1926","9","6","21",20,0.851550340652466
"1927","9","6","21",18,0.816780924797058
"1928","9","6","21",16,0.867972433567047
"1929","9","6","21",14,1.58655965328217
"1930","9","6","21",12,1.14543354511261
"1931","9","6","21",10,1.0561637878418
"1932","9","6","21",8,0.94476705789566
"1933","9","6","21",6,1.12173736095428
"1934","9","6","21",4,1.00656235218048
"1935","9","6","21",2,1.20570087432861
"1936","9","6","21",1.27222193825778e-13,1.68936169147491
"1937","9","6","21",2,1.20169258117676
"1938","9","6","21",4,1.20567989349365
"1939","9","6","21",6,1.16335260868073
"1940","9","6","21",8,1.31940078735352
"1941","9","6","21",10,1.24272191524506
"1942","9","6","21",12,1.62583029270172
"1943","9","6","21",14,1.35278308391571
"1944","9","6","21",16,1.56423544883728
"1945","9","6","21",18,1.60769212245941
"1946","9","6","21",20,1.35213959217072
"1947","9","6","21",22,1.54940485954285
"1948","9","6","21",24,1.63475942611694
"1949","9","6","21",26,1.46916770935059
"1950","9","6","21",28,1.66668570041656
"1951","9","6","21",30,1.58024311065674
"1952","9","6","21",32,1.71600711345673
"1953","9","6","21",34,1.78873014450073
"1954","9","6","21",36,1.8806060552597
"1955","9","6","21",38,1.71132504940033
"1956","9","6","21",40,1.49185848236084
"1957","9","6","21",42,1.5744880437851
"1958","9","6","21",44,2.7216944694519
"1959","9","6","21",46,1.64156413078308
"1960","9","6","21",48,1.56966865062714
"1961","9","6","21",50,1.52314949035645
"1962","9","6","21",52,1.88675856590271
"1963","9","6","21",54,1.8462221622467
"1964","9","6","21",56,1.71067559719086
"1965","9","6","21",58,1.60359227657318
"1966","9","6","21",60,1.26930165290833
"1967","9","6","21",62,1.27200245857239
"1968","9","6","21",64,1.37031221389771
"1969","9","6","21",66,1.15689301490784
"1970","9","6","21",68,0.91716331243515
"1971","9","6","21",70,0.854871392250061
"1972","9","6","21",72,0.880785286426544
"1973","9","6","21",74,0.813234508037567
"1974","9","6","21",76,0.653227567672729
"1975","9","6","21",78,0.535493791103363
"1976","9","6","21",80,0.591607689857483
"1977","9","6","21",82,0.53694486618042
"1978","9","6","21",84,0.517313241958618
"1979","9","6","21",86,0.516339600086212
"1980","9","6","21",88,0.637422025203705
"1981","9","9","11",90,0.412874072790146
"1982","9","9","11",88,0.147983074188232
"1983","9","9","11",86,0.192834317684174
"1984","9","9","11",84,0.373509287834167
"1985","9","9","11",82,0.528070986270905
"1986","9","9","11",80,0.868128538131714
"1987","9","9","11",78,0.741685390472412
"1988","9","9","11",76,0.675079464912415
"1989","9","9","11",74,0.695978224277496
"1990","9","9","11",72,0.413969695568085
"1991","9","9","11",70,0.574587225914001
"1992","9","9","11",68,0.31969752907753
"1993","9","9","11",66,0.530767142772675
"1994","9","9","11",64,0.662304103374481
"1995","9","9","11",62,0.549281597137451
"1996","9","9","11",60,0.583339154720306
"1997","9","9","11",58,0.444555431604385
"1998","9","9","11",56,0.741990506649017
"1999","9","9","11",54,0.35109344124794
"2000","9","9","11",52,0.53554230928421
"2001","9","9","11",50,0.402990132570267
"2002","9","9","11",48,0.633571684360504
"2003","9","9","11",46,0.919303178787231
"2004","9","9","11",44,0.581537663936615
"2005","9","9","11",42,0.624113738536835
"2006","9","9","11",40,0.618583977222443
"2007","9","9","11",38,0.573279082775116
"2008","9","9","11",36,0.931859314441681
"2009","9","9","11",34,0.741595923900604
"2010","9","9","11",32,1.08448028564453
"2011","9","9","11",30,1.08727383613586
"2012","9","9","11",28,1.45607936382294
"2013","9","9","11",26,1.17191469669342
"2014","9","9","11",24,1.12602055072784
"2015","9","9","11",22,0.895417451858521
"2016","9","9","11",20,0.991558432579041
"2017","9","9","11",18,1.44019734859467
"2018","9","9","11",16,1.56589448451996
"2019","9","9","11",14,2.04818558692932
"2020","9","9","11",12,1.73876810073853
"2021","9","9","11",10,1.83602249622345
"2022","9","9","11",8,1.83333086967468
"2023","9","9","11",6,1.74168455600739
"2024","9","9","11",4,2.40735292434692
"2025","9","9","11",2,1.63633513450623
"2026","9","9","11",1.27222193825778e-13,4.35149765014648
"2027","9","9","11",2,2.69149804115295
"2028","9","9","11",4,3.17033767700195
"2029","9","9","11",6,2.24600577354431
"2030","9","9","11",8,3.92196106910706
"2031","9","9","11",10,2.64211177825928
"2032","9","9","11",12,3.41444373130798
"2033","9","9","11",14,2.36191344261169
"2034","9","9","11",16,2.61962366104126
"2035","9","9","11",18,2.82781052589417
"2036","9","9","11",20,2.58129286766052
"2037","9","9","11",22,2.22699975967407
"2038","9","9","11",24,2.07521629333496
"2039","9","9","11",26,1.86922967433929
"2040","9","9","11",28,1.9145919084549
"2041","9","9","11",30,2.09816145896912
"2042","9","9","11",32,1.41835725307465
"2043","9","9","11",34,1.76591169834137
"2044","9","9","11",36,0.765398561954498
"2045","9","9","11",38,0.971419274806976
"2046","9","9","11",40,0.879094064235687
"2047","9","9","11",42,0.964292287826538
"2048","9","9","11",44,1.19299674034119
"2049","9","9","11",46,0.93366551399231
"2050","9","9","11",48,0.759072303771973
"2051","9","9","11",50,0.579369425773621
"2052","9","9","11",52,0.417528063058853
"2053","9","9","11",54,0.430327087640762
"2054","9","9","11",56,0.325570672750473
"2055","9","9","11",58,0.483972817659378
"2056","9","9","11",60,0.349250644445419
"2057","9","9","11",62,0.457123577594757
"2058","9","9","11",64,0.370810657739639
"2059","9","9","11",66,0.232780456542969
"2060","9","9","11",68,0.303559511899948
"2061","9","9","11",70,0.299182772636414
"2062","9","9","11",72,0.33167564868927
"2063","9","9","11",74,0.104405254125595
"2064","9","9","11",76,0.243889063596725
"2065","9","9","11",78,0.259935230016708
"2066","9","9","11",80,0.359535068273544
"2067","9","9","11",82,0.435598790645599
"2068","9","9","11",84,0.393329054117203
"2069","9","9","11",86,0.432391613721848
"2070","9","9","11",88,0.096239298582077
"2071","9","9","12",90,0.617267787456512
"2072","9","9","12",88,0.231430381536484
"2073","9","9","12",86,0.279833316802979
"2074","9","9","12",84,0.391766667366028
"2075","9","9","12",82,0.330474019050598
"2076","9","9","12",80,0.31502303481102
"2077","9","9","12",78,0.254634976387024
"2078","9","9","12",76,0.180348590016365
"2079","9","9","12",74,0.414245992898941
"2080","9","9","12",72,0.213863223791122
"2081","9","9","12",70,0.345318853855133
"2082","9","9","12",68,0.335742354393005
"2083","9","9","12",66,0.265595108270645
"2084","9","9","12",64,0.298232585191727
"2085","9","9","12",62,0.362346529960632
"2086","9","9","12",60,0.353064745664597
"2087","9","9","12",58,0.300718307495117
"2088","9","9","12",56,0.37398636341095
"2089","9","9","12",54,0.321671485900879
"2090","9","9","12",52,0.294760555028915
"2091","9","9","12",50,0.475064933300018
"2092","9","9","12",48,0.289681702852249
"2093","9","9","12",46,0.840221107006073
"2094","9","9","12",44,0.720702409744263
"2095","9","9","12",42,0.801629900932312
"2096","9","9","12",40,0.462944209575653
"2097","9","9","12",38,0.629404366016388
"2098","9","9","12",36,0.680033326148987
"2099","9","9","12",34,0.648539185523987
"2100","9","9","12",32,0.827667474746704
"2101","9","9","12",30,0.672999143600464
"2102","9","9","12",28,1.07105779647827
"2103","9","9","12",26,1.20033693313599
"2104","9","9","12",24,1.13820028305054
"2105","9","9","12",22,1.36523151397705
"2106","9","9","12",20,1.49934506416321
"2107","9","9","12",18,1.51105582714081
"2108","9","9","12",16,1.30643725395203
"2109","9","9","12",14,2.32374358177185
"2110","9","9","12",12,1.83404123783112
"2111","9","9","12",10,2.63627934455872
"2112","9","9","12",8,1.71418213844299
"2113","9","9","12",6,2.98193860054016
"2114","9","9","12",4,1.94958567619324
"2115","9","9","12",2,2.54239106178284
"2116","9","9","12",1.27222193825778e-13,4.70273017883301
"2117","9","9","12",2,2.62948775291443
"2118","9","9","12",4,2.47558331489563
"2119","9","9","12",6,2.36168646812439
"2120","9","9","12",8,3.62166237831116
"2121","9","9","12",10,2.7244188785553
"2122","9","9","12",12,3.05823802947998
"2123","9","9","12",14,2.51190423965454
"2124","9","9","12",16,2.04275345802307
"2125","9","9","12",18,2.17453789710999
"2126","9","9","12",20,1.95507776737213
"2127","9","9","12",22,1.86925232410431
"2128","9","9","12",24,1.7434002161026
"2129","9","9","12",26,1.66340827941895
"2130","9","9","12",28,1.28525698184967
"2131","9","9","12",30,1.32838428020477
"2132","9","9","12",32,1.30872976779938
"2133","9","9","12",34,0.970385074615479
"2134","9","9","12",36,0.935390591621399
