"","experiment","das","accession","plant","aq","x","y","angle","count"
"449","50","22","bay","5","2.tif",0,0,86,0.465345531702042
"450","50","22","bay","5","2.tif",0,0,88,0.408684998750687
"451","50","22","bay","6","3.tif",0,0,90,0.550354719161987
"452","50","22","bay","6","3.tif",0,0,88,0.381138920783997
"453","50","22","bay","6","3.tif",0,0,86,0.414093494415283
"454","50","22","bay","6","3.tif",0,0,84,0.506437361240387
"455","50","22","bay","6","3.tif",0,0,82,0.698587536811829
"456","50","22","bay","6","3.tif",0,0,80,0.643361747264862
"457","50","22","bay","6","3.tif",0,0,78,0.588819622993469
"458","50","22","bay","6","3.tif",0,0,76,0.659250497817993
"459","50","22","bay","6","3.tif",0,0,74,0.604784190654755
"460","50","22","bay","6","3.tif",0,0,72,0.603818595409393
"461","50","22","bay","6","3.tif",0,0,70,0.53041273355484
"462","50","22","bay","6","3.tif",0,0,68,0.547267556190491
"463","50","22","bay","6","3.tif",0,0,66,0.533497154712677
"464","50","22","bay","6","3.tif",0,0,64,0.693563997745514
"465","50","22","bay","6","3.tif",0,0,62,0.718993723392487
"466","50","22","bay","6","3.tif",0,0,60,0.58382248878479
"467","50","22","bay","6","3.tif",0,0,58,0.525880575180054
"468","50","22","bay","6","3.tif",0,0,56,0.559657514095306
"469","50","22","bay","6","3.tif",0,0,54,0.745757758617401
"470","50","22","bay","6","3.tif",0,0,52,0.753346920013428
"471","50","22","bay","6","3.tif",0,0,50,0.965565800666809
"472","50","22","bay","6","3.tif",0,0,48,1.04125094413757
"473","50","22","bay","6","3.tif",0,0,46,1.20734655857086
"474","50","22","bay","6","3.tif",0,0,44,1.42985093593597
"475","50","22","bay","6","3.tif",0,0,42,1.50839805603027
"476","50","22","bay","6","3.tif",0,0,40,1.44645988941193
"477","50","22","bay","6","3.tif",0,0,38,1.64349985122681
"478","50","22","bay","6","3.tif",0,0,36,1.66037833690643
"479","50","22","bay","6","3.tif",0,0,34,1.30354309082031
"480","50","22","bay","6","3.tif",0,0,32,1.52764868736267
"481","50","22","bay","6","3.tif",0,0,30,1.74207377433777
"482","50","22","bay","6","3.tif",0,0,28,1.50920844078064
"483","50","22","bay","6","3.tif",0,0,26,1.55444049835205
"484","50","22","bay","6","3.tif",0,0,24,1.89695382118225
"485","50","22","bay","6","3.tif",0,0,22,2.06854176521301
"486","50","22","bay","6","3.tif",0,0,20,1.82746148109436
"487","50","22","bay","6","3.tif",0,0,18,1.74204778671265
"488","50","22","bay","6","3.tif",0,0,16,1.70374321937561
"489","50","22","bay","6","3.tif",0,0,14,1.71492660045624
"490","50","22","bay","6","3.tif",0,0,12,2.10733079910278
"491","50","22","bay","6","3.tif",0,0,10,2.57629346847534
"492","50","22","bay","6","3.tif",0,0,8,1.99601149559021
"493","50","22","bay","6","3.tif",0,0,6,1.81419050693512
"494","50","22","bay","6","3.tif",0,0,4,1.67781710624695
"495","50","22","bay","6","3.tif",0,0,2,2.07532835006714
"496","50","22","bay","6","3.tif",0,0,1.27222193825778e-13,2.38429570198059
"497","50","22","bay","6","3.tif",0,0,2,1.64870798587799
"498","50","22","bay","6","3.tif",0,0,4,1.95267117023468
"499","50","22","bay","6","3.tif",0,0,6,1.59967792034149
"500","50","22","bay","6","3.tif",0,0,8,1.59706926345825
"501","50","22","bay","6","3.tif",0,0,10,1.51696062088013
"502","50","22","bay","6","3.tif",0,0,12,1.92087364196777
"503","50","22","bay","6","3.tif",0,0,14,1.60749292373657
"504","50","22","bay","6","3.tif",0,0,16,1.36635565757751
"505","50","22","bay","6","3.tif",0,0,18,1.19616329669952
"506","50","22","bay","6","3.tif",0,0,20,1.25493717193604
"507","50","22","bay","6","3.tif",0,0,22,1.38403785228729
"508","50","22","bay","6","3.tif",0,0,24,1.41239845752716
"509","50","22","bay","6","3.tif",0,0,26,1.4856253862381
"510","50","22","bay","6","3.tif",0,0,28,1.2582733631134
"511","50","22","bay","6","3.tif",0,0,30,1.37826812267303
"512","50","22","bay","6","3.tif",0,0,32,0.995022654533386
"513","50","22","bay","6","3.tif",0,0,34,1.06959021091461
"514","50","22","bay","6","3.tif",0,0,36,0.950869798660278
"515","50","22","bay","6","3.tif",0,0,38,0.950329303741455
"516","50","22","bay","6","3.tif",0,0,40,1.00245702266693
"517","50","22","bay","6","3.tif",0,0,42,0.834580957889557
"518","50","22","bay","6","3.tif",0,0,44,0.832397222518921
"519","50","22","bay","6","3.tif",0,0,46,1.00830078125
"520","50","22","bay","6","3.tif",0,0,48,0.972824811935425
"521","50","22","bay","6","3.tif",0,0,50,0.966826140880585
"522","50","22","bay","6","3.tif",0,0,52,0.893841147422791
"523","50","22","bay","6","3.tif",0,0,54,0.954059183597565
"524","50","22","bay","6","3.tif",0,0,56,0.815609335899353
"525","50","22","bay","6","3.tif",0,0,58,0.659057676792145
"526","50","22","bay","6","3.tif",0,0,60,0.853863179683685
"527","50","22","bay","6","3.tif",0,0,62,0.657285749912262
"528","50","22","bay","6","3.tif",0,0,64,0.677212417125702
"529","50","22","bay","6","3.tif",0,0,66,0.651268303394318
"530","50","22","bay","6","3.tif",0,0,68,0.604047417640686
"531","50","22","bay","6","3.tif",0,0,70,0.574701130390167
"532","50","22","bay","6","3.tif",0,0,72,0.635596752166748
"533","50","22","bay","6","3.tif",0,0,74,0.536762893199921
"534","50","22","bay","6","3.tif",0,0,76,0.51988685131073
"535","50","22","bay","6","3.tif",0,0,78,0.474819660186768
"536","50","22","bay","6","3.tif",0,0,80,0.466775298118591
"537","50","22","bay","6","3.tif",0,0,82,0.518348157405853
"538","50","22","bay","6","3.tif",0,0,84,0.451724767684937
"539","50","22","bay","6","3.tif",0,0,86,0.473500907421112
"540","50","22","bay","6","3.tif",0,0,88,0.451473414897919
"541","50","22","bay","7","1.tif",0,0,90,0.556166648864746
"542","50","22","bay","7","1.tif",0,0,88,0.485304206609726
"543","50","22","bay","7","1.tif",0,0,86,0.486980885267258
"544","50","22","bay","7","1.tif",0,0,84,0.522294580936432
"545","50","22","bay","7","1.tif",0,0,82,0.538305401802063
"546","50","22","bay","7","1.tif",0,0,80,0.559021413326263
"547","50","22","bay","7","1.tif",0,0,78,0.584247708320618
"548","50","22","bay","7","1.tif",0,0,76,0.595931947231293
"549","50","22","bay","7","1.tif",0,0,74,0.736565709114075
"550","50","22","bay","7","1.tif",0,0,72,0.753727078437805
"551","50","22","bay","7","1.tif",0,0,70,0.740551590919495
"552","50","22","bay","7","1.tif",0,0,68,0.784465968608856
"553","50","22","bay","7","1.tif",0,0,66,1.09004366397858
"554","50","22","bay","7","1.tif",0,0,64,1.08420896530151
"555","50","22","bay","7","1.tif",0,0,62,1.08998370170593
"556","50","22","bay","7","1.tif",0,0,60,1.30618834495544
"557","50","22","bay","7","1.tif",0,0,58,1.49665677547455
"558","50","22","bay","7","1.tif",0,0,56,1.54251754283905
"559","50","22","bay","7","1.tif",0,0,54,1.5026181936264
"560","50","22","bay","7","1.tif",0,0,52,1.52328026294708
"561","50","22","bay","7","1.tif",0,0,50,1.80736994743347
"562","50","22","bay","7","1.tif",0,0,48,2.09560132026672
"563","50","22","bay","7","1.tif",0,0,46,2.04344177246094
"564","50","22","bay","7","1.tif",0,0,44,2.09668135643005
"565","50","22","bay","7","1.tif",0,0,42,2.3059549331665
"566","50","22","bay","7","1.tif",0,0,40,2.12381386756897
"567","50","22","bay","7","1.tif",0,0,38,2.23739290237427
"568","50","22","bay","7","1.tif",0,0,36,1.71159613132477
"569","50","22","bay","7","1.tif",0,0,34,1.17814576625824
"570","50","22","bay","7","1.tif",0,0,32,1.29338991641998
"571","50","22","bay","7","1.tif",0,0,30,1.12508797645569
"572","50","22","bay","7","1.tif",0,0,28,1.27487516403198
"573","50","22","bay","7","1.tif",0,0,26,1.47310078144073
"574","50","22","bay","7","1.tif",0,0,24,1.34547138214111
"575","50","22","bay","7","1.tif",0,0,22,1.29516577720642
"576","50","22","bay","7","1.tif",0,0,20,1.21024656295776
"577","50","22","bay","7","1.tif",0,0,18,1.24113953113556
"578","50","22","bay","7","1.tif",0,0,16,1.36159002780914
"579","50","22","bay","7","1.tif",0,0,14,1.3069943189621
"580","50","22","bay","7","1.tif",0,0,12,1.53077840805054
"581","50","22","bay","7","1.tif",0,0,10,1.62723505496979
"582","50","22","bay","7","1.tif",0,0,8,1.31645596027374
"583","50","22","bay","7","1.tif",0,0,6,1.41600739955902
"584","50","22","bay","7","1.tif",0,0,4,1.20694279670715
"585","50","22","bay","7","1.tif",0,0,2,1.4147744178772
"586","50","22","bay","7","1.tif",0,0,1.27222193825778e-13,1.37474966049194
"587","50","22","bay","7","1.tif",0,0,2,1.09907257556915
"588","50","22","bay","7","1.tif",0,0,4,1.12726831436157
"589","50","22","bay","7","1.tif",0,0,6,1.05332052707672
"590","50","22","bay","7","1.tif",0,0,8,0.961427807807922
"591","50","22","bay","7","1.tif",0,0,10,0.857520341873169
"592","50","22","bay","7","1.tif",0,0,12,1.02106583118439
"593","50","22","bay","7","1.tif",0,0,14,1.24340426921844
"594","50","22","bay","7","1.tif",0,0,16,1.38329327106476
"595","50","22","bay","7","1.tif",0,0,18,1.53811287879944
"596","50","22","bay","7","1.tif",0,0,20,1.46691811084747
"597","50","22","bay","7","1.tif",0,0,22,1.25876212120056
"598","50","22","bay","7","1.tif",0,0,24,1.13331389427185
"599","50","22","bay","7","1.tif",0,0,26,1.18296766281128
"600","50","22","bay","7","1.tif",0,0,28,1.5367785692215
"601","50","22","bay","7","1.tif",0,0,30,1.32004678249359
"602","50","22","bay","7","1.tif",0,0,32,1.40600526332855
"603","50","22","bay","7","1.tif",0,0,34,1.16493833065033
"604","50","22","bay","7","1.tif",0,0,36,1.01681482791901
"605","50","22","bay","7","1.tif",0,0,38,0.941531121730804
"606","50","22","bay","7","1.tif",0,0,40,0.882075250148773
"607","50","22","bay","7","1.tif",0,0,42,0.891810834407806
"608","50","22","bay","7","1.tif",0,0,44,0.930709779262543
"609","50","22","bay","7","1.tif",0,0,46,0.969214379787445
"610","50","22","bay","7","1.tif",0,0,48,1.04440152645111
"611","50","22","bay","7","1.tif",0,0,50,1.11416172981262
"612","50","22","bay","7","1.tif",0,0,52,1.02332282066345
"613","50","22","bay","7","1.tif",0,0,54,0.937501668930054
"614","50","22","bay","7","1.tif",0,0,56,0.880736708641052
"615","50","22","bay","7","1.tif",0,0,58,0.94183611869812
"616","50","22","bay","7","1.tif",0,0,60,0.856895506381989
"617","50","22","bay","7","1.tif",0,0,62,0.765178799629211
"618","50","22","bay","7","1.tif",0,0,64,0.7273970246315
"619","50","22","bay","7","1.tif",0,0,66,0.742488622665405
"620","50","22","bay","7","1.tif",0,0,68,0.718750357627869
"621","50","22","bay","7","1.tif",0,0,70,0.689590334892273
"622","50","22","bay","7","1.tif",0,0,72,0.651291608810425
"623","50","22","bay","7","1.tif",0,0,74,0.551564455032349
"624","50","22","bay","7","1.tif",0,0,76,0.546588778495789
"625","50","22","bay","7","1.tif",0,0,78,0.554570496082306
"626","50","22","bay","7","1.tif",0,0,80,0.508670806884766
"627","50","22","bay","7","1.tif",0,0,82,0.474565416574478
"628","50","22","bay","7","1.tif",0,0,84,0.488301128149033
"629","50","22","bay","7","1.tif",0,0,86,0.514287889003754
"630","50","22","bay","7","1.tif",0,0,88,0.488461405038834
"631","50","22","col","2","4.tif",0,0,90,0.574325919151306
"632","50","22","col","2","4.tif",0,0,88,0.471914023160934
"633","50","22","col","2","4.tif",0,0,86,0.492583602666855
"634","50","22","col","2","4.tif",0,0,84,0.560254871845245
"635","50","22","col","2","4.tif",0,0,82,0.629769384860992
"636","50","22","col","2","4.tif",0,0,80,0.732490301132202
"637","50","22","col","2","4.tif",0,0,78,0.786302328109741
"638","50","22","col","2","4.tif",0,0,76,0.913929522037506
"639","50","22","col","2","4.tif",0,0,74,1.05690228939056
"640","50","22","col","2","4.tif",0,0,72,1.20205414295197
"641","50","22","col","2","4.tif",0,0,70,1.26390266418457
"642","50","22","col","2","4.tif",0,0,68,1.43139410018921
"643","50","22","col","2","4.tif",0,0,66,1.64337539672852
"644","50","22","col","2","4.tif",0,0,64,1.50330698490143
"645","50","22","col","2","4.tif",0,0,62,1.60491621494293
"646","50","22","col","2","4.tif",0,0,60,1.93367564678192
"647","50","22","col","2","4.tif",0,0,58,1.95453727245331
"648","50","22","col","2","4.tif",0,0,56,1.73464059829712
"649","50","22","col","2","4.tif",0,0,54,1.64017248153687
"650","50","22","col","2","4.tif",0,0,52,2.22378635406494
"651","50","22","col","2","4.tif",0,0,50,1.80538392066956
"652","50","22","col","2","4.tif",0,0,48,1.32655715942383
"653","50","22","col","2","4.tif",0,0,46,1.60530436038971
"654","50","22","col","2","4.tif",0,0,44,1.52544009685516
"655","50","22","col","2","4.tif",0,0,42,1.48438954353333
"656","50","22","col","2","4.tif",0,0,40,1.40628969669342
"657","50","22","col","2","4.tif",0,0,38,1.51243019104004
"658","50","22","col","2","4.tif",0,0,36,1.5955638885498
"659","50","22","col","2","4.tif",0,0,34,1.43719398975372
"660","50","22","col","2","4.tif",0,0,32,1.11927580833435
"661","50","22","col","2","4.tif",0,0,30,1.04734218120575
"662","50","22","col","2","4.tif",0,0,28,1.20819795131683
"663","50","22","col","2","4.tif",0,0,26,1.47731876373291
"664","50","22","col","2","4.tif",0,0,24,1.20419478416443
"665","50","22","col","2","4.tif",0,0,22,1.39100074768066
"666","50","22","col","2","4.tif",0,0,20,1.14002847671509
"667","50","22","col","2","4.tif",0,0,18,1.09708166122437
"668","50","22","col","2","4.tif",0,0,16,0.997081696987152
"669","50","22","col","2","4.tif",0,0,14,1.0467449426651
"670","50","22","col","2","4.tif",0,0,12,1.1748743057251
"671","50","22","col","2","4.tif",0,0,10,1.18840408325195
"672","50","22","col","2","4.tif",0,0,8,0.909640431404114
"673","50","22","col","2","4.tif",0,0,6,1.00246024131775
"674","50","22","col","2","4.tif",0,0,4,1.22802698612213
"675","50","22","col","2","4.tif",0,0,2,1.48464393615723
"676","50","22","col","2","4.tif",0,0,1.27222193825778e-13,1.18130767345428
"677","50","22","col","2","4.tif",0,0,2,0.944614827632904
"678","50","22","col","2","4.tif",0,0,4,1.00875079631805
"679","50","22","col","2","4.tif",0,0,6,1.24641907215118
"680","50","22","col","2","4.tif",0,0,8,1.12226557731628
"681","50","22","col","2","4.tif",0,0,10,1.22146129608154
"682","50","22","col","2","4.tif",0,0,12,1.15896022319794
"683","50","22","col","2","4.tif",0,0,14,0.997410476207733
"684","50","22","col","2","4.tif",0,0,16,1.20063292980194
"685","50","22","col","2","4.tif",0,0,18,1.25231373310089
"686","50","22","col","2","4.tif",0,0,20,1.19651663303375
"687","50","22","col","2","4.tif",0,0,22,1.30074441432953
"688","50","22","col","2","4.tif",0,0,24,1.14897394180298
"689","50","22","col","2","4.tif",0,0,26,0.970258176326752
"690","50","22","col","2","4.tif",0,0,28,1.08285999298096
"691","50","22","col","2","4.tif",0,0,30,0.897543907165527
"692","50","22","col","2","4.tif",0,0,32,0.989351987838745
"693","50","22","col","2","4.tif",0,0,34,0.957945108413696
"694","50","22","col","2","4.tif",0,0,36,1.02064418792725
"695","50","22","col","2","4.tif",0,0,38,1.05644929409027
"696","50","22","col","2","4.tif",0,0,40,1.01162314414978
"697","50","22","col","2","4.tif",0,0,42,1.12399184703827
"698","50","22","col","2","4.tif",0,0,44,1.11077928543091
"699","50","22","col","2","4.tif",0,0,46,1.21883475780487
"700","50","22","col","2","4.tif",0,0,48,1.75502490997314
"701","50","22","col","2","4.tif",0,0,50,1.47537124156952
"702","50","22","col","2","4.tif",0,0,52,1.05364620685577
"703","50","22","col","2","4.tif",0,0,54,1.11719310283661
"704","50","22","col","2","4.tif",0,0,56,1.07381081581116
"705","50","22","col","2","4.tif",0,0,58,0.917339563369751
"706","50","22","col","2","4.tif",0,0,60,0.92596572637558
"707","50","22","col","2","4.tif",0,0,62,0.895652770996094
"708","50","22","col","2","4.tif",0,0,64,0.967779576778412
"709","50","22","col","2","4.tif",0,0,66,0.789351105690002
"710","50","22","col","2","4.tif",0,0,68,0.718738615512848
"711","50","22","col","2","4.tif",0,0,70,0.64282363653183
"712","50","22","col","2","4.tif",0,0,72,0.624239265918732
"713","50","22","col","2","4.tif",0,0,74,0.557203471660614
"714","50","22","col","2","4.tif",0,0,76,0.507601916790009
"715","50","22","col","2","4.tif",0,0,78,0.567794680595398
"716","50","22","col","2","4.tif",0,0,80,0.513557910919189
"717","50","22","col","2","4.tif",0,0,82,0.48334077000618
"718","50","22","col","2","4.tif",0,0,84,0.377248018980026
"719","50","22","col","2","4.tif",0,0,86,0.401365637779236
"720","50","22","col","2","4.tif",0,0,88,0.445193439722061
"721","50","22","col","3","3.tif",0,0,90,0.580330193042755
"722","50","22","col","3","3.tif",0,0,88,0.520892918109894
"723","50","22","col","3","3.tif",0,0,86,0.483425587415695
"724","50","22","col","3","3.tif",0,0,84,0.490476042032242
"725","50","22","col","3","3.tif",0,0,82,0.54457038640976
"726","50","22","col","3","3.tif",0,0,80,0.612795531749725
"727","50","22","col","3","3.tif",0,0,78,0.700828313827515
"728","50","22","col","3","3.tif",0,0,76,0.657219171524048
"729","50","22","col","3","3.tif",0,0,74,0.717855513095856
"730","50","22","col","3","3.tif",0,0,72,0.746093153953552
"731","50","22","col","3","3.tif",0,0,70,0.793103575706482
"732","50","22","col","3","3.tif",0,0,68,0.859791278839111
"733","50","22","col","3","3.tif",0,0,66,1.06903469562531
"734","50","22","col","3","3.tif",0,0,64,1.25655150413513
"735","50","22","col","3","3.tif",0,0,62,1.56904125213623
"736","50","22","col","3","3.tif",0,0,60,1.76109719276428
"737","50","22","col","3","3.tif",0,0,58,1.53822636604309
"738","50","22","col","3","3.tif",0,0,56,1.4936044216156
"739","50","22","col","3","3.tif",0,0,54,1.45357847213745
"740","50","22","col","3","3.tif",0,0,52,1.47673285007477
"741","50","22","col","3","3.tif",0,0,50,1.40975332260132
"742","50","22","col","3","3.tif",0,0,48,1.58203399181366
"743","50","22","col","3","3.tif",0,0,46,1.55292963981628
"744","50","22","col","3","3.tif",0,0,44,1.70807003974915
"745","50","22","col","3","3.tif",0,0,42,1.78578591346741
"746","50","22","col","3","3.tif",0,0,40,1.78779423236847
"747","50","22","col","3","3.tif",0,0,38,2.07241034507751
"748","50","22","col","3","3.tif",0,0,36,2.37778043746948
"749","50","22","col","3","3.tif",0,0,34,2.64748406410217
"750","50","22","col","3","3.tif",0,0,32,2.10671854019165
"751","50","22","col","3","3.tif",0,0,30,2.06119632720947
"752","50","22","col","3","3.tif",0,0,28,1.63336479663849
"753","50","22","col","3","3.tif",0,0,26,1.04690134525299
"754","50","22","col","3","3.tif",0,0,24,0.950245261192322
"755","50","22","col","3","3.tif",0,0,22,0.96585887670517
"756","50","22","col","3","3.tif",0,0,20,1.06946408748627
"757","50","22","col","3","3.tif",0,0,18,0.973931014537811
"758","50","22","col","3","3.tif",0,0,16,0.88826709985733
"759","50","22","col","3","3.tif",0,0,14,0.837530851364136
"760","50","22","col","3","3.tif",0,0,12,0.925772726535797
"761","50","22","col","3","3.tif",0,0,10,1.09189760684967
"762","50","22","col","3","3.tif",0,0,8,1.00614714622498
"763","50","22","col","3","3.tif",0,0,6,0.855199217796326
"764","50","22","col","3","3.tif",0,0,4,0.789779663085938
"765","50","22","col","3","3.tif",0,0,2,1.05259788036346
"766","50","22","col","3","3.tif",0,0,1.27222193825778e-13,1.54081976413727
"767","50","22","col","3","3.tif",0,0,2,1.25602877140045
"768","50","22","col","3","3.tif",0,0,4,1.06357300281525
"769","50","22","col","3","3.tif",0,0,6,1.12800014019012
"770","50","22","col","3","3.tif",0,0,8,1.30797970294952
"771","50","22","col","3","3.tif",0,0,10,1.27345287799835
"772","50","22","col","3","3.tif",0,0,12,1.19183135032654
"773","50","22","col","3","3.tif",0,0,14,0.935474872589111
"774","50","22","col","3","3.tif",0,0,16,0.834393441677094
"775","50","22","col","3","3.tif",0,0,18,0.913262009620667
"776","50","22","col","3","3.tif",0,0,20,0.780130684375763
"777","50","22","col","3","3.tif",0,0,22,0.789798200130463
"778","50","22","col","3","3.tif",0,0,24,0.757236063480377
"779","50","22","col","3","3.tif",0,0,26,0.888847708702087
"780","50","22","col","3","3.tif",0,0,28,0.959556698799133
"781","50","22","col","3","3.tif",0,0,30,1.06174826622009
"782","50","22","col","3","3.tif",0,0,32,1.0577404499054
"783","50","22","col","3","3.tif",0,0,34,1.11823332309723
"784","50","22","col","3","3.tif",0,0,36,1.21218347549438
"785","50","22","col","3","3.tif",0,0,38,1.24674761295319
"786","50","22","col","3","3.tif",0,0,40,1.28661334514618
"787","50","22","col","3","3.tif",0,0,42,1.25415372848511
"788","50","22","col","3","3.tif",0,0,44,1.23122477531433
"789","50","22","col","3","3.tif",0,0,46,1.45077121257782
"790","50","22","col","3","3.tif",0,0,48,1.27801549434662
"791","50","22","col","3","3.tif",0,0,50,1.18225932121277
"792","50","22","col","3","3.tif",0,0,52,1.04570496082306
"793","50","22","col","3","3.tif",0,0,54,1.09631443023682
"794","50","22","col","3","3.tif",0,0,56,1.13061249256134
"795","50","22","col","3","3.tif",0,0,58,1.15839409828186
"796","50","22","col","3","3.tif",0,0,60,1.10855162143707
"797","50","22","col","3","3.tif",0,0,62,1.15043139457703
"798","50","22","col","3","3.tif",0,0,64,1.04835498332977
"799","50","22","col","3","3.tif",0,0,66,1.075599193573
"800","50","22","col","3","3.tif",0,0,68,0.948998332023621
"801","50","22","col","3","3.tif",0,0,70,0.807865917682648
"802","50","22","col","3","3.tif",0,0,72,0.736192941665649
"803","50","22","col","3","3.tif",0,0,74,0.624045014381409
"804","50","22","col","3","3.tif",0,0,76,0.751560151576996
"805","50","22","col","3","3.tif",0,0,78,0.806955218315125
"806","50","22","col","3","3.tif",0,0,80,0.665461361408234
"807","50","22","col","3","3.tif",0,0,82,0.530472159385681
"808","50","22","col","3","3.tif",0,0,84,0.583115220069885
"809","50","22","col","3","3.tif",0,0,86,0.6272252202034
"810","50","22","col","3","3.tif",0,0,88,0.599906384944916
"811","50","22","col","4","2.tif",0,0,90,0.465381473302841
"812","50","22","col","4","2.tif",0,0,88,0.409271359443665
"813","50","22","col","4","2.tif",0,0,86,0.400284439325333
"814","50","22","col","4","2.tif",0,0,84,0.411618292331696
"815","50","22","col","4","2.tif",0,0,82,0.399767369031906
"816","50","22","col","4","2.tif",0,0,80,0.398052006959915
"817","50","22","col","4","2.tif",0,0,78,0.401446610689163
"818","50","22","col","4","2.tif",0,0,76,0.375790029764175
"819","50","22","col","4","2.tif",0,0,74,0.575578391551971
"820","50","22","col","4","2.tif",0,0,72,0.798166811466217
"821","50","22","col","4","2.tif",0,0,70,0.856378793716431
"822","50","22","col","4","2.tif",0,0,68,1.30480492115021
"823","50","22","col","4","2.tif",0,0,66,1.53152334690094
"824","50","22","col","4","2.tif",0,0,64,1.25016665458679
"825","50","22","col","4","2.tif",0,0,62,1.08131909370422
"826","50","22","col","4","2.tif",0,0,60,0.967672765254974
"827","50","22","col","4","2.tif",0,0,58,0.903699576854706
"828","50","22","col","4","2.tif",0,0,56,0.999840617179871
"829","50","22","col","4","2.tif",0,0,54,1.10591530799866
"830","50","22","col","4","2.tif",0,0,52,1.17817163467407
"831","50","22","col","4","2.tif",0,0,50,1.14631235599518
"832","50","22","col","4","2.tif",0,0,48,1.06139099597931
"833","50","22","col","4","2.tif",0,0,46,1.15151739120483
"834","50","22","col","4","2.tif",0,0,44,1.08261859416962
"835","50","22","col","4","2.tif",0,0,42,1.23274385929108
"836","50","22","col","4","2.tif",0,0,40,1.39819848537445
"837","50","22","col","4","2.tif",0,0,38,1.12629294395447
"838","50","22","col","4","2.tif",0,0,36,0.942153453826904
"839","50","22","col","4","2.tif",0,0,34,0.784275114536285
"840","50","22","col","4","2.tif",0,0,32,0.873175978660583
"841","50","22","col","4","2.tif",0,0,30,1.0633989572525
"842","50","22","col","4","2.tif",0,0,28,0.906194448471069
"843","50","22","col","4","2.tif",0,0,26,0.963508605957031
"844","50","22","col","4","2.tif",0,0,24,0.830783903598785
"845","50","22","col","4","2.tif",0,0,22,0.732369661331177
"846","50","22","col","4","2.tif",0,0,20,0.720489263534546
"847","50","22","col","4","2.tif",0,0,18,0.716546654701233
"848","50","22","col","4","2.tif",0,0,16,0.700474321842194
"849","50","22","col","4","2.tif",0,0,14,0.795567989349365
"850","50","22","col","4","2.tif",0,0,12,0.825001358985901
"851","50","22","col","4","2.tif",0,0,10,0.677722990512848
"852","50","22","col","4","2.tif",0,0,8,0.793041706085205
"853","50","22","col","4","2.tif",0,0,6,0.847347736358643
"854","50","22","col","4","2.tif",0,0,4,0.923950433731079
"855","50","22","col","4","2.tif",0,0,2,0.920503437519073
"856","50","22","col","4","2.tif",0,0,1.27222193825778e-13,1.18164813518524
"857","50","22","col","4","2.tif",0,0,2,1.44847238063812
"858","50","22","col","4","2.tif",0,0,4,1.66835081577301
"859","50","22","col","4","2.tif",0,0,6,1.4652704000473
"860","50","22","col","4","2.tif",0,0,8,1.36716341972351
"861","50","22","col","4","2.tif",0,0,10,1.57773435115814
"862","50","22","col","4","2.tif",0,0,12,1.46329128742218
"863","50","22","col","4","2.tif",0,0,14,1.42368876934052
"864","50","22","col","4","2.tif",0,0,16,1.46101713180542
"865","50","22","col","4","2.tif",0,0,18,1.40625154972076
"866","50","22","col","4","2.tif",0,0,20,1.13975632190704
"867","50","22","col","4","2.tif",0,0,22,1.42767584323883
"868","50","22","col","4","2.tif",0,0,24,1.8709899187088
"869","50","22","col","4","2.tif",0,0,26,1.81917154788971
"870","50","22","col","4","2.tif",0,0,28,1.83501350879669
"871","50","22","col","4","2.tif",0,0,30,2.11729693412781
"872","50","22","col","4","2.tif",0,0,32,1.96744537353516
"873","50","22","col","4","2.tif",0,0,34,1.90974140167236
"874","50","22","col","4","2.tif",0,0,36,2.03944516181946
"875","50","22","col","4","2.tif",0,0,38,2.24639487266541
"876","50","22","col","4","2.tif",0,0,40,2.46735262870789
"877","50","22","col","4","2.tif",0,0,42,2.33080625534058
"878","50","22","col","4","2.tif",0,0,44,1.73943912982941
"879","50","22","col","4","2.tif",0,0,46,1.52374589443207
"880","50","22","col","4","2.tif",0,0,48,1.42210590839386
"881","50","22","col","4","2.tif",0,0,50,1.72225069999695
"882","50","22","col","4","2.tif",0,0,52,1.8781670331955
"883","50","22","col","4","2.tif",0,0,54,1.80992269515991
"884","50","22","col","4","2.tif",0,0,56,1.64001631736755
"885","50","22","col","4","2.tif",0,0,58,1.69645702838898
"886","50","22","col","4","2.tif",0,0,60,1.13182020187378
"887","50","22","col","4","2.tif",0,0,62,0.986042141914368
"888","50","22","col","4","2.tif",0,0,64,0.971386432647705
"889","50","22","col","4","2.tif",0,0,66,0.867825627326965
"890","50","22","col","4","2.tif",0,0,68,0.802013695240021
"891","50","22","col","4","2.tif",0,0,70,0.761114537715912
"892","50","22","col","4","2.tif",0,0,72,0.695014715194702
"893","50","22","col","4","2.tif",0,0,74,0.615432798862457
"894","50","22","col","4","2.tif",0,0,76,0.510386645793915
"895","50","22","col","4","2.tif",0,0,78,0.491427361965179
"896","50","22","col","4","2.tif",0,0,80,0.492047369480133
"897","50","22","col","4","2.tif",0,0,82,0.427687972784042
"898","50","22","col","4","2.tif",0,0,84,0.37452158331871
"899","50","22","col","4","2.tif",0,0,86,0.395135194063187
"900","50","22","col","4","2.tif",0,0,88,0.381630659103394
"901","50","22","col","5","1.tif",0,0,90,0.628664433956146
"902","50","22","col","5","1.tif",0,0,88,0.526012420654297
"903","50","22","col","5","1.tif",0,0,86,0.560819625854492
"904","50","22","col","5","1.tif",0,0,84,0.655684232711792
"905","50","22","col","5","1.tif",0,0,82,0.689809679985046
"906","50","22","col","5","1.tif",0,0,80,0.624154686927795
