image,segment_id,length,direction,start_x,start_y,end_x,end_y,apex_id,intensity,intensity_ratio,diameter,rep_x,rep_y
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,b61a6a64-20fb-4aa9-91f5-6292185a52cb,24.596748,26.565063867,860,857,849,879,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,81e29de0-561d-4526-b422-3f0c9d3c546c,39.623226,47.0454134141,791,858,762,885,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e25f0a8c-71e5-4487-85d6-6da36349630a,119.2057,3.3664629549,1597,859,1590,978,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e25d690b-b68e-4163-9757-daf45db57003,26.476404,79.1144902844,600,860,574,865,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,db800776-d922-4b59-a1f1-967cb0129eca,72.615425,22.680572728,522,863,550,930,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,6d8bf0df-710d-43ac-867d-099be809ce49,40.5216,74.2488274442,650,863,611,874,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,b6a8f2d4-5236-4ef0-a256-3d395c37fea4,22.671568,41.42367732,1112,866,1127,883,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,17ea702a-5e42-4759-aa5d-143d504d8048,30.528675,58.3925023049,703,867,677,883,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,f3132587-39e6-4de7-910b-87fb9ee7bda3,51.894123,25.0835958361,676,875,654,922,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,c07b7129-0dd6-4b4b-b48c-f377900482e2,78.84795,15.4463095667,1290,875,1311,951,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e101add6-e73d-4f5f-92ba-c7c2f7b18c8d,44.011364,21.3179226678,1299,876,1315,917,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,3eb69711-4059-49c3-a906-de3459cf9d2b,29.427877,9.7824148121,738,877,733,906,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,a16a677f-87e8-4652-94df-1009a98abf33,107.42439,61.0490087599,668,880,574,932,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,2e985f38-dd20-416d-9cbd-14709bf02b4d,23.70654,62.3540270503,791,884,812,895,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,80fe11e7-5a48-4ed0-ba4b-b81b4e2c1f43,66.46804,45.0000039841,835,885,788,932,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1d0ed01d-879d-46e7-be76-b3250f1f6267,18.601076,53.7461568389,761,886,746,897,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,0ec8018d-4438-4121-a05c-451ecafc0d2d,22.203604,35.8376480885,1148,887,1161,905,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d2ccddd5-c3de-44a0-aa4c-9323335b7522,23.769728,22.249012689,1456,896,1447,918,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,b7302950-0e9e-4129-8b98-b7d969f3e384,25.632011,20.5560546806,888,901,879,925,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,387665b8-fdac-4435-8ae4-bfcca18ad682,45.79301,58.3925023049,1410,902,1371,926,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,23aabbc2-dae6-4b24-a867-cf7ccc52f4f3,26.400757,37.303951733,839,903,823,924,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,a7d3c3f3-a9ad-4546-83c4-5ecfea805077,28.460499,18.4349530942,736,908,727,935,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,31e15353-2086-4c7c-8261-ce35bb1fdd3d,23.345236,80.1341842524,430,912,453,916,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d87acc08-90c8-4230-8032-7cd4998b68cd,34,28.0724866169,733,912,717,942,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,19db44b0-d094-49fe-b35e-a4c9d7b8644a,21.470911,62.2414641663,878,912,859,922,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,36ab948e-821c-42c8-aa00-005bda476344,38.209946,6.0090085032,749,913,745,951,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e6721691-0dec-4347-88cb-b97621ef7e68,21.931713,43.152398199,984,915,999,931,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,9106b10a-a766-42f2-98f5-c5d033fa66bd,78.64477,41.3915330833,983,916,931,975,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,4311713c-44d8-4bcb-a260-bd793401b0dd,32.55764,10.6196594006,1558,919,1552,951,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,bf337a40-e7ed-4277-9e08-155a4d29c51b,37.44329,34.1144733231,649,923,670,954,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,fd55d038-88ca-4816-a290-1fdce265a2dd,25.70992,76.5042515308,573,927,548,933,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,3a82581b-6e5a-4370-be13-a058dd1d934d,23.259407,64.5366536143,1112,931,1091,941,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,b6172ece-cc4e-4f14-ad7b-ed60f19b3c50,80.13114,29.1240625415,774,936,735,1006,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,3bd32029-878b-4ac1-82ad-43e2e312dbeb,24.758837,43.3634237236,1182,938,1199,956,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,8b27ffe2-085e-47ea-8631-a833e9a52010,61.741398,24.9047541628,316,939,290,995,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d8807995-e9d6-4aee-a642-231432bea62c,35.735138,17.9279085375,1313,939,1324,973,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,80baab61-c247-4329-9b5b-a0b015654dfc,35.735138,17.927907171,1336,940,1325,974,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,2b52a0b3-625c-46ee-8dfa-7cef4b7e63b4,55.578773,8.2758950137,1210,942,1218,997,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,c443f55b-24d5-4311-b74f-a759531c93e4,44.011364,21.3179213013,725,943,709,984,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,85e08516-178e-460c-af67-a72f80a362ba,38.8973,17.9691341928,717,944,705,981,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5ec492e2-4521-4556-bee8-fa35f1ed7489,26.305893,81.2538284758,643,950,617,954,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,07b17b29-c75b-4225-9ca9-f3b0b751df5e,63.788715,9.0193201238,1311,952,1321,1015,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,7dcb7a9f-d85f-4190-b14e-681a57641763,16.40122,52.4314000652,813,955,800,965,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,b69c48ae-e828-41ff-ac76-60b6352d0ead,29.732138,42.2736929957,1615,956,1595,978,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,08fb5ef2-766b-4ad2-8ca9-4bc59973ab24,40.804413,36.0273634229,1637,956,1661,989,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,cea8ee36-1714-4bff-86d2-0ab11faad490,58.258045,39.4278127158,799,961,762,1006,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,05c6420b-356d-4399-8a60-32482657de91,27.313,23.7494973331,1007,963,1018,988,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,efd08954-6178-41f4-9cb3-0e80a71de7a9,31.622776,18.4349544607,905,964,915,994,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1aa2ab20-f3ee-4e0a-acfd-cf364f967c39,29.832869,13.5704390923,1054,968,1061,997,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,024721a7-d428-446a-9b07-4b58345d3d06,18.384777,67.6198693075,1254,968,1237,975,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,97f23409-bce0-4a37-9edc-e9eac5515ff9,29.274563,7.8533248702,1324,975,1328,1004,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,52c9348d-9f85-4742-be11-bb0b899f1fd7,20.880613,16.699239468,1595,979,1601,999,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,26597043-db48-4e99-b5ff-ac5a1c2c9a12,51.264023,20.5560546806,708,983,690,1031,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,48a61f3a-05f5-4fa6-baad-0d47a5db1fb1,22.36068,63.4349454676,714,983,734,993,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,f0ae602c-14c8-4153-9a56-e2a4ab415de8,38.8973,46.0416228594,1170,988,1198,1015,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d635f541-0f68-4e1c-9812-2cfcd8e18f79,28.460499,18.4349544607,1017,989,1026,1016,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,34526296-43c2-4c64-92b7-07da70b7ab64,33.955853,76.3730176426,1061,996,1094,1004,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,09f843fa-57b3-42ec-8747-aeca3dfd910b,14.142136,45.0000039841,1611,999,1601,1009,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,005ef9a6-dc84-48ad-bc0f-554b47e9e7c8,26.41969,29.4759006125,1236,1000,1249,1023,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,75d52bf4-abb4-4f96-b804-6eaa537eaa71,14.764823,61.6992427689,1685,1000,1672,1007,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d100d402-1cb3-4864-8ac9-11b2f513de4e,38.600517,73.442933424,651,1002,614,1013,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,8a45cd8a-f2e5-4b38-9ec8-d4e0e1440c07,17.464249,23.6293665995,289,1003,282,1019,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1ee2b3a9-3482-4f5b-9dda-a45b4d5a6bd6,37.576588,25.2011297313,688,1007,672,1041,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d38e9a8c-18d0-4c93-9cc7-98bd6910daa2,24.839485,40.1009141981,747,1007,731,1026,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1092838f-ea80-4ce5-873d-1b92a2a1b8a5,42.190044,31.4295792354,1235,1007,1213,1043,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e8ab9a97-6052-490e-9d0c-4bd5994b254a,81.706795,21.5409693254,1329,1009,1359,1085,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,ff700896-4a35-4695-9c6c-f50dda5d7f41,71.693794,30.1413796037,1604,1010,1640,1072,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,93fbfaca-a437-489b-ba7b-1776349b67ea,47.201694,36.3843623839,895,1015,867,1053,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5b4c170a-3fca-4ffe-9877-d2c84fda8f50,38.600517,73.4429211301,531,1018,568,1029,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,02d5770c-08d2-47b8-8e93-4e9d46173493,28.79236,20.3231465963,1321,1018,1331,1045,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,68f32cfe-37e1-4464-b720-d844ba7f80b3,17.029387,49.7636374584,1492,1018,1479,1029,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,2d50cde6-d9f6-4c24-82aa-420bc86c44ec,40.804413,36.0273634229,770,1022,794,1055,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,2cfad17f-9788-4c80-aab0-f0928511ab4a,36.40055,52.8152840173,617,1026,588,1048,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,a79e2702-f26e-4121-87db-5bacc23f1a05,55.605755,37.6942287422,722,1029,688,1073,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,9e90cbaf-a394-40c6-8cc5-202fe43e7d54,21.931713,24.2277471788,729,1029,738,1049,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,67eff3b5-e818-4bc8-8e9a-4107fdcb283a,43.931767,78.1784948209,858,1029,815,1038,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,443185ec-9ab5-4bd4-8911-dde416cb3e5c,33.526108,17.3540360434,1025,1029,1035,1061,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,cca2eab2-c0c0-4ca4-828f-c5a96dc17016,102.64989,42.2361419822,1678,1029,1747,1105,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,234b44ff-ac8e-494d-b144-ce4398e17097,17.464249,13.2405122681,1480,1030,1476,1047,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,875b8a79-c004-46a4-8e29-348f1fa8e130,89.050545,12.3194489647,919,1031,938,1118,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,55237e5f-e336-40e7-961b-fdd0d6b746fe,27.294687,8.4269787982,723,1032,727,1059,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,6a7c03d1-5867-4fb9-b141-ef55a89a2455,38.078865,29.9315015509,1005,1039,1024,1072,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,49ebf490-9645-4ebb-a5a5-9cfa0586787f,25.553865,30.5792206838,672,1044,659,1066,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e7ad5d47-0426-4752-bd41-8ecaa1e6af4e,24.04163,44.9999916902,1218,1044,1235,1061,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e6207ac0-1c84-451b-945b-dc19914328f3,46.69047,43.2643040183,1218,1046,1250,1080,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,01ed1356-e1b9-4aff-94f3-3aac54c065cb,58.855755,9.7824161786,739,1051,749,1109,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,431bd0a8-8f19-4b79-8750-7e86d7b8e875,30.870699,24.9047541628,738,1052,725,1080,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,573e75ad-fc1d-443e-a4f5-92cfd7d80773,27.89265,75.4655436826,658,1055,631,1062,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,077dd93a-70aa-48fe-a4d1-8d4dae33ed77,34.828148,39.1736477164,581,1058,559,1085,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,4f3131e6-b3a9-4633-976f-c2628274d07c,19.79899,45.0000039841,621,1065,607,1079,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,c90bf4e6-709e-4c85-a524-a3afe939cf07,25.317978,80.9097385723,662,1065,687,1069,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e4bac075-e040-4889-bef1-8427ab90f00a,66.189125,26.9521716684,661,1067,631,1126,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,700295e7-5b5e-4e73-a69e-b23b812f1e19,21.931713,43.1523831721,711,1067,696,1083,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,423b1760-b0c7-413c-8204-e83ae94b9a19,33.37664,8.6156545773,1042,1067,1037,1100,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,621103a3-04bc-463e-bb09-d96f6c16fef1,58.60034,25.2531498185,1265,1074,1290,1127,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,713bc4d3-0635-488a-8571-4706ba506a67,130.24976,7.9434820007,693,1076,675,1205,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,0bc5de82-f266-4d20-9b61-db4937e2eb7c,18.384777,22.3801263668,843,1077,850,1094,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,84fae0ff-2dc2-4fae-99e0-b324ad230da3,24.698177,58.2405319623,1358,1086,1379,1099,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,993db1de-8aac-4f81-88ab-0f6ffa98e217,41.677334,30.2564273101,1287,1087,1308,1123,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d0fdeef3-0f65-48f4-abf0-173747bc6da0,90.24966,15.4221580178,1356,1087,1380,1174,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,acf05e43-e167-4813-aec1-500e20e58e65,33.600594,36.528861866,556,1088,536,1115,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1cb14ce1-1c9f-4285-8731-434a8126b3fd,51.62364,21.5953089439,652,1093,633,1141,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,f216fbff-8035-41ef-b14d-c1af42bd568b,37.107952,75.9637527075,573,1096,609,1105,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,205275d2-4ad5-4215-a937-f2cf7df482a2,30.413813,46.3322187213,572,1097,550,1118,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,cc82d79e-907d-4313-bc56-a407f2124448,39.39543,23.9624885857,779,1097,763,1133,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,edd46593-882d-44ba-94ba-0861c60d302c,47.010635,29.2913748554,244,1108,221,1149,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,a78fd8a4-c92d-4fee-a031-d1fbca9f840c,30.675724,19.0256018993,851,1108,861,1137,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,06173c78-91ee-4cf7-a61a-f555a5fe19d4,22.203604,54.1623352919,1312,1110,1330,1123,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,76eb3396-ee16-4bef-a821-0cc5d507e564,42.72002,69.4439396272,747,1111,707,1126,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,492c8dcb-ca33-4f8a-ab4c-725de40383f5,38.118237,4.5139907434,1035,1111,1038,1149,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,6c2926a5-7e00-4bce-a2b2-01be74337ef9,25.96151,15.6422526671,1030,1116,1023,1141,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,ecc29da6-77e0-4626-a986-4ef579b38f53,23.323807,30.9637617005,1340,1123,1352,1143,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e93f271d-0172-4982-b526-fa268f0626fc,16.552946,64.9831020992,1339,1124,1324,1131,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,c6d04b0a-b3df-42ae-9ef2-d5100c91f297,101.59232,20.754075525,676,1125,640,1220,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5bcfb977-66cd-4abc-b403-19f67351c3e4,18.027756,33.6900713224,638,1126,628,1141,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5a3e8edf-3f70-4398-87dc-ffd760791fab,21.377558,79.2157136879,672,1127,651,1131,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,6a9f9458-e5f2-44e8-b8ce-97c6951b65a7,55.03635,24.7024180054,935,1131,958,1181,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5eb191e3-acff-4091-875a-ac15573f4426,28.284271,45.0000039841,1264,1139,1244,1159,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,cb6e96e8-fbd2-49a4-a713-31212f85e016,25.059929,28.6104610031,1292,1142,1304,1164,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,0e3d7f3c-7f55-45f9-8800-f4f2faf12ea3,70.34202,14.8264821934,639,1145,621,1213,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,14ec34d4-a46b-4379-9248-90ae2508189f,25.179358,6.8427833556,862,1147,859,1172,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,e082e759-f028-486f-ac8f-67d75fea6b86,75.74299,47.6754164027,212,1156,156,1207,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,8ce32342-d95f-424c-8eba-dd5c22073b6e,24.207438,51.709832927,731,1163,750,1178,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,545c21ba-58d7-4225-8171-eae28aa45df6,32.55764,42.5104423792,751,1164,773,1188,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,f1efb526-aae4-4c2b-855c-6c98113a6241,53.823788,35.1664303719,1237,1164,1206,1208,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,75c616f7-6edb-4ba7-ab5a-0a18a6c9f6c8,78.10249,39.8055781849,1305,1164,1355,1224,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,602626df-b33b-40e0-990e-c2715e3ea3b6,98.270035,31.2637436089,1630,1165,1681,1249,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,af3e2d42-2a5c-4cfd-b4f2-94e53b72205d,26.172504,6.5819534581,1305,1166,1308,1192,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,75ab02d4-0849-4f3c-9956-8cea6c87b699,79.397736,40.9143910948,1331,1171,1383,1231,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,bf3fbf79-e85e-4764-bb91-494941f86b20,59.5063,24.8423822418,1369,1171,1394,1225,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,b2bf89dd-5e19-49ab-9a2b-53507ecf47d1,20.615528,75.9637527075,858,1173,878,1178,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,bc729ca2-0643-41ed-8e69-55621f397535,101.17806,42.9974621878,1119,1173,1188,1247,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,1ebf46d1-e256-4259-8b33-60b7d1415ff0,26.683329,77.0053838767,903,1182,929,1188,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,981bc3d4-fe5e-45c2-b9bd-085f00d1efdb,209.15306,20.4277837279,642,1183,569,1379,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,d1d27201-0831-4d13-b98e-75f43286e7e6,36.345562,82.0928625738,499,1186,463,1191,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,5f9cd207-a82a-493e-85b5-98c256a5ad21,140.60228,5.3051165281,858,1187,845,1327,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,58dac5ca-e10b-4570-8f5b-4e444a2cc566,24.839485,40.1009141981,1034,1187,1018,1206,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,15883e53-27ff-4510-b9d3-8fb7c572c95f,38.8973,46.0416228594,826,1188,854,1215,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,3e6c4cf4-e446-449d-8686-9b99229b7596,69.12308,14.2372827548,1314,1193,1297,1260,-1,-1,-1,-1,-1,-1
57-ZAT12-5-R24-SR1-FLT542-C-AQ1.tif,ef9e2b46-50f6-4078-aa8c-a4b03f5e12ac,30.232433,34.2156953602,747,1198,730,1223,-1,-1,-1,-1,-1,-1
