"","experiment","das","phosphorus","plant","aq","x","y","angle","count"
"959","53","22","low","6","6.tif",0,0,26,0.9463099241
"960","53","22","low","6","6.tif",0,0,28,1.0638849735
"961","53","22","low","6","6.tif",0,0,30,1.4464309216
"962","53","22","low","6","6.tif",0,0,32,1.7083009481
"963","53","22","low","6","6.tif",0,0,34,1.6962954998
"964","53","22","low","6","6.tif",0,0,36,1.7914732695
"965","53","22","low","6","6.tif",0,0,38,2.103246212
"966","53","22","low","6","6.tif",0,0,40,2.3198816776
"967","53","22","low","6","6.tif",0,0,42,2.3931753635
"968","53","22","low","6","6.tif",0,0,44,2.4390234947
"969","53","22","low","6","6.tif",0,0,46,2.3066482544
"970","53","22","low","6","6.tif",0,0,48,2.49949646
"971","53","22","low","6","6.tif",0,0,50,2.3897852898
"972","53","22","low","6","6.tif",0,0,52,2.6350684166
"973","53","22","low","6","6.tif",0,0,54,2.4994313717
"974","53","22","low","6","6.tif",0,0,56,2.038223505
"975","53","22","low","6","6.tif",0,0,58,1.6187176704
"976","53","22","low","6","6.tif",0,0,60,1.5300174952
"977","53","22","low","6","6.tif",0,0,62,1.4949846268
"978","53","22","low","6","6.tif",0,0,64,1.3012651205
"979","53","22","low","6","6.tif",0,0,66,1.0081771612
"980","53","22","low","6","6.tif",0,0,68,0.973910749
"981","53","22","low","6","6.tif",0,0,70,0.9204970598
"982","53","22","low","6","6.tif",0,0,72,0.8945996165
"983","53","22","low","6","6.tif",0,0,74,0.787776351
"984","53","22","low","6","6.tif",0,0,76,0.8912953734
"985","53","22","low","6","6.tif",0,0,78,0.8728042245
"986","53","22","low","6","6.tif",0,0,80,0.8134230971
"987","53","22","low","6","6.tif",0,0,82,0.6422771811
"988","53","22","low","6","6.tif",0,0,84,0.572869122
"989","53","22","low","6","6.tif",0,0,86,0.5521831512
"990","53","22","low","6","6.tif",0,0,88,0.3950971961
"991","53","27","high","1","1.tif",0,0,90,0.7131693959
"992","53","27","high","1","1.tif",0,0,88,0.5672892332
"993","53","27","high","1","1.tif",0,0,86,0.6049493551
"994","53","27","high","1","1.tif",0,0,84,0.5632061958
"995","53","27","high","1","1.tif",0,0,82,0.5149087906
"996","53","27","high","1","1.tif",0,0,80,0.5870023966
"997","53","27","high","1","1.tif",0,0,78,0.5655757189
"998","53","27","high","1","1.tif",0,0,76,0.6453877687
"999","53","27","high","1","1.tif",0,0,74,0.6770046949
"1000","53","27","high","1","1.tif",0,0,72,0.7616525292
"1001","53","27","high","1","1.tif",0,0,70,0.7231220603
"1002","53","27","high","1","1.tif",0,0,68,0.7782637477
"1003","53","27","high","1","1.tif",0,0,66,0.7172825336
"1004","53","27","high","1","1.tif",0,0,64,0.787648201
"1005","53","27","high","1","1.tif",0,0,62,0.8118981719
"1006","53","27","high","1","1.tif",0,0,60,0.8482194543
"1007","53","27","high","1","1.tif",0,0,58,0.9090169668
"1008","53","27","high","1","1.tif",0,0,56,1.0226783752
"1009","53","27","high","1","1.tif",0,0,54,1.0130296946
"1010","53","27","high","1","1.tif",0,0,52,1.1406475306
"1011","53","27","high","1","1.tif",0,0,50,1.3583372831
"1012","53","27","high","1","1.tif",0,0,48,1.294985652
"1013","53","27","high","1","1.tif",0,0,46,1.3066693544
"1014","53","27","high","1","1.tif",0,0,44,1.4240599871
"1015","53","27","high","1","1.tif",0,0,42,1.4521104097
"1016","53","27","high","1","1.tif",0,0,40,1.3135173321
"1017","53","27","high","1","1.tif",0,0,38,1.2404119968
"1018","53","27","high","1","1.tif",0,0,36,1.3523859978
"1019","53","27","high","1","1.tif",0,0,34,1.6328004599
"1020","53","27","high","1","1.tif",0,0,32,1.6427462101
"1021","53","27","high","1","1.tif",0,0,30,1.759296298
"1022","53","27","high","1","1.tif",0,0,28,1.646178484
"1023","53","27","high","1","1.tif",0,0,26,1.6880155802
"1024","53","27","high","1","1.tif",0,0,24,1.6894632578
"1025","53","27","high","1","1.tif",0,0,22,1.6606757641
"1026","53","27","high","1","1.tif",0,0,20,1.9726155996
"1027","53","27","high","1","1.tif",0,0,18,2.2809960842
"1028","53","27","high","1","1.tif",0,0,16,2.0899350643
"1029","53","27","high","1","1.tif",0,0,14,1.7839781046
"1030","53","27","high","1","1.tif",0,0,12,1.6466983557
"1031","53","27","high","1","1.tif",0,0,10,1.3619365692
"1032","53","27","high","1","1.tif",0,0,8,1.2246176004
"1033","53","27","high","1","1.tif",0,0,6,1.2152192593
"1034","53","27","high","1","1.tif",0,0,4,1.3136804104
"1035","53","27","high","1","1.tif",0,0,2,1.3295545578
"1036","53","27","high","1","1.tif",0,0,1.27222193825778e-13,1.7492656708
"1037","53","27","high","1","1.tif",0,0,2,1.5886358023
"1038","53","27","high","1","1.tif",0,0,4,1.4446541071
"1039","53","27","high","1","1.tif",0,0,6,1.2872732878
"1040","53","27","high","1","1.tif",0,0,8,1.4977418184
"1041","53","27","high","1","1.tif",0,0,10,1.4764453173
"1042","53","27","high","1","1.tif",0,0,12,1.3679426908
"1043","53","27","high","1","1.tif",0,0,14,1.0646349192
"1044","53","27","high","1","1.tif",0,0,16,1.0954660177
"1045","53","27","high","1","1.tif",0,0,18,1.2044886351
"1046","53","27","high","1","1.tif",0,0,20,1.2939244509
"1047","53","27","high","1","1.tif",0,0,22,1.487380743
"1048","53","27","high","1","1.tif",0,0,24,1.2328807116
"1049","53","27","high","1","1.tif",0,0,26,1.1544108391
"1050","53","27","high","1","1.tif",0,0,28,1.0073335171
"1051","53","27","high","1","1.tif",0,0,30,1.0424158573
"1052","53","27","high","1","1.tif",0,0,32,1.096088171
"1053","53","27","high","1","1.tif",0,0,34,1.2293629646
"1054","53","27","high","1","1.tif",0,0,36,1.2215322256
"1055","53","27","high","1","1.tif",0,0,38,1.1425608397
"1056","53","27","high","1","1.tif",0,0,40,1.2075009346
"1057","53","27","high","1","1.tif",0,0,42,1.1701654196
"1058","53","27","high","1","1.tif",0,0,44,1.1152808666
"1059","53","27","high","1","1.tif",0,0,46,1.0712445974
"1060","53","27","high","1","1.tif",0,0,48,1.1816209555
"1061","53","27","high","1","1.tif",0,0,50,1.1039693356
"1062","53","27","high","1","1.tif",0,0,52,1.1005982161
"1063","53","27","high","1","1.tif",0,0,54,1.1036375761
"1064","53","27","high","1","1.tif",0,0,56,1.0701807737
"1065","53","27","high","1","1.tif",0,0,58,1.0191346407
"1066","53","27","high","1","1.tif",0,0,60,1.0774614811
"1067","53","27","high","1","1.tif",0,0,62,0.8239605427
"1068","53","27","high","1","1.tif",0,0,64,0.658829689
"1069","53","27","high","1","1.tif",0,0,66,0.6582353711
"1070","53","27","high","1","1.tif",0,0,68,0.6205079556
"1071","53","27","high","1","1.tif",0,0,70,0.6315570474
"1072","53","27","high","1","1.tif",0,0,72,0.5610502958
"1073","53","27","high","1","1.tif",0,0,74,0.5291083455
"1074","53","27","high","1","1.tif",0,0,76,0.5675044656
"1075","53","27","high","1","1.tif",0,0,78,0.5476337075
"1076","53","27","high","1","1.tif",0,0,80,0.5407493711
"1077","53","27","high","1","1.tif",0,0,82,0.5819321871
"1078","53","27","high","1","1.tif",0,0,84,0.5584226251
"1079","53","27","high","1","1.tif",0,0,86,0.5791259408
"1080","53","27","high","1","1.tif",0,0,88,0.6033107042
"1081","53","27","high","2","3.tif",0,0,90,0.8077164292
"1082","53","27","high","2","3.tif",0,0,88,0.5691606402
"1083","53","27","high","2","3.tif",0,0,86,0.6553925276
"1084","53","27","high","2","3.tif",0,0,84,0.7809918523
"1085","53","27","high","2","3.tif",0,0,82,0.8033363819
"1086","53","27","high","2","3.tif",0,0,80,0.755935967
"1087","53","27","high","2","3.tif",0,0,78,0.6226305366
"1088","53","27","high","2","3.tif",0,0,76,0.8225657344
"1089","53","27","high","2","3.tif",0,0,74,0.8097785711
"1090","53","27","high","2","3.tif",0,0,72,0.6931154132
"1091","53","27","high","2","3.tif",0,0,70,0.7746585608
"1092","53","27","high","2","3.tif",0,0,68,0.6474112868
"1093","53","27","high","2","3.tif",0,0,66,0.6444138885
"1094","53","27","high","2","3.tif",0,0,64,0.8325068355
"1095","53","27","high","2","3.tif",0,0,62,0.9964420795
"1096","53","27","high","2","3.tif",0,0,60,0.8855122328
"1097","53","27","high","2","3.tif",0,0,58,0.9019259214
"1098","53","27","high","2","3.tif",0,0,56,1.0418026447
"1099","53","27","high","2","3.tif",0,0,54,1.4760776758
"1100","53","27","high","2","3.tif",0,0,52,1.3774293661
"1101","53","27","high","2","3.tif",0,0,50,1.3578770161
"1102","53","27","high","2","3.tif",0,0,48,1.3261011839
"1103","53","27","high","2","3.tif",0,0,46,1.3528207541
"1104","53","27","high","2","3.tif",0,0,44,1.2348790169
"1105","53","27","high","2","3.tif",0,0,42,1.1638847589
"1106","53","27","high","2","3.tif",0,0,40,1.1784172058
"1107","53","27","high","2","3.tif",0,0,38,1.2967784405
"1108","53","27","high","2","3.tif",0,0,36,1.3917518854
"1109","53","27","high","2","3.tif",0,0,34,1.0576146841
"1110","53","27","high","2","3.tif",0,0,32,1.0181239843
"1111","53","27","high","2","3.tif",0,0,30,1.3206166029
"1112","53","27","high","2","3.tif",0,0,28,1.3259536028
"1113","53","27","high","2","3.tif",0,0,26,1.2255346775
"1114","53","27","high","2","3.tif",0,0,24,1.1359298229
"1115","53","27","high","2","3.tif",0,0,22,1.4306650162
"1116","53","27","high","2","3.tif",0,0,20,1.094504118
"1117","53","27","high","2","3.tif",0,0,18,1.0305082798
"1118","53","27","high","2","3.tif",0,0,16,1.1370196342
"1119","53","27","high","2","3.tif",0,0,14,1.3971340656
"1120","53","27","high","2","3.tif",0,0,12,1.3852953911
"1121","53","27","high","2","3.tif",0,0,10,2.0175688267
"1122","53","27","high","2","3.tif",0,0,8,2.1895706654
"1123","53","27","high","2","3.tif",0,0,6,1.7610601187
"1124","53","27","high","2","3.tif",0,0,4,1.6910053492
"1125","53","27","high","2","3.tif",0,0,2,2.0717513561
"1126","53","27","high","2","3.tif",0,0,1.27222193825778e-13,2.2381372452
"1127","53","27","high","2","3.tif",0,0,2,1.8177944422
"1128","53","27","high","2","3.tif",0,0,4,1.707139492
"1129","53","27","high","2","3.tif",0,0,6,1.7799499035
"1130","53","27","high","2","3.tif",0,0,8,2.020273447
"1131","53","27","high","2","3.tif",0,0,10,1.8207135201
"1132","53","27","high","2","3.tif",0,0,12,1.9062559605
"1133","53","27","high","2","3.tif",0,0,14,1.666503787
"1134","53","27","high","2","3.tif",0,0,16,1.5150467157
"1135","53","27","high","2","3.tif",0,0,18,1.8262547255
"1136","53","27","high","2","3.tif",0,0,20,1.3876909018
"1137","53","27","high","2","3.tif",0,0,22,1.616237998
"1138","53","27","high","2","3.tif",0,0,24,1.3888430595
"1139","53","27","high","2","3.tif",0,0,26,1.0898094177
"1140","53","27","high","2","3.tif",0,0,28,1.0521510839
"1141","53","27","high","2","3.tif",0,0,30,0.8616076708
"1142","53","27","high","2","3.tif",0,0,32,0.8236864209
"1143","53","27","high","2","3.tif",0,0,34,0.9354391694
"1144","53","27","high","2","3.tif",0,0,36,0.9446462989
"1145","53","27","high","2","3.tif",0,0,38,0.9946628213
"1146","53","27","high","2","3.tif",0,0,40,0.9043630958
"1147","53","27","high","2","3.tif",0,0,42,0.9128158092
"1148","53","27","high","2","3.tif",0,0,44,0.8657534719
"1149","53","27","high","2","3.tif",0,0,46,0.961933136
"1150","53","27","high","2","3.tif",0,0,48,0.8889291286
"1151","53","27","high","2","3.tif",0,0,50,1.064971447
"1152","53","27","high","2","3.tif",0,0,52,1.3506603241
"1153","53","27","high","2","3.tif",0,0,54,1.0032843351
"1154","53","27","high","2","3.tif",0,0,56,0.8990119696
"1155","53","27","high","2","3.tif",0,0,58,0.7383905053
"1156","53","27","high","2","3.tif",0,0,60,0.7417234182
"1157","53","27","high","2","3.tif",0,0,62,0.7744951248
"1158","53","27","high","2","3.tif",0,0,64,0.7257951498
"1159","53","27","high","2","3.tif",0,0,66,0.7170467377
"1160","53","27","high","2","3.tif",0,0,68,0.7076392174
"1161","53","27","high","2","3.tif",0,0,70,0.6194967628
"1162","53","27","high","2","3.tif",0,0,72,0.5727757812
"1163","53","27","high","2","3.tif",0,0,74,0.5728239417
"1164","53","27","high","2","3.tif",0,0,76,0.6583680511
"1165","53","27","high","2","3.tif",0,0,78,0.6122398376
"1166","53","27","high","2","3.tif",0,0,80,0.5150743127
"1167","53","27","high","2","3.tif",0,0,82,0.544033289
"1168","53","27","high","2","3.tif",0,0,84,0.6650926471
"1169","53","27","high","2","3.tif",0,0,86,0.5503130555
"1170","53","27","high","2","3.tif",0,0,88,0.5489546061
"1171","53","27","high","3","4.tif",0,0,90,0.6574970484
"1172","53","27","high","3","4.tif",0,0,88,0.492836386
"1173","53","27","high","3","4.tif",0,0,86,0.6731134057
"1174","53","27","high","3","4.tif",0,0,84,0.7124373913
"1175","53","27","high","3","4.tif",0,0,82,0.7519147992
"1176","53","27","high","3","4.tif",0,0,80,0.8332748413
"1177","53","27","high","3","4.tif",0,0,78,0.9024427533
"1178","53","27","high","3","4.tif",0,0,76,0.9381194115
"1179","53","27","high","3","4.tif",0,0,74,0.8439605236
"1180","53","27","high","3","4.tif",0,0,72,1.0689810514
"1181","53","27","high","3","4.tif",0,0,70,1.1429775953
"1182","53","27","high","3","4.tif",0,0,68,1.1357181072
"1183","53","27","high","3","4.tif",0,0,66,1.0992292166
"1184","53","27","high","3","4.tif",0,0,64,1.0993472338
"1185","53","27","high","3","4.tif",0,0,62,1.1753286123
"1186","53","27","high","3","4.tif",0,0,60,1.2359868288
"1187","53","27","high","3","4.tif",0,0,58,1.2199773788
"1188","53","27","high","3","4.tif",0,0,56,1.2357720137
"1189","53","27","high","3","4.tif",0,0,54,1.3275301456
"1190","53","27","high","3","4.tif",0,0,52,1.2864066362
"1191","53","27","high","3","4.tif",0,0,50,1.128477335
"1192","53","27","high","3","4.tif",0,0,48,1.31470716
"1193","53","27","high","3","4.tif",0,0,46,1.5294020176
"1194","53","27","high","3","4.tif",0,0,44,1.3843747377
"1195","53","27","high","3","4.tif",0,0,42,1.2164722681
"1196","53","27","high","3","4.tif",0,0,40,1.0570622683
"1197","53","27","high","3","4.tif",0,0,38,1.2157298326
"1198","53","27","high","3","4.tif",0,0,36,1.2839850187
"1199","53","27","high","3","4.tif",0,0,34,1.0985435247
"1200","53","27","high","3","4.tif",0,0,32,1.0808769464
"1201","53","27","high","3","4.tif",0,0,30,1.1986474991
"1202","53","27","high","3","4.tif",0,0,28,1.181391716
"1203","53","27","high","3","4.tif",0,0,26,1.3186855316
"1204","53","27","high","3","4.tif",0,0,24,1.303683877
"1205","53","27","high","3","4.tif",0,0,22,1.4005203247
"1206","53","27","high","3","4.tif",0,0,20,1.3813478947
"1207","53","27","high","3","4.tif",0,0,18,1.1659396887
"1208","53","27","high","3","4.tif",0,0,16,1.1045393944
"1209","53","27","high","3","4.tif",0,0,14,1.1582070589
"1210","53","27","high","3","4.tif",0,0,12,1.1829851866
"1211","53","27","high","3","4.tif",0,0,10,1.2114869356
"1212","53","27","high","3","4.tif",0,0,8,1.3046921492
"1213","53","27","high","3","4.tif",0,0,6,1.09984231
"1214","53","27","high","3","4.tif",0,0,4,1.0630977154
"1215","53","27","high","3","4.tif",0,0,2,1.5074868202
"1216","53","27","high","3","4.tif",0,0,1.27222193825778e-13,1.7775497437
"1217","53","27","high","3","4.tif",0,0,2,1.3533118963
"1218","53","27","high","3","4.tif",0,0,4,1.382443428
"1219","53","27","high","3","4.tif",0,0,6,1.4360280037
"1220","53","27","high","3","4.tif",0,0,8,1.6163104773
"1221","53","27","high","3","4.tif",0,0,10,1.5196547508
"1222","53","27","high","3","4.tif",0,0,12,1.3371542692
"1223","53","27","high","3","4.tif",0,0,14,1.5673547983
"1224","53","27","high","3","4.tif",0,0,16,1.4879844189
"1225","53","27","high","3","4.tif",0,0,18,1.355751276
"1226","53","27","high","3","4.tif",0,0,20,1.3081803322
"1227","53","27","high","3","4.tif",0,0,22,1.2158833742
"1228","53","27","high","3","4.tif",0,0,24,1.1329920292
"1229","53","27","high","3","4.tif",0,0,26,1.1304943562
"1230","53","27","high","3","4.tif",0,0,28,0.8790670037
"1231","53","27","high","3","4.tif",0,0,30,0.9844282269
"1232","53","27","high","3","4.tif",0,0,32,1.1130402088
"1233","53","27","high","3","4.tif",0,0,34,1.0811460018
"1234","53","27","high","3","4.tif",0,0,36,1.0889931917
"1235","53","27","high","3","4.tif",0,0,38,1.0518285036
"1236","53","27","high","3","4.tif",0,0,40,1.2145313025
"1237","53","27","high","3","4.tif",0,0,42,1.2514127493
"1238","53","27","high","3","4.tif",0,0,44,1.3402338028
"1239","53","27","high","3","4.tif",0,0,46,1.228158474
"1240","53","27","high","3","4.tif",0,0,48,1.2756377459
"1241","53","27","high","3","4.tif",0,0,50,1.5001876354
"1242","53","27","high","3","4.tif",0,0,52,1.2270724773
"1243","53","27","high","3","4.tif",0,0,54,1.2853909731
"1244","53","27","high","3","4.tif",0,0,56,1.0190606117
"1245","53","27","high","3","4.tif",0,0,58,0.8211536407
"1246","53","27","high","3","4.tif",0,0,60,0.8876641393
"1247","53","27","high","3","4.tif",0,0,62,0.7881652713
"1248","53","27","high","3","4.tif",0,0,64,0.8196656704
"1249","53","27","high","3","4.tif",0,0,66,0.8131589293
"1250","53","27","high","3","4.tif",0,0,68,0.8975325823
"1251","53","27","high","3","4.tif",0,0,70,0.8122537732
"1252","53","27","high","3","4.tif",0,0,72,0.68061167
"1253","53","27","high","3","4.tif",0,0,74,0.5956565738
"1254","53","27","high","3","4.tif",0,0,76,0.6238379478
"1255","53","27","high","3","4.tif",0,0,78,0.7630913854
"1256","53","27","high","3","4.tif",0,0,80,0.7362843156
"1257","53","27","high","3","4.tif",0,0,82,0.7690816522
"1258","53","27","high","3","4.tif",0,0,84,0.6995270252
"1259","53","27","high","3","4.tif",0,0,86,0.7459023595
"1260","53","27","high","3","4.tif",0,0,88,0.660094142
"1261","53","27","high","4","5.tif",0,0,90,0.5991717577
"1262","53","27","high","4","5.tif",0,0,88,0.3393157125
"1263","53","27","high","4","5.tif",0,0,86,0.3745391965
"1264","53","27","high","4","5.tif",0,0,84,0.4457965493
"1265","53","27","high","4","5.tif",0,0,82,0.3937565684
"1266","53","27","high","4","5.tif",0,0,80,0.420062691
"1267","53","27","high","4","5.tif",0,0,78,0.5514461994
"1268","53","27","high","4","5.tif",0,0,76,0.5617867112
"1269","53","27","high","4","5.tif",0,0,74,0.6214727759
"1270","53","27","high","4","5.tif",0,0,72,0.5198351145
"1271","53","27","high","4","5.tif",0,0,70,0.464163512
"1272","53","27","high","4","5.tif",0,0,68,0.4863215685
"1273","53","27","high","4","5.tif",0,0,66,0.5484232903
"1274","53","27","high","4","5.tif",0,0,64,0.5216060281
"1275","53","27","high","4","5.tif",0,0,62,0.5800108314
"1276","53","27","high","4","5.tif",0,0,60,0.611952424
"1277","53","27","high","4","5.tif",0,0,58,0.7629528642
"1278","53","27","high","4","5.tif",0,0,56,1.0188390017
"1279","53","27","high","4","5.tif",0,0,54,1.0743204355
"1280","53","27","high","4","5.tif",0,0,52,0.9704856873
"1281","53","27","high","4","5.tif",0,0,50,0.9661138654
"1282","53","27","high","4","5.tif",0,0,48,1.2278176546
"1283","53","27","high","4","5.tif",0,0,46,1.5317386389
"1284","53","27","high","4","5.tif",0,0,44,1.5000010729
"1285","53","27","high","4","5.tif",0,0,42,1.4419282675
"1286","53","27","high","4","5.tif",0,0,40,1.7569855452
"1287","53","27","high","4","5.tif",0,0,38,1.6210560799
"1288","53","27","high","4","5.tif",0,0,36,1.6332868338
"1289","53","27","high","4","5.tif",0,0,34,1.4612915516
"1290","53","27","high","4","5.tif",0,0,32,1.3983231783
"1291","53","27","high","4","5.tif",0,0,30,1.4757857323
"1292","53","27","high","4","5.tif",0,0,28,1.3186039925
"1293","53","27","high","4","5.tif",0,0,26,1.3062875271
"1294","53","27","high","4","5.tif",0,0,24,1.4246860743
"1295","53","27","high","4","5.tif",0,0,22,1.6470156908
"1296","53","27","high","4","5.tif",0,0,20,1.4126523733
"1297","53","27","high","4","5.tif",0,0,18,1.3903015852
"1298","53","27","high","4","5.tif",0,0,16,1.9204035997
"1299","53","27","high","4","5.tif",0,0,14,1.5681887865
"1300","53","27","high","4","5.tif",0,0,12,1.8261922598
"1301","53","27","high","4","5.tif",0,0,10,1.4205553532
"1302","53","27","high","4","5.tif",0,0,8,1.8434180021
"1303","53","27","high","4","5.tif",0,0,6,1.831791997
"1304","53","27","high","4","5.tif",0,0,4,1.862098217
"1305","53","27","high","4","5.tif",0,0,2,1.9761896133
"1306","53","27","high","4","5.tif",0,0,1.27222193825778e-13,2.2134687901
"1307","53","27","high","4","5.tif",0,0,2,1.6969450712
"1308","53","27","high","4","5.tif",0,0,4,1.7292739153
"1309","53","27","high","4","5.tif",0,0,6,1.7870658636
"1310","53","27","high","4","5.tif",0,0,8,1.6627018452
"1311","53","27","high","4","5.tif",0,0,10,1.7684597969
"1312","53","27","high","4","5.tif",0,0,12,1.5791772604
"1313","53","27","high","4","5.tif",0,0,14,1.8867222071
"1314","53","27","high","4","5.tif",0,0,16,1.739462018
"1315","53","27","high","4","5.tif",0,0,18,1.6284826994
"1316","53","27","high","4","5.tif",0,0,20,1.8096424341
"1317","53","27","high","4","5.tif",0,0,22,1.4789828062
"1318","53","27","high","4","5.tif",0,0,24,1.4620764256
"1319","53","27","high","4","5.tif",0,0,26,1.6612068415
"1320","53","27","high","4","5.tif",0,0,28,1.5207580328
"1321","53","27","high","4","5.tif",0,0,30,1.3690365553
"1322","53","27","high","4","5.tif",0,0,32,1.5525518656
"1323","53","27","high","4","5.tif",0,0,34,1.5138456821
"1324","53","27","high","4","5.tif",0,0,36,1.237944603
"1325","53","27","high","4","5.tif",0,0,38,1.1552194357
"1326","53","27","high","4","5.tif",0,0,40,1.1402453184
"1327","53","27","high","4","5.tif",0,0,42,1.0538157225
"1328","53","27","high","4","5.tif",0,0,44,1.0252434015
"1329","53","27","high","4","5.tif",0,0,46,1.0350738764
"1330","53","27","high","4","5.tif",0,0,48,0.9273223877
"1331","53","27","high","4","5.tif",0,0,50,0.9066259861
"1332","53","27","high","4","5.tif",0,0,52,0.9146151543
"1333","53","27","high","4","5.tif",0,0,54,0.6698828936
"1334","53","27","high","4","5.tif",0,0,56,0.6150106192
"1335","53","27","high","4","5.tif",0,0,58,0.7479178905
"1336","53","27","high","4","5.tif",0,0,60,0.7673534155
"1337","53","27","high","4","5.tif",0,0,62,0.5969808102
"1338","53","27","high","4","5.tif",0,0,64,0.5490605831
"1339","53","27","high","4","5.tif",0,0,66,0.6303134561
"1340","53","27","high","4","5.tif",0,0,68,0.7355552912
"1341","53","27","high","4","5.tif",0,0,70,0.5950911045
"1342","53","27","high","4","5.tif",0,0,72,0.4783341587
"1343","53","27","high","4","5.tif",0,0,74,0.4515628815
"1344","53","27","high","4","5.tif",0,0,76,0.4469974637
"1345","53","27","high","4","5.tif",0,0,78,0.5426200032
"1346","53","27","high","4","5.tif",0,0,80,0.546307981
"1347","53","27","high","4","5.tif",0,0,82,0.4640401304
"1348","53","27","high","4","5.tif",0,0,84,0.3876789212
"1349","53","27","high","4","5.tif",0,0,86,0.3684731126
"1350","53","27","high","4","5.tif",0,0,88,0.3218809962
"1351","53","27","high","5","6.tif",0,0,90,0.6555121541
"1352","53","27","high","5","6.tif",0,0,88,0.583253324
"1353","53","27","high","5","6.tif",0,0,86,0.5882066488
"1354","53","27","high","5","6.tif",0,0,84,0.6172038913
"1355","53","27","high","5","6.tif",0,0,82,0.6393496394
"1356","53","27","high","5","6.tif",0,0,80,0.6557065248
"1357","53","27","high","5","6.tif",0,0,78,0.6620641351
"1358","53","27","high","5","6.tif",0,0,76,0.7013207674
"1359","53","27","high","5","6.tif",0,0,74,0.7262324691
"1360","53","27","high","5","6.tif",0,0,72,0.8167024851
"1361","53","27","high","5","6.tif",0,0,70,0.8713684082
"1362","53","27","high","5","6.tif",0,0,68,1.0101574659
"1363","53","27","high","5","6.tif",0,0,66,0.9565159082
"1364","53","27","high","5","6.tif",0,0,64,0.9377539754
"1365","53","27","high","5","6.tif",0,0,62,0.8421170115
"1366","53","27","high","5","6.tif",0,0,60,1.11366117
"1367","53","27","high","5","6.tif",0,0,58,1.1062247753
"1368","53","27","high","5","6.tif",0,0,56,1.0043574572
"1369","53","27","high","5","6.tif",0,0,54,1.2954226732
"1370","53","27","high","5","6.tif",0,0,52,1.435182929
"1371","53","27","high","5","6.tif",0,0,50,1.4400064945
"1372","53","27","high","5","6.tif",0,0,48,1.49251616
"1373","53","27","high","5","6.tif",0,0,46,1.9504320621
"1374","53","27","high","5","6.tif",0,0,44,2.213821888
"1375","53","27","high","5","6.tif",0,0,42,1.9617891312
"1376","53","27","high","5","6.tif",0,0,40,1.9299052954
"1377","53","27","high","5","6.tif",0,0,38,1.7016634941
"1378","53","27","high","5","6.tif",0,0,36,1.8323903084
"1379","53","27","high","5","6.tif",0,0,34,1.7749569416
"1380","53","27","high","5","6.tif",0,0,32,1.8063873053
"1381","53","27","high","5","6.tif",0,0,30,1.4866364002
"1382","53","27","high","5","6.tif",0,0,28,1.2297526598
"1383","53","27","high","5","6.tif",0,0,26,1.2889463902
"1384","53","27","high","5","6.tif",0,0,24,1.0469470024
"1385","53","27","high","5","6.tif",0,0,22,1.1780790091
"1386","53","27","high","5","6.tif",0,0,20,1.3531033993
"1387","53","27","high","5","6.tif",0,0,18,1.3487241268
"1388","53","27","high","5","6.tif",0,0,16,1.5595293045
"1389","53","27","high","5","6.tif",0,0,14,1.7151831388
"1390","53","27","high","5","6.tif",0,0,12,1.8559187651
"1391","53","27","high","5","6.tif",0,0,10,2.1025435925
"1392","53","27","high","5","6.tif",0,0,8,1.8957843781
"1393","53","27","high","5","6.tif",0,0,6,1.6189879179
"1394","53","27","high","5","6.tif",0,0,4,1.2296197414
"1395","53","27","high","5","6.tif",0,0,2,1.4936424494
"1396","53","27","high","5","6.tif",0,0,1.27222193825778e-13,1.7411049604
"1397","53","27","high","5","6.tif",0,0,2,1.6467696428
"1398","53","27","high","5","6.tif",0,0,4,1.2954069376
"1399","53","27","high","5","6.tif",0,0,6,1.0421105623
"1400","53","27","high","5","6.tif",0,0,8,0.9268531799
"1401","53","27","high","5","6.tif",0,0,10,0.8331501484
"1402","53","27","high","5","6.tif",0,0,12,0.8823654652
"1403","53","27","high","5","6.tif",0,0,14,0.8320007324
"1404","53","27","high","5","6.tif",0,0,16,0.8792734146
"1405","53","27","high","5","6.tif",0,0,18,0.9825000167
"1406","53","27","high","5","6.tif",0,0,20,0.8551940918
"1407","53","27","high","5","6.tif",0,0,22,0.9376398921
"1408","53","27","high","5","6.tif",0,0,24,0.8620337248
"1409","53","27","high","5","6.tif",0,0,26,0.8855118155
"1410","53","27","high","5","6.tif",0,0,28,0.9657382965
"1411","53","27","high","5","6.tif",0,0,30,1.1493148804
"1412","53","27","high","5","6.tif",0,0,32,1.0262029171
"1413","53","27","high","5","6.tif",0,0,34,1.1802186966
"1414","53","27","high","5","6.tif",0,0,36,1.3240469694
"1415","53","27","high","5","6.tif",0,0,38,1.1879451275
"1416","53","27","high","5","6.tif",0,0,40,1.1518660784
"1417","53","27","high","5","6.tif",0,0,42,1.3931729794
"1418","53","27","high","5","6.tif",0,0,44,1.2877885103
"1419","53","27","high","5","6.tif",0,0,46,1.3145278692
"1420","53","27","high","5","6.tif",0,0,48,1.1775519848
"1421","53","27","high","5","6.tif",0,0,50,1.1303895712
"1422","53","27","high","5","6.tif",0,0,52,1.0206916332
"1423","53","27","high","5","6.tif",0,0,54,1.0965160131
"1424","53","27","high","5","6.tif",0,0,56,0.9446659684
"1425","53","27","high","5","6.tif",0,0,58,0.8676291108
