image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
60-18-col-ww-1.tif,2,ca84aa8d-3880-40ad-9e8e-5f44c4abaa42,18.027756,70.55998024373571,1027,1170,1044,1176,42.981876,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,474057c8-35ba-4f0a-b46a-3c1396f8424c,26.400757,65.37643903309566,951,1250,927,1261,35.690624,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,11c06ccf-06d5-4892-a3d7-a0b1e7719927,35.35534,61.26021323589981,1025,1254,1056,1271,36.25625,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,347856b8-72c7-4c5e-ac2b-e8f38bcf454b,18.681541,74.47589025295346,937,1279,919,1284,36.50625,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,dedea9ae-3ae7-4150-a6fe-a93fcf88f910,14.56022,15.945403783229608,976,1302,972,1316,37.731876,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,7d5405cc-8a6a-409e-9c9f-655efcc4ac7b,21.931713,24.227745812300412,949,1406,940,1426,37.699375,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,768d36ff-ccba-4e6b-b94d-f71b2f3cba42,20.22375,8.53077035280785,854,1795,857,1815,39.560623,-1,-1,-1,-1,-1,-1
60-18-col-ww-1.tif,2,e6c51fdf-fbd5-416c-83d9-a7553820f9c2,35.35534,8.13011145609488,856,1844,861,1879,35.451874,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,efbe3a9f-db38-4647-8fa7-4d1ce6751d78,42.426407,44.99999169020066,1150,47,1180,77,39.728127,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,66ec5270-6033-450e-97e4-198c19e1f4db,25.632011,69.44395465411236,1190,72,1214,81,42.2625,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,7a305edb-0e25-4e6b-961c-4effab3e9bd0,32.31099,21.801418098792453,926,86,938,116,39.11,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,3e21a97a-598c-46a0-bb4d-045ec931a4fe,22.203604,7.765159421872113,889,136,886,158,39.005,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,3ea601ad-5682-4e95-94ad-b1dcecd9ca68,45.607018,15.255118911442082,1006,142,1018,186,38.010624,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,b07e6bae-bee9-4984-ae72-8e5411dbe80d,84.85281,8.13011145609488,935,154,947,238,48.52875,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,2fa9f81c-a6d9-4a43-9360-52e0bb9d4e94,24.758837,46.636571950736766,706,186,688,203,41.5,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,f98bc751-cfe0-41f0-b1a3-8a38995551bb,51.47815,7.815293010380003,882,186,875,237,37.3325,-1,-1,-1,-1,-1,-1
