"","experiment","das","accession","water","temp","transfer","plant","x","y","angle","count"
"2226","42","21","sha","ww","c","9d","1.tif",0,0,40,0.781912982463837
"2227","42","21","sha","ww","c","9d","1.tif",0,0,42,0.835601031780243
"2228","42","21","sha","ww","c","9d","1.tif",0,0,44,1.13777124881744
"2229","42","21","sha","ww","c","9d","1.tif",0,0,46,0.92504620552063
"2230","42","21","sha","ww","c","9d","1.tif",0,0,48,0.96234130859375
"2231","42","21","sha","ww","c","9d","1.tif",0,0,50,0.938203394412994
"2232","42","21","sha","ww","c","9d","1.tif",0,0,52,0.967771410942078
"2233","42","21","sha","ww","c","9d","1.tif",0,0,54,1.16212129592896
"2234","42","21","sha","ww","c","9d","1.tif",0,0,56,1.12897050380707
"2235","42","21","sha","ww","c","9d","1.tif",0,0,58,0.944497227668762
"2236","42","21","sha","ww","c","9d","1.tif",0,0,60,1.11272311210632
"2237","42","21","sha","ww","c","9d","1.tif",0,0,62,1.21474635601044
"2238","42","21","sha","ww","c","9d","1.tif",0,0,64,0.994241893291473
"2239","42","21","sha","ww","c","9d","1.tif",0,0,66,1.26087999343872
"2240","42","21","sha","ww","c","9d","1.tif",0,0,68,1.1435112953186
"2241","42","21","sha","ww","c","9d","1.tif",0,0,70,1.30711901187897
"2242","42","21","sha","ww","c","9d","1.tif",0,0,72,1.23253893852234
"2243","42","21","sha","ww","c","9d","1.tif",0,0,74,1.2548668384552
"2244","42","21","sha","ww","c","9d","1.tif",0,0,76,1.23204386234283
"2245","42","21","sha","ww","c","9d","1.tif",0,0,78,1.21376037597656
"2246","42","21","sha","ww","c","9d","1.tif",0,0,80,1.10950171947479
"2247","42","21","sha","ww","c","9d","1.tif",0,0,82,1.02500534057617
"2248","42","21","sha","ww","c","9d","1.tif",0,0,84,1.14607620239258
"2249","42","21","sha","ww","c","9d","1.tif",0,0,86,1.17264771461487
"2250","42","21","sha","ww","c","9d","1.tif",0,0,88,1.49908828735352
"2251","42","21","sha","ww","c","9d","2.tif",0,0,90,0.928726255893707
"2252","42","21","sha","ww","c","9d","2.tif",0,0,88,0.760063827037811
"2253","42","21","sha","ww","c","9d","2.tif",0,0,86,0.639989852905273
"2254","42","21","sha","ww","c","9d","2.tif",0,0,84,0.828207910060883
"2255","42","21","sha","ww","c","9d","2.tif",0,0,82,0.790557622909546
"2256","42","21","sha","ww","c","9d","2.tif",0,0,80,0.837040960788727
"2257","42","21","sha","ww","c","9d","2.tif",0,0,78,0.87986022233963
"2258","42","21","sha","ww","c","9d","2.tif",0,0,76,1.02260744571686
"2259","42","21","sha","ww","c","9d","2.tif",0,0,74,1.14801931381226
"2260","42","21","sha","ww","c","9d","2.tif",0,0,72,1.26451945304871
"2261","42","21","sha","ww","c","9d","2.tif",0,0,70,1.0993834733963
"2262","42","21","sha","ww","c","9d","2.tif",0,0,68,1.25203013420105
"2263","42","21","sha","ww","c","9d","2.tif",0,0,66,1.50674092769623
"2264","42","21","sha","ww","c","9d","2.tif",0,0,64,1.51823019981384
"2265","42","21","sha","ww","c","9d","2.tif",0,0,62,1.46124172210693
"2266","42","21","sha","ww","c","9d","2.tif",0,0,60,1.51534831523895
"2267","42","21","sha","ww","c","9d","2.tif",0,0,58,1.46512353420258
"2268","42","21","sha","ww","c","9d","2.tif",0,0,56,1.54060971736908
"2269","42","21","sha","ww","c","9d","2.tif",0,0,54,1.4104198217392
"2270","42","21","sha","ww","c","9d","2.tif",0,0,52,1.38909137248993
"2271","42","21","sha","ww","c","9d","2.tif",0,0,50,1.37980735301971
"2272","42","21","sha","ww","c","9d","2.tif",0,0,48,1.34646761417389
"2273","42","21","sha","ww","c","9d","2.tif",0,0,46,1.90520751476288
"2274","42","21","sha","ww","c","9d","2.tif",0,0,44,1.2620530128479
"2275","42","21","sha","ww","c","9d","2.tif",0,0,42,1.16820621490479
"2276","42","21","sha","ww","c","9d","2.tif",0,0,40,1.17192590236664
"2277","42","21","sha","ww","c","9d","2.tif",0,0,38,1.15536057949066
"2278","42","21","sha","ww","c","9d","2.tif",0,0,36,1.17981851100922
"2279","42","21","sha","ww","c","9d","2.tif",0,0,34,1.16433668136597
"2280","42","21","sha","ww","c","9d","2.tif",0,0,32,1.06600284576416
"2281","42","21","sha","ww","c","9d","2.tif",0,0,30,1.00798940658569
"2282","42","21","sha","ww","c","9d","2.tif",0,0,28,1.16482472419739
"2283","42","21","sha","ww","c","9d","2.tif",0,0,26,1.0193350315094
"2284","42","21","sha","ww","c","9d","2.tif",0,0,24,1.02430415153503
"2285","42","21","sha","ww","c","9d","2.tif",0,0,22,1.0371640920639
"2286","42","21","sha","ww","c","9d","2.tif",0,0,20,0.995993673801422
"2287","42","21","sha","ww","c","9d","2.tif",0,0,18,0.971470594406128
"2288","42","21","sha","ww","c","9d","2.tif",0,0,16,0.829039514064789
"2289","42","21","sha","ww","c","9d","2.tif",0,0,14,0.902238368988037
"2290","42","21","sha","ww","c","9d","2.tif",0,0,12,0.774982035160065
"2291","42","21","sha","ww","c","9d","2.tif",0,0,10,0.818293869495392
"2292","42","21","sha","ww","c","9d","2.tif",0,0,8,0.713095366954803
"2293","42","21","sha","ww","c","9d","2.tif",0,0,6,0.722183585166931
"2294","42","21","sha","ww","c","9d","2.tif",0,0,4,0.820346772670746
"2295","42","21","sha","ww","c","9d","2.tif",0,0,2,0.828940868377686
"2296","42","21","sha","ww","c","9d","2.tif",0,0,1.27222193825778e-13,1.38435065746307
"2297","42","21","sha","ww","c","9d","2.tif",0,0,2,0.84003746509552
"2298","42","21","sha","ww","c","9d","2.tif",0,0,4,0.742685437202454
"2299","42","21","sha","ww","c","9d","2.tif",0,0,6,0.719767451286316
"2300","42","21","sha","ww","c","9d","2.tif",0,0,8,0.859689116477966
"2301","42","21","sha","ww","c","9d","2.tif",0,0,10,0.804188549518585
"2302","42","21","sha","ww","c","9d","2.tif",0,0,12,0.968388795852661
"2303","42","21","sha","ww","c","9d","2.tif",0,0,14,0.951811015605927
"2304","42","21","sha","ww","c","9d","2.tif",0,0,16,0.986467242240906
"2305","42","21","sha","ww","c","9d","2.tif",0,0,18,0.921231389045715
"2306","42","21","sha","ww","c","9d","2.tif",0,0,20,0.952487766742706
"2307","42","21","sha","ww","c","9d","2.tif",0,0,22,0.909585297107697
"2308","42","21","sha","ww","c","9d","2.tif",0,0,24,0.972085475921631
"2309","42","21","sha","ww","c","9d","2.tif",0,0,26,1.04422879219055
"2310","42","21","sha","ww","c","9d","2.tif",0,0,28,0.891829192638397
"2311","42","21","sha","ww","c","9d","2.tif",0,0,30,0.963095784187317
"2312","42","21","sha","ww","c","9d","2.tif",0,0,32,1.08849596977234
"2313","42","21","sha","ww","c","9d","2.tif",0,0,34,1.14899241924286
"2314","42","21","sha","ww","c","9d","2.tif",0,0,36,1.10458433628082
"2315","42","21","sha","ww","c","9d","2.tif",0,0,38,1.14243674278259
"2316","42","21","sha","ww","c","9d","2.tif",0,0,40,1.20905983448029
"2317","42","21","sha","ww","c","9d","2.tif",0,0,42,1.36180901527405
"2318","42","21","sha","ww","c","9d","2.tif",0,0,44,1.67318391799927
"2319","42","21","sha","ww","c","9d","2.tif",0,0,46,1.48643207550049
"2320","42","21","sha","ww","c","9d","2.tif",0,0,48,1.49244356155396
"2321","42","21","sha","ww","c","9d","2.tif",0,0,50,1.36336803436279
"2322","42","21","sha","ww","c","9d","2.tif",0,0,52,1.47098755836487
"2323","42","21","sha","ww","c","9d","2.tif",0,0,54,1.51568281650543
"2324","42","21","sha","ww","c","9d","2.tif",0,0,56,1.71267116069794
"2325","42","21","sha","ww","c","9d","2.tif",0,0,58,1.49056828022003
"2326","42","21","sha","ww","c","9d","2.tif",0,0,60,1.44594883918762
"2327","42","21","sha","ww","c","9d","2.tif",0,0,62,1.49964225292206
"2328","42","21","sha","ww","c","9d","2.tif",0,0,64,1.2870591878891
"2329","42","21","sha","ww","c","9d","2.tif",0,0,66,1.22363233566284
"2330","42","21","sha","ww","c","9d","2.tif",0,0,68,1.15386092662811
"2331","42","21","sha","ww","c","9d","2.tif",0,0,70,1.13061118125916
"2332","42","21","sha","ww","c","9d","2.tif",0,0,72,1.12358963489532
"2333","42","21","sha","ww","c","9d","2.tif",0,0,74,1.15439164638519
"2334","42","21","sha","ww","c","9d","2.tif",0,0,76,1.19812297821045
"2335","42","21","sha","ww","c","9d","2.tif",0,0,78,1.04899120330811
"2336","42","21","sha","ww","c","9d","2.tif",0,0,80,0.883585214614868
"2337","42","21","sha","ww","c","9d","2.tif",0,0,82,0.75339263677597
"2338","42","21","sha","ww","c","9d","2.tif",0,0,84,0.773565530776978
"2339","42","21","sha","ww","c","9d","2.tif",0,0,86,0.771513879299164
"2340","42","21","sha","ww","c","9d","2.tif",0,0,88,0.692246973514557
"2341","42","21","sha","ww","c","9d","3.tif",0,0,90,1.38680303096771
"2342","42","21","sha","ww","c","9d","3.tif",0,0,88,0.863738536834717
"2343","42","21","sha","ww","c","9d","3.tif",0,0,86,0.861272871494293
"2344","42","21","sha","ww","c","9d","3.tif",0,0,84,0.92590856552124
"2345","42","21","sha","ww","c","9d","3.tif",0,0,82,1.03024160861969
"2346","42","21","sha","ww","c","9d","3.tif",0,0,80,1.13628900051117
"2347","42","21","sha","ww","c","9d","3.tif",0,0,78,1.31396150588989
"2348","42","21","sha","ww","c","9d","3.tif",0,0,76,1.31815683841705
"2349","42","21","sha","ww","c","9d","3.tif",0,0,74,1.52485179901123
"2350","42","21","sha","ww","c","9d","3.tif",0,0,72,1.31552016735077
"2351","42","21","sha","ww","c","9d","3.tif",0,0,70,1.29074859619141
"2352","42","21","sha","ww","c","9d","3.tif",0,0,68,1.36215603351593
"2353","42","21","sha","ww","c","9d","3.tif",0,0,66,1.18266153335571
"2354","42","21","sha","ww","c","9d","3.tif",0,0,64,1.18149447441101
"2355","42","21","sha","ww","c","9d","3.tif",0,0,62,0.989242315292358
"2356","42","21","sha","ww","c","9d","3.tif",0,0,60,1.17758667469025
"2357","42","21","sha","ww","c","9d","3.tif",0,0,58,1.250044465065
"2358","42","21","sha","ww","c","9d","3.tif",0,0,56,1.20360958576202
"2359","42","21","sha","ww","c","9d","3.tif",0,0,54,1.02288031578064
"2360","42","21","sha","ww","c","9d","3.tif",0,0,52,0.951820731163025
"2361","42","21","sha","ww","c","9d","3.tif",0,0,50,0.980079710483551
"2362","42","21","sha","ww","c","9d","3.tif",0,0,48,0.952570736408234
"2363","42","21","sha","ww","c","9d","3.tif",0,0,46,1.23855495452881
"2364","42","21","sha","ww","c","9d","3.tif",0,0,44,1.01079142093658
"2365","42","21","sha","ww","c","9d","3.tif",0,0,42,0.940348982810974
"2366","42","21","sha","ww","c","9d","3.tif",0,0,40,0.879422128200531
"2367","42","21","sha","ww","c","9d","3.tif",0,0,38,0.855625867843628
"2368","42","21","sha","ww","c","9d","3.tif",0,0,36,0.935885071754456
"2369","42","21","sha","ww","c","9d","3.tif",0,0,34,0.881251215934753
"2370","42","21","sha","ww","c","9d","3.tif",0,0,32,0.830347120761871
"2371","42","21","sha","ww","c","9d","3.tif",0,0,30,0.824134111404419
"2372","42","21","sha","ww","c","9d","3.tif",0,0,28,0.841978013515472
"2373","42","21","sha","ww","c","9d","3.tif",0,0,26,0.904516875743866
"2374","42","21","sha","ww","c","9d","3.tif",0,0,24,0.829593420028687
"2375","42","21","sha","ww","c","9d","3.tif",0,0,22,0.81318062543869
"2376","42","21","sha","ww","c","9d","3.tif",0,0,20,0.775232255458832
"2377","42","21","sha","ww","c","9d","3.tif",0,0,18,0.76267683506012
"2378","42","21","sha","ww","c","9d","3.tif",0,0,16,0.846357345581055
"2379","42","21","sha","ww","c","9d","3.tif",0,0,14,0.927242934703827
"2380","42","21","sha","ww","c","9d","3.tif",0,0,12,0.716739416122437
"2381","42","21","sha","ww","c","9d","3.tif",0,0,10,0.699068009853363
"2382","42","21","sha","ww","c","9d","3.tif",0,0,8,0.70290207862854
"2383","42","21","sha","ww","c","9d","3.tif",0,0,6,0.54664534330368
"2384","42","21","sha","ww","c","9d","3.tif",0,0,4,0.758982717990875
"2385","42","21","sha","ww","c","9d","3.tif",0,0,2,0.723447859287262
"2386","42","21","sha","ww","c","9d","3.tif",0,0,1.27222193825778e-13,1.17589604854584
"2387","42","21","sha","ww","c","9d","3.tif",0,0,2,0.764732301235199
"2388","42","21","sha","ww","c","9d","3.tif",0,0,4,0.635040998458862
"2389","42","21","sha","ww","c","9d","3.tif",0,0,6,0.718881845474243
"2390","42","21","sha","ww","c","9d","3.tif",0,0,8,0.801335215568542
"2391","42","21","sha","ww","c","9d","3.tif",0,0,10,0.829608917236328
"2392","42","21","sha","ww","c","9d","3.tif",0,0,12,1.00999712944031
"2393","42","21","sha","ww","c","9d","3.tif",0,0,14,0.866688430309296
"2394","42","21","sha","ww","c","9d","3.tif",0,0,16,0.89525842666626
"2395","42","21","sha","ww","c","9d","3.tif",0,0,18,0.899207592010498
"2396","42","21","sha","ww","c","9d","3.tif",0,0,20,0.881400942802429
"2397","42","21","sha","ww","c","9d","3.tif",0,0,22,0.917773365974426
"2398","42","21","sha","ww","c","9d","3.tif",0,0,24,0.945251643657684
"2399","42","21","sha","ww","c","9d","3.tif",0,0,26,1.08142876625061
"2400","42","21","sha","ww","c","9d","3.tif",0,0,28,1.02865314483643
"2401","42","21","sha","ww","c","9d","3.tif",0,0,30,1.00653052330017
"2402","42","21","sha","ww","c","9d","3.tif",0,0,32,1.20470178127289
"2403","42","21","sha","ww","c","9d","3.tif",0,0,34,1.50939345359802
"2404","42","21","sha","ww","c","9d","3.tif",0,0,36,1.24886548519135
"2405","42","21","sha","ww","c","9d","3.tif",0,0,38,1.40132224559784
"2406","42","21","sha","ww","c","9d","3.tif",0,0,40,1.47620892524719
"2407","42","21","sha","ww","c","9d","3.tif",0,0,42,1.50803935527802
"2408","42","21","sha","ww","c","9d","3.tif",0,0,44,2.2174379825592
"2409","42","21","sha","ww","c","9d","3.tif",0,0,46,1.49960100650787
"2410","42","21","sha","ww","c","9d","3.tif",0,0,48,1.56341731548309
"2411","42","21","sha","ww","c","9d","3.tif",0,0,50,1.49423372745514
"2412","42","21","sha","ww","c","9d","3.tif",0,0,52,1.53911757469177
"2413","42","21","sha","ww","c","9d","3.tif",0,0,54,1.75933587551117
"2414","42","21","sha","ww","c","9d","3.tif",0,0,56,1.73695552349091
"2415","42","21","sha","ww","c","9d","3.tif",0,0,58,1.60438334941864
"2416","42","21","sha","ww","c","9d","3.tif",0,0,60,1.38977479934692
"2417","42","21","sha","ww","c","9d","3.tif",0,0,62,1.55172824859619
"2418","42","21","sha","ww","c","9d","3.tif",0,0,64,1.44173765182495
"2419","42","21","sha","ww","c","9d","3.tif",0,0,66,1.37852942943573
"2420","42","21","sha","ww","c","9d","3.tif",0,0,68,1.24415624141693
"2421","42","21","sha","ww","c","9d","3.tif",0,0,70,1.38380491733551
"2422","42","21","sha","ww","c","9d","3.tif",0,0,72,1.39409291744232
"2423","42","21","sha","ww","c","9d","3.tif",0,0,74,1.43268048763275
"2424","42","21","sha","ww","c","9d","3.tif",0,0,76,1.49543941020966
"2425","42","21","sha","ww","c","9d","3.tif",0,0,78,1.12246060371399
"2426","42","21","sha","ww","c","9d","3.tif",0,0,80,1.24249672889709
"2427","42","21","sha","ww","c","9d","3.tif",0,0,82,1.06024193763733
"2428","42","21","sha","ww","c","9d","3.tif",0,0,84,1.01615953445435
"2429","42","21","sha","ww","c","9d","3.tif",0,0,86,1.10554206371307
"2430","42","21","sha","ww","c","9d","3.tif",0,0,88,1.05389213562012
"2431","42","21","sha","ww","c","9d","4.tif",0,0,90,1.57295536994934
"2432","42","21","sha","ww","c","9d","4.tif",0,0,88,1.02088642120361
"2433","42","21","sha","ww","c","9d","4.tif",0,0,86,1.05195379257202
"2434","42","21","sha","ww","c","9d","4.tif",0,0,84,0.986664175987244
"2435","42","21","sha","ww","c","9d","4.tif",0,0,82,1.18758761882782
"2436","42","21","sha","ww","c","9d","4.tif",0,0,80,1.09281492233276
"2437","42","21","sha","ww","c","9d","4.tif",0,0,78,1.43374383449554
"2438","42","21","sha","ww","c","9d","4.tif",0,0,76,1.29959797859192
"2439","42","21","sha","ww","c","9d","4.tif",0,0,74,1.43873846530914
"2440","42","21","sha","ww","c","9d","4.tif",0,0,72,1.40304970741272
"2441","42","21","sha","ww","c","9d","4.tif",0,0,70,1.44197046756744
"2442","42","21","sha","ww","c","9d","4.tif",0,0,68,1.54551446437836
"2443","42","21","sha","ww","c","9d","4.tif",0,0,66,1.52373695373535
"2444","42","21","sha","ww","c","9d","4.tif",0,0,64,1.46877551078796
"2445","42","21","sha","ww","c","9d","4.tif",0,0,62,1.46504998207092
"2446","42","21","sha","ww","c","9d","4.tif",0,0,60,1.45785021781921
"2447","42","21","sha","ww","c","9d","4.tif",0,0,58,1.40526247024536
"2448","42","21","sha","ww","c","9d","4.tif",0,0,56,1.4037652015686
"2449","42","21","sha","ww","c","9d","4.tif",0,0,54,1.25925207138062
"2450","42","21","sha","ww","c","9d","4.tif",0,0,52,1.23436057567596
"2451","42","21","sha","ww","c","9d","4.tif",0,0,50,1.25565433502197
"2452","42","21","sha","ww","c","9d","4.tif",0,0,48,1.21025848388672
"2453","42","21","sha","ww","c","9d","4.tif",0,0,46,1.6827005147934
"2454","42","21","sha","ww","c","9d","4.tif",0,0,44,1.01507008075714
"2455","42","21","sha","ww","c","9d","4.tif",0,0,42,0.999414682388306
"2456","42","21","sha","ww","c","9d","4.tif",0,0,40,0.991502106189728
"2457","42","21","sha","ww","c","9d","4.tif",0,0,38,0.876411259174347
"2458","42","21","sha","ww","c","9d","4.tif",0,0,36,0.895761609077454
"2459","42","21","sha","ww","c","9d","4.tif",0,0,34,0.796639323234558
"2460","42","21","sha","ww","c","9d","4.tif",0,0,32,0.706700384616852
"2461","42","21","sha","ww","c","9d","4.tif",0,0,30,0.697385847568512
"2462","42","21","sha","ww","c","9d","4.tif",0,0,28,0.81937450170517
"2463","42","21","sha","ww","c","9d","4.tif",0,0,26,0.7171910405159
"2464","42","21","sha","ww","c","9d","4.tif",0,0,24,0.666668236255646
"2465","42","21","sha","ww","c","9d","4.tif",0,0,22,0.662361979484558
"2466","42","21","sha","ww","c","9d","4.tif",0,0,20,0.679538071155548
"2467","42","21","sha","ww","c","9d","4.tif",0,0,18,0.676684081554413
"2468","42","21","sha","ww","c","9d","4.tif",0,0,16,0.724612414836884
"2469","42","21","sha","ww","c","9d","4.tif",0,0,14,0.834475874900818
"2470","42","21","sha","ww","c","9d","4.tif",0,0,12,0.632773280143738
"2471","42","21","sha","ww","c","9d","4.tif",0,0,10,0.755002439022064
"2472","42","21","sha","ww","c","9d","4.tif",0,0,8,0.557572603225708
"2473","42","21","sha","ww","c","9d","4.tif",0,0,6,0.731307089328766
"2474","42","21","sha","ww","c","9d","4.tif",0,0,4,0.733738660812378
"2475","42","21","sha","ww","c","9d","4.tif",0,0,2,0.803631067276001
"2476","42","21","sha","ww","c","9d","4.tif",0,0,1.27222193825778e-13,1.25937271118164
"2477","42","21","sha","ww","c","9d","4.tif",0,0,2,0.763428092002869
"2478","42","21","sha","ww","c","9d","4.tif",0,0,4,0.724406063556671
"2479","42","21","sha","ww","c","9d","4.tif",0,0,6,0.763676226139069
"2480","42","21","sha","ww","c","9d","4.tif",0,0,8,0.860080480575562
"2481","42","21","sha","ww","c","9d","4.tif",0,0,10,0.641598641872406
"2482","42","21","sha","ww","c","9d","4.tif",0,0,12,1.00788867473602
"2483","42","21","sha","ww","c","9d","4.tif",0,0,14,0.839368045330048
"2484","42","21","sha","ww","c","9d","4.tif",0,0,16,0.838999330997467
"2485","42","21","sha","ww","c","9d","4.tif",0,0,18,0.853880882263184
"2486","42","21","sha","ww","c","9d","4.tif",0,0,20,0.905376255512238
"2487","42","21","sha","ww","c","9d","4.tif",0,0,22,0.93776398897171
"2488","42","21","sha","ww","c","9d","4.tif",0,0,24,0.934122860431671
"2489","42","21","sha","ww","c","9d","4.tif",0,0,26,0.962197303771973
"2490","42","21","sha","ww","c","9d","4.tif",0,0,28,0.944317400455475
"2491","42","21","sha","ww","c","9d","4.tif",0,0,30,0.924405872821808
"2492","42","21","sha","ww","c","9d","4.tif",0,0,32,1.11515378952026
"2493","42","21","sha","ww","c","9d","4.tif",0,0,34,1.20753002166748
"2494","42","21","sha","ww","c","9d","4.tif",0,0,36,1.13901734352112
"2495","42","21","sha","ww","c","9d","4.tif",0,0,38,1.11118257045746
"2496","42","21","sha","ww","c","9d","4.tif",0,0,40,1.41005051136017
"2497","42","21","sha","ww","c","9d","4.tif",0,0,42,1.27581584453583
"2498","42","21","sha","ww","c","9d","4.tif",0,0,44,1.69922828674316
"2499","42","21","sha","ww","c","9d","4.tif",0,0,46,1.31299710273743
"2500","42","21","sha","ww","c","9d","4.tif",0,0,48,1.48019361495972
"2501","42","21","sha","ww","c","9d","4.tif",0,0,50,1.43986904621124
"2502","42","21","sha","ww","c","9d","4.tif",0,0,52,1.3817241191864
"2503","42","21","sha","ww","c","9d","4.tif",0,0,54,1.5267379283905
"2504","42","21","sha","ww","c","9d","4.tif",0,0,56,1.59589970111847
"2505","42","21","sha","ww","c","9d","4.tif",0,0,58,1.54968214035034
"2506","42","21","sha","ww","c","9d","4.tif",0,0,60,1.69500613212585
"2507","42","21","sha","ww","c","9d","4.tif",0,0,62,1.70026183128357
"2508","42","21","sha","ww","c","9d","4.tif",0,0,64,1.47704792022705
"2509","42","21","sha","ww","c","9d","4.tif",0,0,66,1.48749780654907
"2510","42","21","sha","ww","c","9d","4.tif",0,0,68,1.37331676483154
"2511","42","21","sha","ww","c","9d","4.tif",0,0,70,1.20563650131226
"2512","42","21","sha","ww","c","9d","4.tif",0,0,72,1.10878503322601
"2513","42","21","sha","ww","c","9d","4.tif",0,0,74,1.11943364143372
"2514","42","21","sha","ww","c","9d","4.tif",0,0,76,1.34473168849945
"2515","42","21","sha","ww","c","9d","4.tif",0,0,78,0.975374937057495
"2516","42","21","sha","ww","c","9d","4.tif",0,0,80,1.17846155166626
"2517","42","21","sha","ww","c","9d","4.tif",0,0,82,1.0971097946167
"2518","42","21","sha","ww","c","9d","4.tif",0,0,84,0.95672345161438
"2519","42","21","sha","ww","c","9d","4.tif",0,0,86,1.03791785240173
"2520","42","21","sha","ww","c","9d","4.tif",0,0,88,1.0207701921463
"2521","42","21","sha","ww","c","9d","5.tif",0,0,90,0.761461436748505
"2522","42","21","sha","ww","c","9d","5.tif",0,0,88,0.472614586353302
"2523","42","21","sha","ww","c","9d","5.tif",0,0,86,0.556618392467499
"2524","42","21","sha","ww","c","9d","5.tif",0,0,84,0.523604393005371
"2525","42","21","sha","ww","c","9d","5.tif",0,0,82,0.606186270713806
"2526","42","21","sha","ww","c","9d","5.tif",0,0,80,0.643100678920746
"2527","42","21","sha","ww","c","9d","5.tif",0,0,78,0.782635569572449
"2528","42","21","sha","ww","c","9d","5.tif",0,0,76,0.781624555587769
"2529","42","21","sha","ww","c","9d","5.tif",0,0,74,0.828919947147369
"2530","42","21","sha","ww","c","9d","5.tif",0,0,72,0.874712109565735
"2531","42","21","sha","ww","c","9d","5.tif",0,0,70,0.937558114528656
"2532","42","21","sha","ww","c","9d","5.tif",0,0,68,1.08102548122406
"2533","42","21","sha","ww","c","9d","5.tif",0,0,66,1.13212287425995
"2534","42","21","sha","ww","c","9d","5.tif",0,0,64,1.09602010250092
"2535","42","21","sha","ww","c","9d","5.tif",0,0,62,0.938716173171997
"2536","42","21","sha","ww","c","9d","5.tif",0,0,60,1.0825822353363
"2537","42","21","sha","ww","c","9d","5.tif",0,0,58,1.10918498039246
"2538","42","21","sha","ww","c","9d","5.tif",0,0,56,1.09330606460571
"2539","42","21","sha","ww","c","9d","5.tif",0,0,54,1.12231695652008
"2540","42","21","sha","ww","c","9d","5.tif",0,0,52,1.21960115432739
"2541","42","21","sha","ww","c","9d","5.tif",0,0,50,1.30061984062195
"2542","42","21","sha","ww","c","9d","5.tif",0,0,48,1.3075932264328
"2543","42","21","sha","ww","c","9d","5.tif",0,0,46,1.66583669185638
"2544","42","21","sha","ww","c","9d","5.tif",0,0,44,1.27093911170959
"2545","42","21","sha","ww","c","9d","5.tif",0,0,42,1.39910578727722
"2546","42","21","sha","ww","c","9d","5.tif",0,0,40,1.46132075786591
"2547","42","21","sha","ww","c","9d","5.tif",0,0,38,1.3493447303772
"2548","42","21","sha","ww","c","9d","5.tif",0,0,36,1.62699043750763
"2549","42","21","sha","ww","c","9d","5.tif",0,0,34,1.50874507427216
"2550","42","21","sha","ww","c","9d","5.tif",0,0,32,1.32217025756836
"2551","42","21","sha","ww","c","9d","5.tif",0,0,30,1.28385126590729
"2552","42","21","sha","ww","c","9d","5.tif",0,0,28,1.23831260204315
"2553","42","21","sha","ww","c","9d","5.tif",0,0,26,1.3973433971405
"2554","42","21","sha","ww","c","9d","5.tif",0,0,24,1.24821555614471
"2555","42","21","sha","ww","c","9d","5.tif",0,0,22,1.19671070575714
"2556","42","21","sha","ww","c","9d","5.tif",0,0,20,1.2883574962616
"2557","42","21","sha","ww","c","9d","5.tif",0,0,18,1.27784240245819
"2558","42","21","sha","ww","c","9d","5.tif",0,0,16,1.28103089332581
"2559","42","21","sha","ww","c","9d","5.tif",0,0,14,1.47631502151489
"2560","42","21","sha","ww","c","9d","5.tif",0,0,12,1.29802477359772
"2561","42","21","sha","ww","c","9d","5.tif",0,0,10,1.26639795303345
"2562","42","21","sha","ww","c","9d","5.tif",0,0,8,1.19449055194855
"2563","42","21","sha","ww","c","9d","5.tif",0,0,6,1.28537118434906
"2564","42","21","sha","ww","c","9d","5.tif",0,0,4,1.26010990142822
"2565","42","21","sha","ww","c","9d","5.tif",0,0,2,1.36921882629395
"2566","42","21","sha","ww","c","9d","5.tif",0,0,1.27222193825778e-13,1.91384136676788
"2567","42","21","sha","ww","c","9d","5.tif",0,0,2,1.20528864860535
"2568","42","21","sha","ww","c","9d","5.tif",0,0,4,1.24567317962646
"2569","42","21","sha","ww","c","9d","5.tif",0,0,6,1.21685993671417
"2570","42","21","sha","ww","c","9d","5.tif",0,0,8,1.36931443214417
"2571","42","21","sha","ww","c","9d","5.tif",0,0,10,1.26290678977966
"2572","42","21","sha","ww","c","9d","5.tif",0,0,12,1.48614609241486
"2573","42","21","sha","ww","c","9d","5.tif",0,0,14,1.28817212581635
"2574","42","21","sha","ww","c","9d","5.tif",0,0,16,1.3621711730957
"2575","42","21","sha","ww","c","9d","5.tif",0,0,18,1.23070216178894
"2576","42","21","sha","ww","c","9d","5.tif",0,0,20,1.21417570114136
"2577","42","21","sha","ww","c","9d","5.tif",0,0,22,1.18108201026917
"2578","42","21","sha","ww","c","9d","5.tif",0,0,24,1.28427600860596
"2579","42","21","sha","ww","c","9d","5.tif",0,0,26,1.3290468454361
"2580","42","21","sha","ww","c","9d","5.tif",0,0,28,1.16980183124542
"2581","42","21","sha","ww","c","9d","5.tif",0,0,30,1.20103490352631
"2582","42","21","sha","ww","c","9d","5.tif",0,0,32,1.20263230800629
"2583","42","21","sha","ww","c","9d","5.tif",0,0,34,1.25181639194489
"2584","42","21","sha","ww","c","9d","5.tif",0,0,36,1.16296708583832
"2585","42","21","sha","ww","c","9d","5.tif",0,0,38,1.18387627601624
"2586","42","21","sha","ww","c","9d","5.tif",0,0,40,1.2329660654068
"2587","42","21","sha","ww","c","9d","5.tif",0,0,42,1.17525279521942
"2588","42","21","sha","ww","c","9d","5.tif",0,0,44,1.93100488185883
"2589","42","21","sha","ww","c","9d","5.tif",0,0,46,1.09841418266296
"2590","42","21","sha","ww","c","9d","5.tif",0,0,48,1.22366631031036
"2591","42","21","sha","ww","c","9d","5.tif",0,0,50,1.07318603992462
